CladeH1_1      CladeH3_2      CladeH7_2      CladeH9_1      CladeH11_1     CladeH17_1     
182            154            155            130            145            115            
163            180            149            -              152            159            
168            146            150            -              146            157            
183            149            157            -              160            -              
171            148            129            -              159            -              
179            150            144            -              -              -              
156            162            159            -              -              -              
168            146            151            -              -              -              
164            152            147            -              -              -              
155            151            156            -              -              -              
91             155            178            -              -              -              
174            153            145            -              -              -              
179            159            138            -              -              -              
127            154            166            -              -              -              
146            162            148            -              -              -              
172            148            192            -              -              -              
111            160            128            -              -              -              
172            147            154            -              -              -              
129            142            183            -              -              -              
142            149            169            -              -              -              
171            168            140            -              -              -              
162            161            138            -              -              -              
100            162            153            -              -              -              
151            163            149            -              -              -              
136            171            176            -              -              -              
111            147            176            -              -              -              
134            172            177            -              -              -              
116            173            165            -              -              -              
158            173            161            -              -              -              
118            170            167            -              -              -              
129            141            160            -              -              -              
129            161            166            -              -              -              
147            158            180            -              -              -              
131            182            150            -              -              -              
142            169            160            -              -              -              
196            123            156            -              -              -              
165            147            150            -              -              -              
135            166            161            -              -              -              
138            178            130            -              -              -              
151            177            147            -              -              -              
93             168            175            -              -              -              
144            172            157            -              -              -              
135            171            141            -              -              -              
139            166            167            -              -              -              
72             125            188            -              -              -              
78             150            170            -              -              -              
99             128            176            -              -              -              
104            151            175            -              -              -              
139            133            180            -              -              -              
165            163            168            -              -              -              
143            171            180            -              -              -              
156            177            180            -              -              -              
108            177            179            -              -              -              
121            161            157            -              -              -              
109            173            177            -              -              -              
125            150            177            -              -              -              
117            176            163            -              -              -              
158            167            144            -              -              -              
141            174            165            -              -              -              
140            158            138            -              -              -              
129            174            141            -              -              -              
111            164            -              -              -              -              
142            159            -              -              -              -              
173            148            -              -              -              -              
161            154            -              -              -              -              
149            149            -              -              -              -              
127            132            -              -              -              -              
132            133            -              -              -              -              
169            152            -              -              -              -              
158            154            -              -              -              -              
143            150            -              -              -              -              
151            148            -              -              -              -              
135            177            -              -              -              -              
137            158            -              -              -              -              
109            142            -              -              -              -              
128            148            -              -              -              -              
127            -              -              -              -              -              
129            -              -              -              -              -              
117            -              -              -              -              -              
146            -              -              -              -              -              
129            -              -              -              -              -              
129            -              -              -              -              -              
148            -              -              -              -              -              
110            -              -              -              -              -              
162            -              -              -              -              -              
138            -              -              -              -              -              
84             -              -              -              -              -              
134            -              -              -              -              -              
64             -              -              -              -              -              
124            -              -              -              -              -              
126            -              -              -              -              -              
148            -              -              -              -              -              
129            -              -              -              -              -              
78             -              -              -              -              -              
123            -              -              -              -              -              
159            -              -              -              -              -              
146            -              -              -              -              -              
133            -              -              -              -              -              
70             -              -              -              -              -              
144            -              -              -              -              -              
121            -              -              -              -              -              
148            -              -              -              -              -              
137            -              -              -              -              -              
129            -              -              -              -              -              
122            -              -              -              -              -              
159            -              -              -              -              -              
176            -              -              -              -              -              
186            -              -              -              -              -              
177            -              -              -              -              -              
172            -              -              -              -              -              
152            -              -              -              -              -              
166            -              -              -              -              -              
174            -              -              -              -              -              
179            -              -              -              -              -              
170            -              -              -              -              -              
147            -              -              -              -              -              
168            -              -              -              -              -              
135            -              -              -              -              -              
151            -              -              -              -              -              
153            -              -              -              -              -              
153            -              -              -              -              -              
157            -              -              -              -              -              
146            -              -              -              -              -              
-              
