Avian          Bat            Canine         Equine         Human          Seal           Swine          
18             18             33             37             23             41             29             
12             25             39             51             15             40             36             
18             35             46             44             19             20             35             
15             -              36             44             21             22             28             
30             -              -              33             19             21             18             
13             -              -              47             19             16             54             
12             -              -              -              43             16             48             
14             -              -              -              16             13             30             
13             -              -              -              37             20             35             
18             -              -              -              35             15             -              
11             -              -              -              46             15             -              
20             -              -              -              19             14             -              
37             -              -              -              17             13             -              
36             -              -              -              26             21             -              
37             -              -              -              16             16             -              
25             -              -              -              18             20             -              
26             -              -              -              25             21             -              
32             -              -              -              26             13             -              
24             -              -              -              17             -              -              
26             -              -              -              17             -              -              
33             -              -              -              12             -              -              
24             -              -              -              21             -              -              
32             -              -              -              21             -              -              
28             -              -              -              17             -              -              
25             -              -              -              16             -              -              
14             -              -              -              23             -              -              
27             -              -              -              20             -              -              
18             -              -              -              27             -              -              
18             -              -              -              18             -              -              
27             -              -              -              19             -              -              
22             -              -              -              21             -              -              
18             -              -              -              10             -              -              
32             -              -              -              29             -              -              
21             -              -              -              15             -              -              
19             -              -              -              13             -              -              
14             -              -              -              20             -              -              
24             -              -              -              22             -              -              
29             -              -              -              24             -              -              
27             -              -              -              27             -              -              
32             -              -              -              22             -              -              
35             -              -              -              15             -              -              
28             -              -              -              24             -              -              
34             -              -              -              21             -              -              
10             -              -              -              20             -              -              
12             -              -              -              15             -              -              
9              -              -              -              31             -              -              
19             -              -              -              22             -              -              
33             -              -              -              19             -              -              
19             -              -              -              20             -              -              
36             -              -              -              15             -              -              
17             -              -              -              23             -              -              
19             -              -              -              55             -              -              
29             -              -              -              56             -              -              
22             -              -              -              39             -              -              
31             -              -              -              46             -              -              
31             -              -              -              43             -              -              
-              -              -              -              43             -              -              
-              -              -              -              42             -              -              
-              -              -              -              40             -              -              
-              -              -              -              42             -              -              
-              -              -              -              41             -              -              
-              -              -              -              42             -              -              
-              -              -              -              36             -              -              
-              -              -              -              39             -              -              
-              -              -              -              40             -              -              
-              -              -              -              33             -              -              
-              -              -              -              37             -              -              
-              -              -              -              36             -              -              
-              -              -              -              36             -              -              
-              -              -              -              39             -              -              
-              -              -              -              44             -              -              
-              -              -              -              44             -              -              
-              -              -              -              41             -              -              
-              -              -              -              44             -              -              
-              -              -              -              38             -              -              
-              -              -              -              37             -              -              
-              -              -              -              41             -              -              
-              -              -              -              36             -              -              
-              -              -              -              35             -              -              
-              -              -              -              36             -              -              
-              -              -              -              36             -              -              
-              -              -              -              38             -              -              
-              -              -              -              52             -              -              
-              -              -              -              42             -              -              
-              -              -              -              44             -              -              
-              -              -              -              39             -              -              
-              -              -              -              36             -              -              
-              -              -              -              40             -              -              
-              -              -              -              51             -              -              
-              -              -              -              36             -              -              
-              -              -              -              38             -              -              
-              -              -              -              35             -              -              
-              -              -              -              46             -              -              
-              -              -              -              37             -              -              
-              -              -              -              39             -              -              
-              -              -              -              46             -              -              
-              -              -              -              39             -              -              
-              -              -              -              46             -              -              
-              -              -              -              26             -              -              
-              -              -              -              39             -              -              
-              -              -              -              41             -              -              
-              -              -              -              47             -              -              
-              -              -              -              55             -              -              
-              -              -              -              42             -              -              
-              -              -              -              34             -              -              
-              -              -              -              30             -              -              
-              -              -              -              30             -              -              
-              -              -              -              30             -              -              
-              -              -              -              31             -              -              
-              -              -              -              28             -              -              
-              -              -              -              15             -              -              
-              -              -              -              16             -              -              
-              -              -              -              26             -              -              
-              -              -              -              22             -              -              
-              -              -              -              30             -              -              
-              -              -              -              21             -              -              
-              -              -              -              21             -              -              
-              -              -              -              19             -              -              
-              -              -              -              33             -              -              
-              -              -              -              34             -              -              
-              -              -              -              27             -              -              
-              -              -              -              15             -              -              
-              -              -              -              19             -              -              
-              -              -              -              24             -              -              
-              -              -              -              33             -              -              
-              -              -              -              32             -              -              
-              -              -              -              32             -              -              
-              -              -              -              34             -              -              
-              -              -              -              30             -              -              
-              -              -              -              24             -              -              
-              -              -              -              37             -              -              
-              -              -              -              30             -              -              
-              -              -              -              28             -              -              
-              -              -              -              28             -              -              
-              -              -              -              19             -              -              
-              -              -              -              32             -              -              
-              -              -              -              19             -              -              
-              -              -              -              21             -              -              
-              -              -              -              33             -              -              
-              -              -              -              24             -              -              
-              -              -              -              15             -              -              
-              -              -              -              13             -              -              
-              -              -              -              11             -              -              
-              -              -              -              9              -              -              
-              -              -              -              39             -              -              
-              -              -              -              28             -              -              
-              -              -              -              27             -              -              
-              -              -              -              40             -              -              
-              -              -              -              26             -              -              
-              -              -              -              21             -              -              
-              -              -              -              43             -              -              
-              -              -              -              31             -              -              
-              -              -              -              35             -              -              
-              -              -              -              33             -              -              
-              -              -              -              24             -              -              
-              -              -              -              12             -              -              
-              -              -              -              28             -              -              
-              -              -              -              12             -              -              
-              -              -              -              30             -              -              
-              -              -              -              30             -              -              
-              -              -              -              24             -              -              
-              -              -              -              30             -              -              
-              -              -              -              33             -              -              
-              -              -              -              25             -              -              
-              -              -              -              32             -              -              
-              -              -              -              26             -              -              
-              -              -              -              30             -              -              
-              -              -              -              32             -              -              
-              -              -              -              42             -              -              
-              -              -              -              33             -              -              
-              -              -              -              39             -              -              
-              -              -              -              24             -              -              
-              -              -              -              34             -              -              
-              -              -              -              -              
