Avian          Bat            Canine         Equine         Human          Seal           Swine          
15             7              0              3              13             3              13             
12             12             1              12             6              2              14             
15             13             8              3              10             3              12             
12             -              1              4              17             3              17             
12             -              -              4              20             3              18             
5              -              -              4              16             3              11             
3              -              -              -              6              3              10             
3              -              -              -              13             3              3              
14             -              -              -              6              3              6              
13             -              -              -              6              3              -              
14             -              -              -              3              3              -              
6              -              -              -              13             3              -              
18             -              -              -              14             3              -              
12             -              -              -              6              2              -              
18             -              -              -              7              3              -              
9              -              -              -              19             2              -              
2              -              -              -              8              3              -              
3              -              -              -              19             0              -              
11             -              -              -              13             -              -              
8              -              -              -              18             -              -              
10             -              -              -              9              -              -              
12             -              -              -              1              -              -              
5              -              -              -              7              -              -              
14             -              -              -              15             -              -              
1              -              -              -              16             -              -              
12             -              -              -              12             -              -              
13             -              -              -              12             -              -              
13             -              -              -              18             -              -              
26             -              -              -              24             -              -              
0              -              -              -              16             -              -              
25             -              -              -              18             -              -              
16             -              -              -              12             -              -              
6              -              -              -              0              -              -              
11             -              -              -              13             -              -              
16             -              -              -              30             -              -              
12             -              -              -              16             -              -              
4              -              -              -              10             -              -              
17             -              -              -              15             -              -              
11             -              -              -              17             -              -              
9              -              -              -              10             -              -              
11             -              -              -              9              -              -              
11             -              -              -              20             -              -              
8              -              -              -              12             -              -              
10             -              -              -              21             -              -              
3              -              -              -              20             -              -              
3              -              -              -              17             -              -              
2              -              -              -              14             -              -              
3              -              -              -              17             -              -              
13             -              -              -              16             -              -              
2              -              -              -              21             -              -              
2              -              -              -              10             -              -              
0              -              -              -              30             -              -              
3              -              -              -              4              -              -              
3              -              -              -              24             -              -              
6              -              -              -              5              -              -              
6              -              -              -              3              -              -              
-              -              -              -              3              -              -              
-              -              -              -              3              -              -              
-              -              -              -              3              -              -              
-              -              -              -              3              -              -              
-              -              -              -              3              -              -              
-              -              -              -              4              -              -              
-              -              -              -              3              -              -              
-              -              -              -              3              -              -              
-              -              -              -              3              -              -              
-              -              -              -              12             -              -              
-              -              -              -              3              -              -              
-              -              -              -              6              -              -              
-              -              -              -              3              -              -              
-              -              -              -              3              -              -              
-              -              -              -              4              -              -              
-              -              -              -              5              -              -              
-              -              -              -              3              -              -              
-              -              -              -              3              -              -              
-              -              -              -              2              -              -              
-              -              -              -              3              -              -              
-              -              -              -              3              -              -              
-              -              -              -              3              -              -              
-              -              -              -              3              -              -              
-              -              -              -              3              -              -              
-              -              -              -              3              -              -              
-              -              -              -              3              -              -              
-              -              -              -              1              -              -              
-              -              -              -              3              -              -              
-              -              -              -              3              -              -              
-              -              -              -              3              -              -              
-              -              -              -              9              -              -              
-              -              -              -              3              -              -              
-              -              -              -              3              -              -              
-              -              -              -              3              -              -              
-              -              -              -              3              -              -              
-              -              -              -              3              -              -              
-              -              -              -              3              -              -              
-              -              -              -              3              -              -              
-              -              -              -              1              -              -              
-              -              -              -              18             -              -              
-              -              -              -              35             -              -              
-              -              -              -              12             -              -              
-              -              -              -              4              -              -              
-              -              -              -              5              -              -              
-              -              -              -              11             -              -              
-              -              -              -              6              -              -              
-              -              -              -              3              -              -              
-              -              -              -              3              -              -              
-              -              -              -              11             -              -              
-              -              -              -              24             -              -              
-              -              -              -              8              -              -              
-              -              -              -              17             -              -              
-              -              -              -              21             -              -              
-              -              -              -              15             -              -              
-              -              -              -              27             -              -              
-              -              -              -              19             -              -              
-              -              -              -              9              -              -              
-              -              -              -              10             -              -              
-              -              -              -              30             -              -              
-              -              -              -              14             -              -              
-              -              -              -              19             -              -              
-              -              -              -              15             -              -              
-              -              -              -              8              -              -              
-              -              -              -              17             -              -              
-              -              -              -              22             -              -              
-              -              -              -              6              -              -              
-              -              -              -              22             -              -              
-              -              -              -              18             -              -              
-              -              -              -              5              -              -              
-              -              -              -              4              -              -              
-              -              -              -              4              -              -              
-              -              -              -              3              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              3              -              -              
-              -              -              -              5              -              -              
-              -              -              -              0              -              -              
-              -              -              -              2              -              -              
-              -              -              -              9              -              -              
-              -              -              -              4              -              -              
-              -              -              -              3              -              -              
-              -              -              -              4              -              -              
-              -              -              -              4              -              -              
-              -              -              -              0              -              -              
-              -              -              -              2              -              -              
-              -              -              -              3              -              -              
-              -              -              -              5              -              -              
-              -              -              -              2              -              -              
-              -              -              -              3              -              -              
-              -              -              -              3              -              -              
-              -              -              -              0              -              -              
-              -              -              -              6              -              -              
-              -              -              -              5              -              -              
-              -              -              -              3              -              -              
-              -              -              -              8              -              -              
-              -              -              -              0              -              -              
-              -              -              -              7              -              -              
-              -              -              -              3              -              -              
-              -              -              -              3              -              -              
-              -              -              -              3              -              -              
-              -              -              -              1              -              -              
-              -              -              -              0              -              -              
-              -              -              -              10             -              -              
-              -              -              -              4              -              -              
-              -              -              -              4              -              -              
-              -              -              -              4              -              -              
-              -              -              -              4              -              -              
-              -              -              -              4              -              -              
-              -              -              -              3              -              -              
-              -              -              -              6              -              -              
-              -              -              -              5              -              -              
-              -              -              -              4              -              -              
-              -              -              -              15             -              -              
-              -              -              -              6              -              -              
-              -              -              -              9              -              -              
-              -              -              -              6              -              -              
-              -              -              -              10             -              -              
-              -              -              -              -              
