H1             H2             H3             H4             H5             H6             H7             H8             H10            H11            H13            H14            H15            H16            H17            H18            
182            108            154            150            169            176            155            130            176            145            152            148            141            160            115            159            
163            121            180            148            158            186            149            -              176            -              146            -              -              159            -              157            
168            109            146            177            143            177            150            -              177            -              -              -              -              -              -              -              
183            125            149            158            151            172            157            -              165            -              -              -              -              -              -              -              
171            117            148            142            135            152            129            -              161            -              -              -              -              -              -              -              
179            158            150            -              137            166            144            -              167            -              -              -              -              -              -              -              
156            141            162            -              109            174            159            -              160            -              -              -              -              -              -              -              
168            140            146            -              128            179            151            -              166            -              -              -              -              -              -              -              
164            129            152            -              127            170            147            -              180            -              -              -              -              -              -              -              
155            111            151            -              129            147            156            -              150            -              -              -              -              -              -              -              
91             142            155            -              117            168            178            -              160            -              -              -              -              -              -              -              
174            173            153            -              146            135            145            -              156            -              -              -              -              -              -              -              
179            161            159            -              129            151            138            -              150            -              -              -              -              -              -              -              
127            149            154            -              129            153            166            -              161            -              -              -              -              -              -              -              
146            127            162            -              148            153            148            -              130            -              -              -              -              -              -              -              
172            132            148            -              110            157            192            -              147            -              -              -              -              -              -              -              
111            -              160            -              162            146            128            -              175            -              -              -              -              -              -              -              
172            -              147            -              138            -              154            -              157            -              -              -              -              -              -              -              
129            -              142            -              84             -              183            -              141            -              -              -              -              -              -              -              
142            -              149            -              134            -              169            -              167            -              -              -              -              -              -              -              
171            -              168            -              64             -              140            -              188            -              -              -              -              -              -              -              
162            -              161            -              124            -              138            -              170            -              -              -              -              -              -              -              
100            -              162            -              126            -              153            -              176            -              -              -              -              -              -              -              
151            -              163            -              148            -              149            -              175            -              -              -              -              -              -              -              
136            -              171            -              129            -              -              -              180            -              -              -              -              -              -              -              
111            -              147            -              78             -              -              -              168            -              -              -              -              -              -              -              
134            -              172            -              123            -              -              -              180            -              -              -              -              -              -              -              
116            -              173            -              159            -              -              -              180            -              -              -              -              -              -              -              
158            -              173            -              146            -              -              -              179            -              -              -              -              -              -              -              
118            -              170            -              133            -              -              -              157            -              -              -              -              -              -              -              
129            -              141            -              70             -              -              -              177            -              -              -              -              -              -              -              
129            -              161            -              144            -              -              -              177            -              -              -              -              -              -              -              
147            -              158            -              121            -              -              -              163            -              -              -              -              -              -              -              
131            -              182            -              148            -              -              -              144            -              -              -              -              -              -              -              
142            -              169            -              137            -              -              -              165            -              -              -              -              -              -              -              
196            -              123            -              129            -              -              -              138            -              -              -              -              -              -              -              
165            -              147            -              122            -              -              -              -              -              -              -              -              -              -              -              
135            -              166            -              159            -              -              -              -              -              -              -              -              -              -              -              
138            -              178            -              -              -              -              -              -              -              -              -              -              -              -              -              
151            -              177            -              -              -              -              -              -              -              -              -              -              -              -              -              
93             -              168            -              -              -              -              -              -              -              -              -              -              -              -              -              
144            -              172            -              -              -              -              -              -              -              -              -              -              -              -              -              
135            -              171            -              -              -              -              -              -              -              -              -              -              -              -              -              
139            -              166            -              -              -              -              -              -              -              -              -              -              -              -              -              
72             -              125            -              -              -              -              -              -              -              -              -              -              -              -              -              
78             -              150            -              -              -              -              -              -              -              -              -              -              -              -              -              
99             -              128            -              -              -              -              -              -              -              -              -              -              -              -              -              
104            -              151            -              -              -              -              -              -              -              -              -              -              -              -              -              
139            -              133            -              -              -              -              -              -              -              -              -              -              -              -              -              
165            -              163            -              -              -              -              -              -              -              -              -              -              -              -              -              
143            -              171            -              -              -              -              -              -              -              -              -              -              -              -              -              
156            -              177            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              177            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              161            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              173            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              150            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              176            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              167            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              174            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              158            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              174            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              164            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              159            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              148            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              154            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              149            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              132            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              133            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              152            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              154            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              
