H1             H2             H3             H4             H5             H6             H7             H8             H10            H11            H13            H14            H15            H16            H17            H18            
446            385            372            366            504            454            347            330            312            280            344            346            308            410            323            407            
429            390            428            335            410            461            314            -              349            -              335            -              -              376            -              434            
410            337            356            356            492            448            346            -              319            -              -              -              -              -              -              -              
411            428            366            392            372            458            320            -              282            -              -              -              -              -              -              -              
412            407            383            351            388            426            252            -              370            -              -              -              -              -              -              -              
458            412            364            -              473            417            246            -              373            -              -              -              -              -              -              -              
391            404            367            -              378            430            296            -              361            -              -              -              -              -              -              -              
385            407            362            -              407            455            300            -              377            -              -              -              -              -              -              -              
407            364            384            -              469            417            261            -              385            -              -              -              -              -              -              -              
379            423            374            -              413            417            288            -              346            -              -              -              -              -              -              -              
312            359            349            -              281            434            334            -              339            -              -              -              -              -              -              -              
399            464            355            -              385            398            314            -              361            -              -              -              -              -              -              -              
382            453            369            -              307            290            304            -              341            -              -              -              -              -              -              -              
312            427            387            -              392            308            300            -              340            -              -              -              -              -              -              -              
370            393            356            -              376            404            292            -              333            -              -              -              -              -              -              -              
390            376            377            -              228            391            303            -              342            -              -              -              -              -              -              -              
331            -              395            -              412            373            240            -              343            -              -              -              -              -              -              -              
454            -              369            -              439            -              359            -              350            -              -              -              -              -              -              -              
372            -              362            -              303            -              288            -              370            -              -              -              -              -              -              -              
343            -              315            -              465            -              362            -              269            -              -              -              -              -              -              -              
295            -              379            -              235            -              284            -              335            -              -              -              -              -              -              -              
358            -              401            -              399            -              257            -              305            -              -              -              -              -              -              -              
364            -              407            -              426            -              277            -              317            -              -              -              -              -              -              -              
323            -              362            -              442            -              327            -              326            -              -              -              -              -              -              -              
352            -              391            -              392            -              -              -              352            -              -              -              -              -              -              -              
340            -              357            -              255            -              -              -              345            -              -              -              -              -              -              -              
318            -              380            -              415            -              -              -              378            -              -              -              -              -              -              -              
347            -              397            -              493            -              -              -              323            -              -              -              -              -              -              -              
341            -              381            -              428            -              -              -              364            -              -              -              -              -              -              -              
329            -              381            -              336            -              -              -              323            -              -              -              -              -              -              -              
327            -              334            -              270            -              -              -              343            -              -              -              -              -              -              -              
383            -              379            -              405            -              -              -              312            -              -              -              -              -              -              -              
340            -              359            -              384            -              -              -              313            -              -              -              -              -              -              -              
283            -              373            -              422            -              -              -              307            -              -              -              -              -              -              -              
363            -              392            -              463            -              -              -              318            -              -              -              -              -              -              -              
382            -              372            -              370            -              -              -              266            -              -              -              -              -              -              -              
372            -              372            -              328            -              -              -              -              -              -              -              -              -              -              -              
281            -              384            -              361            -              -              -              -              -              -              -              -              -              -              -              
258            -              402            -              -              -              -              -              -              -              -              -              -              -              -              -              
371            -              400            -              -              -              -              -              -              -              -              -              -              -              -              -              
253            -              331            -              -              -              -              -              -              -              -              -              -              -              -              -              
250            -              333            -              -              -              -              -              -              -              -              -              -              -              -              -              
254            -              392            -              -              -              -              -              -              -              -              -              -              -              -              -              
394            -              429            -              -              -              -              -              -              -              -              -              -              -              -              -              
255            -              309            -              -              -              -              -              -              -              -              -              -              -              -              -              
249            -              288            -              -              -              -              -              -              -              -              -              -              -              -              -              
228            -              319            -              -              -              -              -              -              -              -              -              -              -              -              -              
238            -              302            -              -              -              -              -              -              -              -              -              -              -              -              -              
353            -              237            -              -              -              -              -              -              -              -              -              -              -              -              -              
349            -              316            -              -              -              -              -              -              -              -              -              -              -              -              -              
386            -              374            -              -              -              -              -              -              -              -              -              -              -              -              -              
355            -              433            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              346            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              361            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              352            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              280            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              394            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              384            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              375            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              336            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              375            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              470            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              372            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              372            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              364            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              354            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              379            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              380            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              357            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              308            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              
