Avian          Bat            Canine         Equine         Human          Seal           Swine          
38             32             27             35             36             25             33             
23             31             34             22             36             28             33             
30             35             18             29             40             15             31             
40             -              31             20             43             14             18             
23             -              -              33             43             15             43             
37             -              -              27             38             13             25             
39             -              -              -              35             20             20             
30             -              -              -              41             19             27             
41             -              -              -              33             15             19             
46             -              -              -              31             12             -              
40             -              -              -              20             18             -              
33             -              -              -              44             14             -              
28             -              -              -              40             13             -              
28             -              -              -              28             17             -              
28             -              -              -              34             14             -              
10             -              -              -              46             20             -              
12             -              -              -              21             14             -              
20             -              -              -              42             7              -              
43             -              -              -              28             -              -              
30             -              -              -              33             -              -              
50             -              -              -              19             -              -              
42             -              -              -              34             -              -              
41             -              -              -              28             -              -              
41             -              -              -              41             -              -              
28             -              -              -              28             -              -              
46             -              -              -              33             -              -              
47             -              -              -              28             -              -              
45             -              -              -              39             -              -              
38             -              -              -              39             -              -              
29             -              -              -              27             -              -              
45             -              -              -              36             -              -              
40             -              -              -              33             -              -              
39             -              -              -              35             -              -              
32             -              -              -              29             -              -              
34             -              -              -              48             -              -              
41             -              -              -              36             -              -              
39             -              -              -              33             -              -              
36             -              -              -              40             -              -              
34             -              -              -              38             -              -              
29             -              -              -              32             -              -              
34             -              -              -              9              -              -              
31             -              -              -              31             -              -              
25             -              -              -              37             -              -              
17             -              -              -              33             -              -              
18             -              -              -              37             -              -              
16             -              -              -              29             -              -              
17             -              -              -              38             -              -              
17             -              -              -              39             -              -              
19             -              -              -              36             -              -              
25             -              -              -              35             -              -              
42             -              -              -              19             -              -              
33             -              -              -              30             -              -              
11             -              -              -              28             -              -              
16             -              -              -              20             -              -              
55             -              -              -              28             -              -              
55             -              -              -              26             -              -              
-              -              -              -              27             -              -              
-              -              -              -              27             -              -              
-              -              -              -              25             -              -              
-              -              -              -              26             -              -              
-              -              -              -              25             -              -              
-              -              -              -              24             -              -              
-              -              -              -              19             -              -              
-              -              -              -              26             -              -              
-              -              -              -              26             -              -              
-              -              -              -              8              -              -              
-              -              -              -              24             -              -              
-              -              -              -              26             -              -              
-              -              -              -              26             -              -              
-              -              -              -              27             -              -              
-              -              -              -              11             -              -              
-              -              -              -              27             -              -              
-              -              -              -              25             -              -              
-              -              -              -              27             -              -              
-              -              -              -              24             -              -              
-              -              -              -              23             -              -              
-              -              -              -              26             -              -              
-              -              -              -              24             -              -              
-              -              -              -              23             -              -              
-              -              -              -              26             -              -              
-              -              -              -              27             -              -              
-              -              -              -              14             -              -              
-              -              -              -              27             -              -              
-              -              -              -              21             -              -              
-              -              -              -              24             -              -              
-              -              -              -              23             -              -              
-              -              -              -              32             -              -              
-              -              -              -              28             -              -              
-              -              -              -              22             -              -              
-              -              -              -              24             -              -              
-              -              -              -              25             -              -              
-              -              -              -              31             -              -              
-              -              -              -              25             -              -              
-              -              -              -              26             -              -              
-              -              -              -              25             -              -              
-              -              -              -              25             -              -              
-              -              -              -              26             -              -              
-              -              -              -              15             -              -              
-              -              -              -              15             -              -              
-              -              -              -              14             -              -              
-              -              -              -              14             -              -              
-              -              -              -              22             -              -              
-              -              -              -              28             -              -              
-              -              -              -              25             -              -              
-              -              -              -              44             -              -              
-              -              -              -              43             -              -              
-              -              -              -              51             -              -              
-              -              -              -              52             -              -              
-              -              -              -              49             -              -              
-              -              -              -              54             -              -              
-              -              -              -              30             -              -              
-              -              -              -              33             -              -              
-              -              -              -              57             -              -              
-              -              -              -              43             -              -              
-              -              -              -              54             -              -              
-              -              -              -              51             -              -              
-              -              -              -              38             -              -              
-              -              -              -              60             -              -              
-              -              -              -              37             -              -              
-              -              -              -              35             -              -              
-              -              -              -              54             -              -              
-              -              -              -              38             -              -              
-              -              -              -              32             -              -              
-              -              -              -              34             -              -              
-              -              -              -              39             -              -              
-              -              -              -              39             -              -              
-              -              -              -              37             -              -              
-              -              -              -              33             -              -              
-              -              -              -              36             -              -              
-              -              -              -              34             -              -              
-              -              -              -              35             -              -              
-              -              -              -              35             -              -              
-              -              -              -              34             -              -              
-              -              -              -              36             -              -              
-              -              -              -              32             -              -              
-              -              -              -              28             -              -              
-              -              -              -              22             -              -              
-              -              -              -              19             -              -              
-              -              -              -              21             -              -              
-              -              -              -              9              -              -              
-              -              -              -              21             -              -              
-              -              -              -              28             -              -              
-              -              -              -              25             -              -              
-              -              -              -              26             -              -              
-              -              -              -              14             -              -              
-              -              -              -              25             -              -              
-              -              -              -              18             -              -              
-              -              -              -              12             -              -              
-              -              -              -              14             -              -              
-              -              -              -              18             -              -              
-              -              -              -              18             -              -              
-              -              -              -              26             -              -              
-              -              -              -              17             -              -              
-              -              -              -              20             -              -              
-              -              -              -              41             -              -              
-              -              -              -              19             -              -              
-              -              -              -              21             -              -              
-              -              -              -              24             -              -              
-              -              -              -              21             -              -              
-              -              -              -              15             -              -              
-              -              -              -              19             -              -              
-              -              -              -              19             -              -              
-              -              -              -              18             -              -              
-              -              -              -              19             -              -              
-              -              -              -              18             -              -              
-              -              -              -              19             -              -              
-              -              -              -              8              -              -              
-              -              -              -              17             -              -              
-              -              -              -              21             -              -              
-              -              -              -              17             -              -              
-              -              -              -              14             -              -              
-              -              -              -              24             -              -              
-              -              -              -              12             -              -              
-              -              -              -              -              
