H1             H2             H3             H4             H5             H6             H7             H8             H10            H11            H13            H14            H15            H16            H17            H18            
3              3              12             15             7              8              0              11             20             0              6              9              0              6              8              7              
10             1              12             13             12             6              0              -              17             -              5              -              -              6              -              7              
7              5              12             12             0              6              0              -              17             -              -              -              -              -              -              -              
7              5              12             9              11             6              0              -              15             -              -              -              -              -              -              -              
9              9              12             14             14             10             0              -              15             -              -              -              -              -              -              -              
5              4              12             -              0              9              0              -              16             -              -              -              -              -              -              -              
3              7              12             -              9              5              2              -              19             -              -              -              -              -              -              -              
7              10             12             -              7              7              0              -              18             -              -              -              -              -              -              -              
3              10             12             -              0              8              0              -              17             -              -              -              -              -              -              -              
3              5              12             -              0              10             8              -              19             -              -              -              -              -              -              -              
3              3              12             -              5              5              0              -              17             -              -              -              -              -              -              -              
4              3              12             -              7              6              2              -              18             -              -              -              -              -              -              -              
4              4              12             -              7              3              9              -              16             -              -              -              -              -              -              -              
9              4              12             -              8              3              4              -              22             -              -              -              -              -              -              -              
5              4              14             -              0              7              1              -              19             -              -              -              -              -              -              -              
7              6              12             -              6              7              6              -              15             -              -              -              -              -              -              -              
3              -              13             -              7              7              5              -              18             -              -              -              -              -              -              -              
3              -              12             -              2              -              8              -              19             -              -              -              -              -              -              -              
4              -              12             -              6              -              3              -              17             -              -              -              -              -              -              -              
4              -              12             -              6              -              9              -              6              -              -              -              -              -              -              -              
3              -              13             -              6              -              4              -              23             -              -              -              -              -              -              -              
3              -              14             -              0              -              1              -              17             -              -              -              -              -              -              -              
3              -              13             -              6              -              4              -              17             -              -              -              -              -              -              -              
6              -              11             -              7              -              6              -              17             -              -              -              -              -              -              -              
3              -              12             -              8              -              -              -              19             -              -              -              -              -              -              -              
4              -              12             -              8              -              -              -              16             -              -              -              -              -              -              -              
3              -              14             -              7              -              -              -              16             -              -              -              -              -              -              -              
3              -              16             -              11             -              -              -              16             -              -              -              -              -              -              -              
5              -              16             -              9              -              -              -              16             -              -              -              -              -              -              -              
3              -              15             -              6              -              -              -              20             -              -              -              -              -              -              -              
4              -              12             -              6              -              -              -              14             -              -              -              -              -              -              -              
6              -              15             -              9              -              -              -              12             -              -              -              -              -              -              -              
6              -              15             -              0              -              -              -              14             -              -              -              -              -              -              -              
3              -              14             -              8              -              -              -              17             -              -              -              -              -              -              -              
9              -              14             -              14             -              -              -              17             -              -              -              -              -              -              -              
5              -              10             -              4              -              -              -              14             -              -              -              -              -              -              -              
8              -              13             -              9              -              -              -              -              -              -              -              -              -              -              -              
4              -              12             -              7              -              -              -              -              -              -              -              -              -              -              -              
5              -              17             -              -              -              -              -              -              -              -              -              -              -              -              -              
8              -              14             -              -              -              -              -              -              -              -              -              -              -              -              -              
6              -              17             -              -              -              -              -              -              -              -              -              -              -              -              -              
3              -              14             -              -              -              -              -              -              -              -              -              -              -              -              -              
4              -              14             -              -              -              -              -              -              -              -              -              -              -              -              -              
9              -              11             -              -              -              -              -              -              -              -              -              -              -              -              -              
3              -              16             -              -              -              -              -              -              -              -              -              -              -              -              -              
3              -              13             -              -              -              -              -              -              -              -              -              -              -              -              -              
3              -              10             -              -              -              -              -              -              -              -              -              -              -              -              -              
1              -              8              -              -              -              -              -              -              -              -              -              -              -              -              -              
3              -              9              -              -              -              -              -              -              -              -              -              -              -              -              -              
3              -              10             -              -              -              -              -              -              -              -              -              -              -              -              -              
3              -              11             -              -              -              -              -              -              -              -              -              -              -              -              -              
3              -              12             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              13             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              11             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              12             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              9              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              12             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              13             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              17             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              17             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              17             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              12             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              15             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              13             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              13             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              10             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              13             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              15             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              14             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              12             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              
