CladeH1_1      CladeH3_2      CladeH7_2      CladeH9_1      CladeH11_1     CladeH17_1     
19             38             19             16             16             49             
10             38             12             -              15             4              
20             25             10             -              22             5              
12             33             14             -              32             -              
20             37             0              -              33             -              
26             32             9              -              -              -              
16             33             17             -              -              -              
22             30             7              -              -              -              
14             37             10             -              -              -              
12             29             11             -              -              -              
4              34             16             -              -              -              
12             28             13             -              -              -              
9              36             9              -              -              -              
14             37             11             -              -              -              
12             25             21             -              -              -              
18             32             12             -              -              -              
11             21             29             -              -              -              
31             30             12             -              -              -              
15             35             20             -              -              -              
9              17             32             -              -              -              
11             36             19             -              -              -              
24             35             14             -              -              -              
8              29             18             -              -              -              
25             29             4              -              -              -              
10             32             8              -              -              -              
23             37             10             -              -              -              
7              35             9              -              -              -              
27             31             12             -              -              -              
11             36             18             -              -              -              
24             32             17             -              -              -              
27             23             18             -              -              -              
14             40             12             -              -              -              
18             32             24             -              -              -              
12             46             10             -              -              -              
16             36             12             -              -              -              
14             41             3              -              -              -              
26             34             9              -              -              -              
15             26             9              -              -              -              
30             31             15             -              -              -              
29             40             13             -              -              -              
27             23             6              -              -              -              
12             26             12             -              -              -              
4              39             10             -              -              -              
14             29             4              -              -              -              
9              25             33             -              -              -              
18             35             15             -              -              -              
6              34             29             -              -              -              
8              26             35             -              -              -              
22             27             33             -              -              -              
24             32             34             -              -              -              
10             26             32             -              -              -              
20             27             30             -              -              -              
17             29             32             -              -              -              
13             22             29             -              -              -              
11             19             32             -              -              -              
15             27             35             -              -              -              
17             38             32             -              -              -              
9              37             31             -              -              -              
21             30             29             -              -              -              
21             29             35             -              -              -              
18             30             18             -              -              -              
14             40             -              -              -              -              
2              40             -              -              -              -              
22             37             -              -              -              -              
23             39             -              -              -              -              
18             31             -              -              -              -              
17             40             -              -              -              -              
23             37             -              -              -              -              
27             36             -              -              -              -              
18             27             -              -              -              -              
30             32             -              -              -              -              
21             28             -              -              -              -              
24             28             -              -              -              -              
33             32             -              -              -              -              
20             34             -              -              -              -              
14             14             -              -              -              -              
33             -              -              -              -              -              
21             -              -              -              -              -              
26             -              -              -              -              -              
24             -              -              -              -              -              
21             -              -              -              -              -              
28             -              -              -              -              -              
14             -              -              -              -              -              
20             -              -              -              -              -              
29             -              -              -              -              -              
17             -              -              -              -              -              
22             -              -              -              -              -              
24             -              -              -              -              -              
24             -              -              -              -              -              
30             -              -              -              -              -              
21             -              -              -              -              -              
20             -              -              -              -              -              
24             -              -              -              -              -              
24             -              -              -              -              -              
21             -              -              -              -              -              
23             -              -              -              -              -              
19             -              -              -              -              -              
17             -              -              -              -              -              
23             -              -              -              -              -              
22             -              -              -              -              -              
23             -              -              -              -              -              
19             -              -              -              -              -              
16             -              -              -              -              -              
14             -              -              -              -              -              
23             -              -              -              -              -              
21             -              -              -              -              -              
14             -              -              -              -              -              
14             -              -              -              -              -              
12             -              -              -              -              -              
13             -              -              -              -              -              
15             -              -              -              -              -              
12             -              -              -              -              -              
14             -              -              -              -              -              
13             -              -              -              -              -              
13             -              -              -              -              -              
12             -              -              -              -              -              
12             -              -              -              -              -              
14             -              -              -              -              -              
20             -              -              -              -              -              
18             -              -              -              -              -              
19             -              -              -              -              -              
21             -              -              -              -              -              
18             -              -              -              -              -              
-              
