Avian          Bat            Canine         Equine         Human          Seal           Swine          
36             32             54             62             32             70             24             
24             54             38             73             24             67             24             
18             55             69             69             27             35             24             
21             -              37             69             33             34             22             
26             -              -              46             28             37             31             
27             -              -              60             27             37             70             
26             -              -              -              25             37             73             
26             -              -              -              28             36             74             
26             -              -              -              24             35             74             
28             -              -              -              25             38             -              
24             -              -              -              21             35             -              
18             -              -              -              34             35             -              
73             -              -              -              34             35             -              
67             -              -              -              17             35             -              
73             -              -              -              27             35             -              
70             -              -              -              27             28             -              
74             -              -              -              25             36             -              
82             -              -              -              26             13             -              
22             -              -              -              32             -              -              
27             -              -              -              21             -              -              
22             -              -              -              25             -              -              
25             -              -              -              32             -              -              
25             -              -              -              23             -              -              
26             -              -              -              26             -              -              
19             -              -              -              30             -              -              
21             -              -              -              25             -              -              
20             -              -              -              33             -              -              
16             -              -              -              27             -              -              
19             -              -              -              30             -              -              
22             -              -              -              24             -              -              
21             -              -              -              25             -              -              
21             -              -              -              33             -              -              
24             -              -              -              21             -              -              
22             -              -              -              31             -              -              
19             -              -              -              21             -              -              
15             -              -              -              32             -              -              
26             -              -              -              23             -              -              
26             -              -              -              15             -              -              
33             -              -              -              18             -              -              
21             -              -              -              24             -              -              
23             -              -              -              36             -              -              
20             -              -              -              12             -              -              
18             -              -              -              20             -              -              
33             -              -              -              29             -              -              
35             -              -              -              31             -              -              
37             -              -              -              20             -              -              
31             -              -              -              15             -              -              
44             -              -              -              30             -              -              
32             -              -              -              26             -              -              
27             -              -              -              34             -              -              
17             -              -              -              16             -              -              
15             -              -              -              66             -              -              
62             -              -              -              75             -              -              
50             -              -              -              64             -              -              
29             -              -              -              75             -              -              
29             -              -              -              73             -              -              
-              -              -              -              73             -              -              
-              -              -              -              73             -              -              
-              -              -              -              73             -              -              
-              -              -              -              74             -              -              
-              -              -              -              72             -              -              
-              -              -              -              74             -              -              
-              -              -              -              63             -              -              
-              -              -              -              71             -              -              
-              -              -              -              69             -              -              
-              -              -              -              54             -              -              
-              -              -              -              75             -              -              
-              -              -              -              61             -              -              
-              -              -              -              71             -              -              
-              -              -              -              72             -              -              
-              -              -              -              62             -              -              
-              -              -              -              66             -              -              
-              -              -              -              67             -              -              
-              -              -              -              68             -              -              
-              -              -              -              73             -              -              
-              -              -              -              78             -              -              
-              -              -              -              74             -              -              
-              -              -              -              79             -              -              
-              -              -              -              78             -              -              
-              -              -              -              78             -              -              
-              -              -              -              78             -              -              
-              -              -              -              53             -              -              
-              -              -              -              73             -              -              
-              -              -              -              76             -              -              
-              -              -              -              78             -              -              
-              -              -              -              78             -              -              
-              -              -              -              62             -              -              
-              -              -              -              67             -              -              
-              -              -              -              71             -              -              
-              -              -              -              77             -              -              
-              -              -              -              81             -              -              
-              -              -              -              68             -              -              
-              -              -              -              66             -              -              
-              -              -              -              74             -              -              
-              -              -              -              83             -              -              
-              -              -              -              54             -              -              
-              -              -              -              54             -              -              
-              -              -              -              61             -              -              
-              -              -              -              55             -              -              
-              -              -              -              42             -              -              
-              -              -              -              55             -              -              
-              -              -              -              73             -              -              
-              -              -              -              70             -              -              
-              -              -              -              59             -              -              
-              -              -              -              25             -              -              
-              -              -              -              16             -              -              
-              -              -              -              21             -              -              
-              -              -              -              21             -              -              
-              -              -              -              23             -              -              
-              -              -              -              24             -              -              
-              -              -              -              25             -              -              
-              -              -              -              20             -              -              
-              -              -              -              24             -              -              
-              -              -              -              23             -              -              
-              -              -              -              19             -              -              
-              -              -              -              25             -              -              
-              -              -              -              27             -              -              
-              -              -              -              28             -              -              
-              -              -              -              18             -              -              
-              -              -              -              27             -              -              
-              -              -              -              25             -              -              
-              -              -              -              24             -              -              
-              -              -              -              16             -              -              
-              -              -              -              37             -              -              
-              -              -              -              38             -              -              
-              -              -              -              38             -              -              
-              -              -              -              37             -              -              
-              -              -              -              38             -              -              
-              -              -              -              38             -              -              
-              -              -              -              34             -              -              
-              -              -              -              39             -              -              
-              -              -              -              36             -              -              
-              -              -              -              30             -              -              
-              -              -              -              34             -              -              
-              -              -              -              32             -              -              
-              -              -              -              32             -              -              
-              -              -              -              30             -              -              
-              -              -              -              30             -              -              
-              -              -              -              29             -              -              
-              -              -              -              12             -              -              
-              -              -              -              20             -              -              
-              -              -              -              32             -              -              
-              -              -              -              28             -              -              
-              -              -              -              23             -              -              
-              -              -              -              35             -              -              
-              -              -              -              45             -              -              
-              -              -              -              31             -              -              
-              -              -              -              39             -              -              
-              -              -              -              28             -              -              
-              -              -              -              30             -              -              
-              -              -              -              32             -              -              
-              -              -              -              23             -              -              
-              -              -              -              37             -              -              
-              -              -              -              29             -              -              
-              -              -              -              27             -              -              
-              -              -              -              30             -              -              
-              -              -              -              40             -              -              
-              -              -              -              26             -              -              
-              -              -              -              35             -              -              
-              -              -              -              32             -              -              
-              -              -              -              34             -              -              
-              -              -              -              29             -              -              
-              -              -              -              33             -              -              
-              -              -              -              33             -              -              
-              -              -              -              29             -              -              
-              -              -              -              33             -              -              
-              -              -              -              28             -              -              
-              -              -              -              32             -              -              
-              -              -              -              33             -              -              
-              -              -              -              29             -              -              
-              -              -              -              26             -              -              
-              -              -              -              29             -              -              
-              -              -              -              18             -              -              
-              -              -              -              -              
