CladeH1_1      CladeH3_2      CladeH7_2      CladeH9_1      CladeH11_1     CladeH17_1     
47             50             60             37             53             53             
43             65             55             -              43             58             
49             46             63             -              42             53             
44             60             50             -              42             -              
52             57             63             -              47             -              
47             60             51             -              -              -              
41             55             43             -              -              -              
49             59             45             -              -              -              
42             55             53             -              -              -              
46             58             55             -              -              -              
24             57             62             -              -              -              
43             48             57             -              -              -              
41             57             48             -              -              -              
32             54             59             -              -              -              
32             49             53             -              -              -              
51             54             46             -              -              -              
30             57             52             -              -              -              
59             57             60             -              -              -              
50             58             42             -              -              -              
37             46             48             -              -              -              
43             54             53             -              -              -              
58             60             41             -              -              -              
36             54             41             -              -              -              
51             58             42             -              -              -              
46             61             51             -              -              -              
35             57             45             -              -              -              
39             61             55             -              -              -              
48             61             36             -              -              -              
41             65             48             -              -              -              
45             60             56             -              -              -              
47             44             52             -              -              -              
46             48             53             -              -              -              
47             54             51             -              -              -              
48             53             52             -              -              -              
51             66             57             -              -              -              
65             48             61             -              -              -              
50             52             50             -              -              -              
33             46             54             -              -              -              
33             52             60             -              -              -              
47             56             49             -              -              -              
51             52             54             -              -              -              
36             54             55             -              -              -              
33             59             53             -              -              -              
42             58             59             -              -              -              
33             48             59             -              -              -              
30             47             59             -              -              -              
24             56             57             -              -              -              
39             55             60             -              -              -              
53             44             58             -              -              -              
46             62             64             -              -              -              
40             54             62             -              -              -              
44             69             58             -              -              -              
46             49             62             -              -              -              
38             41             57             -              -              -              
39             48             63             -              -              -              
36             42             36             -              -              -              
34             51             60             -              -              -              
54             53             47             -              -              -              
47             52             55             -              -              -              
40             50             54             -              -              -              
42             52             59             -              -              -              
38             62             -              -              -              -              
37             42             -              -              -              -              
45             55             -              -              -              -              
42             45             -              -              -              -              
46             54             -              -              -              -              
46             40             -              -              -              -              
35             52             -              -              -              -              
55             43             -              -              -              -              
44             44             -              -              -              -              
46             52             -              -              -              -              
51             45             -              -              -              -              
47             52             -              -              -              -              
53             41             -              -              -              -              
35             43             -              -              -              -              
50             48             -              -              -              -              
51             -              -              -              -              -              
38             -              -              -              -              -              
54             -              -              -              -              -              
61             -              -              -              -              -              
43             -              -              -              -              -              
60             -              -              -              -              -              
43             -              -              -              -              -              
38             -              -              -              -              -              
47             -              -              -              -              -              
48             -              -              -              -              -              
42             -              -              -              -              -              
45             -              -              -              -              -              
24             -              -              -              -              -              
43             -              -              -              -              -              
50             -              -              -              -              -              
44             -              -              -              -              -              
46             -              -              -              -              -              
28             -              -              -              -              -              
42             -              -              -              -              -              
50             -              -              -              -              -              
52             -              -              -              -              -              
54             -              -              -              -              -              
20             -              -              -              -              -              
50             -              -              -              -              -              
47             -              -              -              -              -              
46             -              -              -              -              -              
45             -              -              -              -              -              
47             -              -              -              -              -              
48             -              -              -              -              -              
45             -              -              -              -              -              
56             -              -              -              -              -              
53             -              -              -              -              -              
49             -              -              -              -              -              
53             -              -              -              -              -              
60             -              -              -              -              -              
63             -              -              -              -              -              
52             -              -              -              -              -              
51             -              -              -              -              -              
48             -              -              -              -              -              
51             -              -              -              -              -              
51             -              -              -              -              -              
46             -              -              -              -              -              
48             -              -              -              -              -              
47             -              -              -              -              -              
44             -              -              -              -              -              
42             -              -              -              -              -              
48             -              -              -              -              -              
-              
