Avian          Bat            Canine         Equine         Human          Seal           Swine          
60             49             87             98             65             124            57             
33             99             79             108            42             126            50             
24             102            100            111            50             77             57             
24             -              73             99             61             68             57             
35             -              -              72             47             79             49             
66             -              -              98             56             76             111            
61             -              -              -              49             74             115            
52             -              -              -              50             73             138            
58             -              -              -              44             70             133            
56             -              -              -              47             76             -              
52             -              -              -              33             69             -              
45             -              -              -              61             73             -              
123            -              -              -              64             73             -              
114            -              -              -              33             70             -              
123            -              -              -              42             71             -              
128            -              -              -              47             66             -              
140            -              -              -              37             77             -              
138            -              -              -              53             46             -              
50             -              -              -              56             -              -              
36             -              -              -              53             -              -              
63             -              -              -              42             -              -              
49             -              -              -              58             -              -              
48             -              -              -              38             -              -              
62             -              -              -              42             -              -              
32             -              -              -              54             -              -              
52             -              -              -              53             -              -              
67             -              -              -              65             -              -              
68             -              -              -              54             -              -              
55             -              -              -              58             -              -              
29             -              -              -              48             -              -              
68             -              -              -              52             -              -              
56             -              -              -              69             -              -              
58             -              -              -              51             -              -              
59             -              -              -              51             -              -              
56             -              -              -              63             -              -              
59             -              -              -              57             -              -              
42             -              -              -              52             -              -              
48             -              -              -              45             -              -              
56             -              -              -              42             -              -              
40             -              -              -              46             -              -              
45             -              -              -              78             -              -              
37             -              -              -              39             -              -              
47             -              -              -              44             -              -              
63             -              -              -              45             -              -              
72             -              -              -              46             -              -              
74             -              -              -              55             -              -              
66             -              -              -              51             -              -              
88             -              -              -              46             -              -              
69             -              -              -              43             -              -              
70             -              -              -              58             -              -              
44             -              -              -              45             -              -              
44             -              -              -              125            -              -              
109            -              -              -              119            -              -              
90             -              -              -              111            -              -              
63             -              -              -              122            -              -              
65             -              -              -              115            -              -              
-              -              -              -              120            -              -              
-              -              -              -              127            -              -              
-              -              -              -              117            -              -              
-              -              -              -              119            -              -              
-              -              -              -              114            -              -              
-              -              -              -              122            -              -              
-              -              -              -              103            -              -              
-              -              -              -              108            -              -              
-              -              -              -              108            -              -              
-              -              -              -              104            -              -              
-              -              -              -              119            -              -              
-              -              -              -              97             -              -              
-              -              -              -              110            -              -              
-              -              -              -              115            -              -              
-              -              -              -              124            -              -              
-              -              -              -              114            -              -              
-              -              -              -              117            -              -              
-              -              -              -              116            -              -              
-              -              -              -              102            -              -              
-              -              -              -              129            -              -              
-              -              -              -              115            -              -              
-              -              -              -              130            -              -              
-              -              -              -              129            -              -              
-              -              -              -              132            -              -              
-              -              -              -              129            -              -              
-              -              -              -              98             -              -              
-              -              -              -              113            -              -              
-              -              -              -              115            -              -              
-              -              -              -              129            -              -              
-              -              -              -              132            -              -              
-              -              -              -              101            -              -              
-              -              -              -              104            -              -              
-              -              -              -              107            -              -              
-              -              -              -              125            -              -              
-              -              -              -              133            -              -              
-              -              -              -              104            -              -              
-              -              -              -              107            -              -              
-              -              -              -              112            -              -              
-              -              -              -              148            -              -              
-              -              -              -              97             -              -              
-              -              -              -              104            -              -              
-              -              -              -              100            -              -              
-              -              -              -              102            -              -              
-              -              -              -              63             -              -              
-              -              -              -              98             -              -              
-              -              -              -              113            -              -              
-              -              -              -              113            -              -              
-              -              -              -              98             -              -              
-              -              -              -              77             -              -              
-              -              -              -              68             -              -              
-              -              -              -              45             -              -              
-              -              -              -              73             -              -              
-              -              -              -              67             -              -              
-              -              -              -              50             -              -              
-              -              -              -              72             -              -              
-              -              -              -              58             -              -              
-              -              -              -              51             -              -              
-              -              -              -              59             -              -              
-              -              -              -              54             -              -              
-              -              -              -              74             -              -              
-              -              -              -              63             -              -              
-              -              -              -              77             -              -              
-              -              -              -              51             -              -              
-              -              -              -              62             -              -              
-              -              -              -              65             -              -              
-              -              -              -              48             -              -              
-              -              -              -              44             -              -              
-              -              -              -              84             -              -              
-              -              -              -              73             -              -              
-              -              -              -              67             -              -              
-              -              -              -              71             -              -              
-              -              -              -              75             -              -              
-              -              -              -              74             -              -              
-              -              -              -              54             -              -              
-              -              -              -              76             -              -              
-              -              -              -              72             -              -              
-              -              -              -              56             -              -              
-              -              -              -              64             -              -              
-              -              -              -              54             -              -              
-              -              -              -              66             -              -              
-              -              -              -              65             -              -              
-              -              -              -              73             -              -              
-              -              -              -              66             -              -              
-              -              -              -              54             -              -              
-              -              -              -              67             -              -              
-              -              -              -              77             -              -              
-              -              -              -              72             -              -              
-              -              -              -              62             -              -              
-              -              -              -              77             -              -              
-              -              -              -              94             -              -              
-              -              -              -              69             -              -              
-              -              -              -              80             -              -              
-              -              -              -              70             -              -              
-              -              -              -              60             -              -              
-              -              -              -              83             -              -              
-              -              -              -              48             -              -              
-              -              -              -              73             -              -              
-              -              -              -              73             -              -              
-              -              -              -              55             -              -              
-              -              -              -              63             -              -              
-              -              -              -              82             -              -              
-              -              -              -              66             -              -              
-              -              -              -              98             -              -              
-              -              -              -              69             -              -              
-              -              -              -              71             -              -              
-              -              -              -              69             -              -              
-              -              -              -              66             -              -              
-              -              -              -              64             -              -              
-              -              -              -              65             -              -              
-              -              -              -              71             -              -              
-              -              -              -              59             -              -              
-              -              -              -              65             -              -              
-              -              -              -              63             -              -              
-              -              -              -              61             -              -              
-              -              -              -              53             -              -              
-              -              -              -              62             -              -              
-              -              -              -              47             -              -              
-              -              -              -              -              
