H1             H2             H3             H4             H5             H6             H7             H8             H10            H11            H13            H14            H15            H16            H17            H18            
485            412            401            431            456            430            354            457            423            370            468            413            412            440            410            454            
463            419            481            420            407            417            369            -              444            -              441            -              -              449            -              467            
451            405            403            423            470            424            372            -              440            -              -              -              -              -              -              -              
448            410            426            413            396            429            369            -              391            -              -              -              -              -              -              -              
475            428            436            409            400            420            369            -              439            -              -              -              -              -              -              -              
493            462            415            -              459            447            398            -              432            -              -              -              -              -              -              -              
444            429            435            -              401            423            416            -              433            -              -              -              -              -              -              -              
450            437            436            -              475            415            403            -              423            -              -              -              -              -              -              -              
448            420            431            -              462            414            385            -              415            -              -              -              -              -              -              -              
441            420            431            -              433            388            414            -              383            -              -              -              -              -              -              -              
490            415            432            -              407            440            425            -              411            -              -              -              -              -              -              -              
466            487            426            -              392            465            419            -              371            -              -              -              -              -              -              -              
436            482            441            -              354            473            411            -              348            -              -              -              -              -              -              -              
324            456            437            -              405            477            406            -              389            -              -              -              -              -              -              -              
459            422            406            -              388            439            381            -              383            -              -              -              -              -              -              -              
454            469            422            -              363            432            382            -              382            -              -              -              -              -              -              -              
459            -              394            -              421            424            378            -              401            -              -              -              -              -              -              -              
452            -              448            -              432            -              412            -              376            -              -              -              -              -              -              -              
441            -              424            -              317            -              412            -              365            -              -              -              -              -              -              -              
443            -              424            -              464            -              403            -              377            -              -              -              -              -              -              -              
434            -              419            -              435            -              404            -              436            -              -              -              -              -              -              -              
439            -              415            -              456            -              383            -              421            -              -              -              -              -              -              -              
375            -              439            -              455            -              406            -              419            -              -              -              -              -              -              -              
393            -              445            -              467            -              413            -              427            -              -              -              -              -              -              -              
432            -              433            -              459            -              -              -              430            -              -              -              -              -              -              -              
420            -              438            -              420            -              -              -              438            -              -              -              -              -              -              -              
416            -              432            -              448            -              -              -              433            -              -              -              -              -              -              -              
381            -              419            -              461            -              -              -              419            -              -              -              -              -              -              -              
436            -              444            -              451            -              -              -              447            -              -              -              -              -              -              -              
412            -              425            -              422            -              -              -              412            -              -              -              -              -              -              -              
438            -              428            -              423            -              -              -              416            -              -              -              -              -              -              -              
411            -              404            -              463            -              -              -              393            -              -              -              -              -              -              -              
478            -              399            -              383            -              -              -              393            -              -              -              -              -              -              -              
438            -              440            -              461            -              -              -              383            -              -              -              -              -              -              -              
395            -              433            -              469            -              -              -              401            -              -              -              -              -              -              -              
478            -              377            -              408            -              -              -              379            -              -              -              -              -              -              -              
493            -              428            -              455            -              -              -              -              -              -              -              -              -              -              -              
390            -              442            -              417            -              -              -              -              -              -              -              -              -              -              -              
393            -              427            -              -              -              -              -              -              -              -              -              -              -              -              -              
432            -              448            -              -              -              -              -              -              -              -              -              -              -              -              -              
312            -              398            -              -              -              -              -              -              -              -              -              -              -              -              -              
393            -              423            -              -              -              -              -              -              -              -              -              -              -              -              -              
387            -              430            -              -              -              -              -              -              -              -              -              -              -              -              -              
441            -              465            -              -              -              -              -              -              -              -              -              -              -              -              -              
324            -              411            -              -              -              -              -              -              -              -              -              -              -              -              -              
324            -              411            -              -              -              -              -              -              -              -              -              -              -              -              -              
357            -              440            -              -              -              -              -              -              -              -              -              -              -              -              -              
377            -              432            -              -              -              -              -              -              -              -              -              -              -              -              -              
435            -              423            -              -              -              -              -              -              -              -              -              -              -              -              -              
442            -              447            -              -              -              -              -              -              -              -              -              -              -              -              -              
454            -              433            -              -              -              -              -              -              -              -              -              -              -              -              -              
411            -              475            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              414            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              413            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              396            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              439            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              428            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              442            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              427            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              410            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              428            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              449            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              416            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              431            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              416            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              393            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              378            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              411            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              425            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              403            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              
