H1N1           H1N2           H2N1           H2N2           H2N3           H3N2           H3N8           H4N6           H5N1           H5N2           H5N6           H5N8           H6N1           H6N2           H6N6           H7N2           H7N7           H7N9           H8N4           H10N2          H10N7          H10N8          H11N9          H13N6          H14N5          H15N9          H16N3          H17N10         H18N11         
4              7              5              12             9              6              6              9              2              6              7              2              13             15             13             6              7              10             10             3              0              5              10             11             6              19             9              18             20             
11             -              4              3              -              6              6              7              12             -              -              -              12             13             17             2              6              4              -              3              0              3              -              13             -              -              9              -              32             
5              -              4              19             -              6              6              12             3              -              -              -              13             -              13             4              5              10             -              3              0              4              -              -              -              -              -              -              -              
5              -              -              6              -              6              6              6              10             -              -              -              14             -              -              5              4              9              -              5              0              4              -              -              -              -              -              -              -              
6              -              -              10             -              6              6              13             12             -              -              -              15             -              -              3              -              4              -              -              0              5              -              -              -              -              -              -              -              
7              -              -              12             -              6              6              -              1              -              -              -              11             -              -              -              -              9              -              -              0              4              -              -              -              -              -              -              -              
6              -              -              6              -              6              15             -              6              -              -              -              16             -              -              -              -              18             -              -              0              5              -              -              -              -              -              -              -              
5              -              -              12             -              6              6              -              0              -              -              -              13             -              -              -              -              5              -              -              0              5              -              -              -              -              -              -              -              
4              -              -              7              -              6              11             -              0              -              -              -              10             -              -              -              -              6              -              -              0              6              -              -              -              -              -              -              -              
4              -              -              8              -              6              5              -              3              -              -              -              9              -              -              -              -              6              -              -              0              6              -              -              -              -              -              -              -              
4              -              -              1              -              6              10             -              6              -              -              -              11             -              -              -              -              12             -              -              0              6              -              -              -              -              -              -              -              
3              -              -              9              -              6              6              -              2              -              -              -              16             -              -              -              -              9              -              -              0              8              -              -              -              -              -              -              -              
3              -              -              -              -              6              11             -              7              -              -              -              -              -              -              -              -              6              -              -              0              6              -              -              -              -              -              -              -              
11             -              -              -              -              6              6              -              4              -              -              -              -              -              -              -              -              4              -              -              0              4              -              -              -              -              -              -              -              
5              -              -              -              -              6              -              -              10             -              -              -              -              -              -              -              -              9              -              -              0              -              -              -              -              -              -              -              -              
4              -              -              -              -              6              -              -              14             -              -              -              -              -              -              -              -              -              -              -              0              -              -              -              -              -              -              -              -              
11             -              -              -              -              11             -              -              0              -              -              -              -              -              -              -              -              -              -              -              3              -              -              -              -              -              -              -              -              
