CladeH1_1      CladeH3_2      CladeH7_2      CladeH9_1      CladeH11_1     CladeH17_1     
8              0              0              0              0              0              
0              8              0              -              6              0              
10             0              0              -              6              0              
2              12             0              -              6              -              
9              8              3              -              3              -              
8              10             0              -              -              -              
0              10             0              -              -              -              
12             9              0              -              -              -              
0              14             0              -              -              -              
0              9              0              -              -              -              
1              9              9              -              -              -              
6              7              0              -              -              -              
8              6              0              -              -              -              
16             7              0              -              -              -              
2              3              0              -              -              -              
11             5              0              -              -              -              
0              0              0              -              -              -              
7              9              0              -              -              -              
2              8              0              -              -              -              
6              10             0              -              -              -              
0              13             0              -              -              -              
8              10             0              -              -              -              
15             0              0              -              -              -              
15             5              0              -              -              -              
0              9              8              -              -              -              
16             9              9              -              -              -              
0              9              7              -              -              -              
15             9              10             -              -              -              
11             9              3              -              -              -              
18             9              2              -              -              -              
9              11             0              -              -              -              
8              11             2              -              -              -              
9              6              4              -              -              -              
0              15             7              -              -              -              
0              9              4              -              -              -              
3              0              1              -              -              -              
7              11             1              -              -              -              
18             0              3              -              -              -              
15             6              4              -              -              -              
12             18             5              -              -              -              
9              13             2              -              -              -              
19             2              3              -              -              -              
15             9              4              -              -              -              
6              12             1              -              -              -              
0              4              15             -              -              -              
0              5              9              -              -              -              
0              7              6              -              -              -              
0              1              5              -              -              -              
3              2              7              -              -              -              
13             6              5              -              -              -              
6              9              7              -              -              -              
9              8              4              -              -              -              
0              0              6              -              -              -              
0              2              5              -              -              -              
0              3              11             -              -              -              
0              0              6              -              -              -              
0              0              8              -              -              -              
0              0              0              -              -              -              
3              9              5              -              -              -              
0              11             5              -              -              -              
0              9              0              -              -              -              
0              0              -              -              -              -              
0              10             -              -              -              -              
0              13             -              -              -              -              
1              3              -              -              -              -              
3              0              -              -              -              -              
0              9              -              -              -              -              
0              0              -              -              -              -              
0              3              -              -              -              -              
0              0              -              -              -              -              
0              5              -              -              -              -              
0              4              -              -              -              -              
2              6              -              -              -              -              
1              3              -              -              -              -              
0              6              -              -              -              -              
0              1              -              -              -              -              
0              -              -              -              -              -              
1              -              -              -              -              -              
3              -              -              -              -              -              
0              -              -              -              -              -              
1              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
5              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
3              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
1              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
1              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
2              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
1              -              -              -              -              -              
1              -              -              -              -              -              
1              -              -              -              -              -              
1              -              -              -              -              -              
3              -              -              -              -              -              
1              -              -              -              -              -              
1              -              -              -              -              -              
2              -              -              -              -              -              
0              -              -              -              -              -              
2              -              -              -              -              -              
2              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
-              
