H1N1           H1N2           H2N1           H2N2           H2N3           H3N2           H3N8           H4N6           H5N1           H5N2           H5N6           H5N8           H6N1           H6N2           H6N6           H7N2           H7N7           H7N9           H8N4           H10N2          H10N7          H10N8          H11N9          H13N6          H14N5          H15N9          H16N3          H17N10         H18N11         
13             17             5              21             18             30             3              9              11             16             18             12             5              17             9              4              2              3              8              10             3              4              2              2              3              3              6              7              12             
6              -              3              20             -              4              2              2              24             -              -              -              4              11             11             3              3              3              -              3              3              4              -              0              -              -              6              -              13             
10             -              3              17             -              24             18             3              8              -              -              -              4              -              11             4              5              0              -              3              3              4              -              -              -              -              -              -              -              
17             -              -              14             -              5              12             3              17             -              -              -              3              -              -              4              2              6              -              2              3              4              -              -              -              -              -              -              -              
20             -              -              17             -              3              18             6              21             -              -              -              0              -              -              0              -              5              -              -              3              4              -              -              -              -              -              -              -              
16             -              -              16             -              3              3              -              15             -              -              -              0              -              -              -              -              3              -              -              3              3              -              -              -              -              -              -              -              
6              -              -              21             -              3              12             -              27             -              -              -              3              -              -              -              -              8              -              -              3              6              -              -              -              -              -              -              -              
13             -              -              10             -              3              3              -              19             -              -              -              5              -              -              -              -              0              -              -              3              5              -              -              -              -              -              -              -              
6              -              -              14             -              3              4              -              9              -              -              -              0              -              -              -              -              7              -              -              3              4              -              -              -              -              -              -              -              
6              -              -              13             -              3              4              -              10             -              -              -              2              -              -              -              -              3              -              -              3              15             -              -              -              -              -              -              -              
3              -              -              14             -              4              4              -              30             -              -              -              9              -              -              -              -              3              -              -              3              6              -              -              -              -              -              -              -              
13             -              -              6              -              3              1              -              14             -              -              -              4              -              -              -              -              3              -              -              2              9              -              -              -              -              -              -              -              
14             -              -              -              -              3              8              -              19             -              -              -              -              -              -              -              -              1              -              -              3              6              -              -              -              -              -              -              -              
6              -              -              -              -              3              1              -              15             -              -              -              -              -              -              -              -              0              -              -              2              10             -              -              -              -              -              -              -              
7              -              -              -              -              12             -              -              8              -              -              -              -              -              -              -              -              10             -              -              3              -              -              -              -              -              -              -              -              
19             -              -              -              -              3              -              -              17             -              -              -              -              -              -              -              -              -              -              -              0              -              -              -              -              -              -              -              -              
8              -              -              -              -              6              -              -              22             -              -              -              -              -              -              -              -              -              -              -              3              -              -              -              -              -              -              -              -              
19             -              -              -              -              3              -              -              6              -              -              -              -              -              -              -              -              -              -              -              13             -              -              -              -              -              -              -              -              
13             -              -              -              -              3              -              -              22             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
18             -              -              -              -              4              -              -              11             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
9              -              -              -              -              5              -              -              8              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
1              -              -              -              -              3              -              -              10             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
7              -              -              -              -              3              -              -              12             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
15             -              -              -              -              2              -              -              5              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
16             -              -              -              -              3              -              -              14             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
12             -              -              -              -              3              -              -              1              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
12             -              -              -              -              3              -              -              12             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
18             -              -              -              -              3              -              -              13             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
24             -              -              -              -              3              -              -              13             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
16             -              -              -              -              3              -              -              26             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
18             -              -              -              -              3              -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
12             -              -              -              -              1              -              -              25             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              3              -              -              16             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
13             -              -              -              -              3              -              -              6              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
30             -              -              -              -              3              -              -              11             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
16             -              -              -              -              9              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
10             -              -              -              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
15             -              -              -              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
17             -              -              -              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
10             -              -              -              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
9              -              -              -              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
20             -              -              -              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
12             -              -              -              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
15             -              -              -              -              1              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
12             -              -              -              -              18             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
15             -              -              -              -              35             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
12             -              -              -              -              12             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
12             -              -              -              -              4              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
13             -              -              -              -              5              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
14             -              -              -              -              11             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
12             -              -              -              -              6              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              11             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              10             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              -              
