H1             H2             H3             H4             H5             H6             H7             H8             H10            H11            H13            H14            H15            H16            H17            H18            
75             59             65             62             80             86             103            92             89             63             54             57             115            70             61             59             
68             60             71             57             67             85             105            -              94             -              54             -              -              73             -              63             
65             60             60             60             56             91             103            -              87             -              -              -              -              -              -              -              
61             80             59             52             60             89             106            -              77             -              -              -              -              -              -              -              
60             86             61             67             65             89             111            -              80             -              -              -              -              -              -              -              
67             71             58             -              60             86             107            -              70             -              -              -              -              -              -              -              
63             64             58             -              41             91             115            -              74             -              -              -              -              -              -              -              
66             56             62             -              54             82             118            -              102            -              -              -              -              -              -              -              
68             64             63             -              60             82             107            -              96             -              -              -              -              -              -              -              
68             79             63             -              55             83             110            -              101            -              -              -              -              -              -              -              
35             77             64             -              58             80             101            -              88             -              -              -              -              -              -              -              
51             61             70             -              72             66             117            -              97             -              -              -              -              -              -              -              
58             69             59             -              74             80             117            -              94             -              -              -              -              -              -              -              
43             66             62             -              68             81             118            -              93             -              -              -              -              -              -              -              
58             55             67             -              66             63             109            -              92             -              -              -              -              -              -              -              
56             62             66             -              79             67             95             -              98             -              -              -              -              -              -              -              
69             -              63             -              82             88             113            -              98             -              -              -              -              -              -              -              
58             -              67             -              46             -              117            -              73             -              -              -              -              -              -              -              
61             -              62             -              48             -              116            -              88             -              -              -              -              -              -              -              
66             -              62             -              66             -              100            -              93             -              -              -              -              -              -              -              
37             -              58             -              62             -              98             -              95             -              -              -              -              -              -              -              
51             -              58             -              60             -              110            -              65             -              -              -              -              -              -              -              
55             -              64             -              60             -              109            -              101            -              -              -              -              -              -              -              
60             -              61             -              63             -              102            -              97             -              -              -              -              -              -              -              
62             -              82             -              65             -              -              -              97             -              -              -              -              -              -              -              
59             -              56             -              62             -              -              -              99             -              -              -              -              -              -              -              
58             -              81             -              58             -              -              -              84             -              -              -              -              -              -              -              
66             -              82             -              61             -              -              -              103            -              -              -              -              -              -              -              
52             -              79             -              71             -              -              -              84             -              -              -              -              -              -              -              
69             -              81             -              59             -              -              -              96             -              -              -              -              -              -              -              
69             -              61             -              65             -              -              -              86             -              -              -              -              -              -              -              
54             -              60             -              62             -              -              -              82             -              -              -              -              -              -              -              
59             -              63             -              64             -              -              -              101            -              -              -              -              -              -              -              
58             -              90             -              67             -              -              -              77             -              -              -              -              -              -              -              
61             -              88             -              60             -              -              -              90             -              -              -              -              -              -              -              
63             -              81             -              68             -              -              -              78             -              -              -              -              -              -              -              
57             -              63             -              64             -              -              -              -              -              -              -              -              -              -              -              
42             -              48             -              54             -              -              -              -              -              -              -              -              -              -              -              
36             -              87             -              -              -              -              -              -              -              -              -              -              -              -              -              
66             -              105            -              -              -              -              -              -              -              -              -              -              -              -              -              
45             -              76             -              -              -              -              -              -              -              -              -              -              -              -              -              
39             -              55             -              -              -              -              -              -              -              -              -              -              -              -              -              
36             -              84             -              -              -              -              -              -              -              -              -              -              -              -              -              
42             -              93             -              -              -              -              -              -              -              -              -              -              -              -              -              
39             -              64             -              -              -              -              -              -              -              -              -              -              -              -              -              
30             -              66             -              -              -              -              -              -              -              -              -              -              -              -              -              
33             -              70             -              -              -              -              -              -              -              -              -              -              -              -              -              
37             -              63             -              -              -              -              -              -              -              -              -              -              -              -              -              
82             -              36             -              -              -              -              -              -              -              -              -              -              -              -              -              
79             -              60             -              -              -              -              -              -              -              -              -              -              -              -              -              
71             -              60             -              -              -              -              -              -              -              -              -              -              -              -              -              
47             -              62             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              57             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              58             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              55             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              51             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              58             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              61             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              35             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              34             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              35             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              56             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              66             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              57             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              62             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              48             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              47             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              45             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              63             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              40             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              
