CladeH1_1      CladeH3_2      CladeH7_2      CladeH9_1      CladeH11_1     CladeH17_1     
4              6              6              10             10             6              
11             6              2              -              9              16             
5              6              4              -              9              27             
5              6              5              -              9              -              
6              6              3              -              9              -              
7              6              7              -              -              -              
3              6              6              -              -              -              
5              6              5              -              -              -              
3              6              4              -              -              -              
3              6              10             -              -              -              
4              6              4              -              -              -              
3              6              10             -              -              -              
3              6              9              -              -              -              
11             6              4              -              -              -              
5              6              9              -              -              -              
4              6              18             -              -              -              
10             11             5              -              -              -              
8              6              6              -              -              -              
4              6              6              -              -              -              
7              6              12             -              -              -              
3              7              9              -              -              -              
3              6              6              -              -              -              
8              6              4              -              -              -              
9              6              9              -              -              -              
5              6              3              -              -              -              
9              6              3              -              -              -              
3              6              3              -              -              -              
9              6              5              -              -              -              
4              6              0              -              -              -              
9              6              0              -              -              -              
9              5              0              -              -              -              
0              6              0              -              -              -              
7              6              0              -              -              -              
4              6              0              -              -              -              
7              6              0              -              -              -              
3              6              0              -              -              -              
7              6              0              -              -              -              
15             6              0              -              -              -              
15             6              0              -              -              -              
7              6              0              -              -              -              
3              6              0              -              -              -              
15             6              0              -              -              -              
12             6              0              -              -              -              
6              6              0              -              -              -              
3              5              3              -              -              -              
3              6              6              -              -              -              
3              6              5              -              -              -              
6              2              3              -              -              -              
4              9              4              -              -              -              
6              3              4              -              -              -              
6              6              5              -              -              -              
7              6              4              -              -              -              
5              7              5              -              -              -              
4              9              5              -              -              -              
4              11             6              -              -              -              
12             6              6              -              -              -              
3              6              6              -              -              -              
19             6              8              -              -              -              
6              6              6              -              -              -              
10             6              4              -              -              -              
12             6              19             -              -              -              
6              6              -              -              -              -              
12             15             -              -              -              -              
7              6              -              -              -              -              
8              11             -              -              -              -              
1              5              -              -              -              -              
9              10             -              -              -              -              
9              6              -              -              -              -              
2              11             -              -              -              -              
12             6              -              -              -              -              
3              9              -              -              -              -              
10             7              -              -              -              -              
12             12             -              -              -              -              
1              6              -              -              -              -              
6              13             -              -              -              -              
0              6              -              -              -              -              
0              -              -              -              -              -              
3              -              -              -              -              -              
6              -              -              -              -              -              
2              -              -              -              -              -              
7              -              -              -              -              -              
4              -              -              -              -              -              
10             -              -              -              -              -              
14             -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
8              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
2              -              -              -              -              -              
0              -              -              -              -              -              
2              -              -              -              -              -              
4              -              -              -              -              -              
2              -              -              -              -              -              
6              -              -              -              -              -              
3              -              -              -              -              -              
6              -              -              -              -              -              
6              -              -              -              -              -              
6              -              -              -              -              -              
6              -              -              -              -              -              
4              -              -              -              -              -              
3              -              -              -              -              -              
3              -              -              -              -              -              
6              -              -              -              -              -              
7              -              -              -              -              -              
2              -              -              -              -              -              
13             -              -              -              -              -              
12             -              -              -              -              -              
13             -              -              -              -              -              
14             -              -              -              -              -              
15             -              -              -              -              -              
11             -              -              -              -              -              
15             -              -              -              -              -              
13             -              -              -              -              -              
9              -              -              -              -              -              
9              -              -              -              -              -              
10             -              -              -              -              -              
16             -              -              -              -              -              
14             -              -              -              -              -              
12             -              -              -              -              -              
11             -              -              -              -              -              
15             -              -              -              -              -              
13             -              -              -              -              -              
-              
