CladeH1_1      CladeH3_2      CladeH7_2      CladeH9_1      CladeH11_1     CladeH17_1     
170            222            190            199            160            141            
134            209            188            -              121            172            
140            213            193            -              128            183            
156            201            193            -              189            -              
131            194            213            -              196            -              
147            197            188            -              -              -              
146            206            204            -              -              -              
141            199            207            -              -              -              
143            196            184            -              -              -              
148            193            205            -              -              -              
89             206            221            -              -              -              
144            199            199            -              -              -              
156            185            215            -              -              -              
105            184            216            -              -              -              
125            209            193            -              -              -              
129            202            196            -              -              -              
129            203            175            -              -              -              
134            195            212            -              -              -              
144            196            205            -              -              -              
145            210            174            -              -              -              
113            195            185            -              -              -              
133            194            210            -              -              -              
117            200            197            -              -              -              
142            186            218            -              -              -              
141            255            186            -              -              -              
140            190            197            -              -              -              
156            252            194            -              -              -              
150            255            169            -              -              -              
139            252            194            -              -              -              
141            251            169            -              -              -              
150            191            180            -              -              -              
153            197            211            -              -              -              
138            204            207            -              -              -              
129            243            204            -              -              -              
151            264            192            -              -              -              
153            224            210            -              -              -              
132            183            190            -              -              -              
123            174            200            -              -              -              
123            230            206            -              -              -              
132            271            197            -              -              -              
141            202            198            -              -              -              
109            188            172            -              -              -              
119            236            199            -              -              -              
126            268            163            -              -              -              
83             190            235            -              -              -              
60             184            159            -              -              -              
72             196            210            -              -              -              
86             187            217            -              -              -              
178            125            212            -              -              -              
174            185            210            -              -              -              
158            189            201            -              -              -              
131            196            214            -              -              -              
139            169            206            -              -              -              
138            193            202            -              -              -              
129            203            202            -              -              -              
141            166            198            -              -              -              
149            195            206            -              -              -              
146            205            182            -              -              -              
136            180            189            -              -              -              
119            173            175            -              -              -              
123            180            239            -              -              -              
153            184            -              -              -              -              
136            202            -              -              -              -              
139            199            -              -              -              -              
145            185            -              -              -              -              
138            152            -              -              -              -              
119            169            -              -              -              -              
131            158            -              -              -              -              
180            190            -              -              -              -              
151            147            -              -              -              -              
122            208            -              -              -              -              
146            217            -              -              -              -              
154            210            -              -              -              -              
131            204            -              -              -              -              
131            214            -              -              -              -              
132            191            -              -              -              -              
132            -              -              -              -              -              
138            -              -              -              -              -              
130            -              -              -              -              -              
167            -              -              -              -              -              
155            -              -              -              -              -              
167            -              -              -              -              -              
135            -              -              -              -              -              
162            -              -              -              -              -              
169            -              -              -              -              -              
114            -              -              -              -              -              
116            -              -              -              -              -              
143            -              -              -              -              -              
119            -              -              -              -              -              
143            -              -              -              -              -              
138            -              -              -              -              -              
136            -              -              -              -              -              
147            -              -              -              -              -              
126            -              -              -              -              -              
131            -              -              -              -              -              
152            -              -              -              -              -              
166            -              -              -              -              -              
131            -              -              -              -              -              
123            -              -              -              -              -              
149            -              -              -              -              -              
146            -              -              -              -              -              
150            -              -              -              -              -              
141            -              -              -              -              -              
145            -              -              -              -              -              
159            -              -              -              -              -              
125            -              -              -              -              -              
183            -              -              -              -              -              
172            -              -              -              -              -              
188            -              -              -              -              -              
189            -              -              -              -              -              
187            -              -              -              -              -              
166            -              -              -              -              -              
190            -              -              -              -              -              
179            -              -              -              -              -              
164            -              -              -              -              -              
169            -              -              -              -              -              
159            -              -              -              -              -              
128            -              -              -              -              -              
159            -              -              -              -              -              
166            -              -              -              -              -              
123            -              -              -              -              -              
128            -              -              -              -              -              
137            -              -              -              -              -              
-              
