CladeH1_1      CladeH3_2      CladeH7_2      CladeH9_1      CladeH11_1     CladeH17_1     
127            143            118            95             73             96             
126            190            107            -              80             115            
124            159            119            -              80             116            
104            169            117            -              71             -              
126            169            24             -              68             -              
138            165            78             -              -              -              
111            160            97             -              -              -              
122            167            92             -              -              -              
122            178            89             -              -              -              
108            170            80             -              -              -              
104            167            108            -              -              -              
114            153            90             -              -              -              
98             166            75             -              -              -              
120            173            77             -              -              -              
118            135            86             -              -              -              
123            168            96             -              -              -              
115            169            61             -              -              -              
127            170            115            -              -              -              
106            165            94             -              -              -              
100            120            109            -              -              -              
109            161            75             -              -              -              
107            181            75             -              -              -              
113            169            82             -              -              -              
97             167            111            -              -              -              
102            167            102            -              -              -              
106            170            121            -              -              -              
88             170            97             -              -              -              
130            168            95             -              -              -              
102            165            124            -              -              -              
119            166            124            -              -              -              
121            122            126            -              -              -              
106            166            118            -              -              -              
80             170            128            -              -              -              
85             160            102            -              -              -              
78             170            102            -              -              -              
113            165            115            -              -              -              
101            171            107            -              -              -              
68             173            111            -              -              -              
65             172            100            -              -              -              
118            164            106            -              -              -              
82             149            97             -              -              -              
55             151            116            -              -              -              
60             174            111            -              -              -              
114            191            31             -              -              -              
57             128            102            -              -              -              
57             149            97             -              -              -              
36             130            116            -              -              -              
49             111            114            -              -              -              
105            89             119            -              -              -              
108            113            117            -              -              -              
116            158            123            -              -              -              
106            186            103            -              -              -              
126            153            126            -              -              -              
131            150            107            -              -              -              
120            143            111            -              -              -              
127            145            113            -              -              -              
131            168            105            -              -              -              
108            174            141            -              -              -              
138            162            109            -              -              -              
125            135            99             -              -              -              
100            162            83             -              -              -              
157            199            -              -              -              -              
97             160            -              -              -              -              
140            158            -              -              -              -              
140            153            -              -              -              -              
122            138            -              -              -              -              
125            154            -              -              -              -              
110            176            -              -              -              -              
140            150            -              -              -              -              
133            146            -              -              -              -              
132            153            -              -              -              -              
114            147            -              -              -              -              
121            160            -              -              -              -              
122            174            -              -              -              -              
111            146            -              -              -              -              
123            99             -              -              -              -              
125            -              -              -              -              -              
127            -              -              -              -              -              
127            -              -              -              -              -              
88             -              -              -              -              -              
120            -              -              -              -              -              
89             -              -              -              -              -              
99             -              -              -              -              -              
93             -              -              -              -              -              
101            -              -              -              -              -              
120            -              -              -              -              -              
111            -              -              -              -              -              
123            -              -              -              -              -              
71             -              -              -              -              -              
115            -              -              -              -              -              
125            -              -              -              -              -              
123            -              -              -              -              -              
99             -              -              -              -              -              
86             -              -              -              -              -              
110            -              -              -              -              -              
140            -              -              -              -              -              
108            -              -              -              -              -              
61             -              -              -              -              -              
74             -              -              -              -              -              
113            -              -              -              -              -              
109            -              -              -              -              -              
119            -              -              -              -              -              
100            -              -              -              -              -              
106            -              -              -              -              -              
120            -              -              -              -              -              
110            -              -              -              -              -              
126            -              -              -              -              -              
129            -              -              -              -              -              
125            -              -              -              -              -              
127            -              -              -              -              -              
105            -              -              -              -              -              
112            -              -              -              -              -              
108            -              -              -              -              -              
123            -              -              -              -              -              
110            -              -              -              -              -              
108            -              -              -              -              -              
107            -              -              -              -              -              
124            -              -              -              -              -              
84             -              -              -              -              -              
88             -              -              -              -              -              
106            -              -              -              -              -              
113            -              -              -              -              -              
99             -              -              -              -              -              
-              
