CladeH1_1      CladeH3_2      CladeH7_2      CladeH9_1      CladeH11_1     CladeH17_1     
1978           1903           1686           1906           1918           1856           
1885           1993           1608           -              1838           1779           
1889           1664           1693           -              1773           1913           
1930           1826           1606           -              1877           -              
1900           1841           1569           -              1880           -              
2005           1765           1598           -              -              -              
1945           1809           1491           -              -              -              
1874           1804           1653           -              -              -              
1921           1821           1667           -              -              -              
1893           1837           1681           -              -              -              
1938           1814           1767           -              -              -              
1943           1757           1752           -              -              -              
1851           1783           1689           -              -              -              
1556           1828           1645           -              -              -              
1851           1751           1557           -              -              -              
1840           1785           1552           -              -              -              
1997           1817           1648           -              -              -              
2074           1807           1772           -              -              -              
1855           1798           1563           -              -              -              
1818           1781           1683           -              -              -              
1768           1832           1660           -              -              -              
1715           1874           1584           -              -              -              
1852           1845           1614           -              -              -              
1675           1779           1671           -              -              -              
1834           1892           1465           -              -              -              
1859           1819           1554           -              -              -              
1671           1856           1412           -              -              -              
1886           1855           1347           -              -              -              
1876           1872           1640           -              -              -              
1790           1878           1589           -              -              -              
1903           1689           1586           -              -              -              
1873           1836           1654           -              -              -              
1835           1791           1679           -              -              -              
1822           1860           1476           -              -              -              
1919           1888           1551           -              -              -              
1965           1876           1459           -              -              -              
1915           1811           1403           -              -              -              
1400           1789           1549           -              -              -              
1380           1829           1448           -              -              -              
1779           1886           1531           -              -              -              
1539           1654           1464           -              -              -              
1392           1717           1381           -              -              -              
1393           1860           1387           -              -              -              
1731           1969           1468           -              -              -              
1240           1690           1590           -              -              -              
1181           1774           1459           -              -              -              
1281           1739           1602           -              -              -              
1265           1755           1577           -              -              -              
1887           1528           1639           -              -              -              
1918           1779           1684           -              -              -              
1912           1799           1569           -              -              -              
1589           1946           1590           -              -              -              
1629           1676           1619           -              -              -              
1638           1656           1552           -              -              -              
1577           1649           1529           -              -              -              
1661           1651           1451           -              -              -              
1700           1790           1515           -              -              -              
1617           1770           1506           -              -              -              
1643           1735           1526           -              -              -              
1749           1768           1443           -              -              -              
1576           1737           1647           -              -              -              
1742           1803           -              -              -              -              
1601           1667           -              -              -              -              
1688           1734           -              -              -              -              
1713           1653           -              -              -              -              
1566           1534           -              -              -              -              
1723           1594           -              -              -              -              
1685           1670           -              -              -              -              
1926           1670           -              -              -              -              
1778           1588           -              -              -              -              
1805           1756           -              -              -              -              
1813           1708           -              -              -              -              
1804           1691           -              -              -              -              
1726           1725           -              -              -              -              
1677           1779           -              -              -              -              
1748           1610           -              -              -              -              
1693           -              -              -              -              -              
1809           -              -              -              -              -              
1753           -              -              -              -              -              
1697           -              -              -              -              -              
1591           -              -              -              -              -              
1739           -              -              -              -              -              
1641           -              -              -              -              -              
1650           -              -              -              -              -              
1703           -              -              -              -              -              
1678           -              -              -              -              -              
1368           -              -              -              -              -              
1861           -              -              -              -              -              
1744           -              -              -              -              -              
1751           -              -              -              -              -              
1819           -              -              -              -              -              
1823           -              -              -              -              -              
1786           -              -              -              -              -              
1791           -              -              -              -              -              
1710           -              -              -              -              -              
1808           -              -              -              -              -              
1715           -              -              -              -              -              
1473           -              -              -              -              -              
1738           -              -              -              -              -              
1799           -              -              -              -              -              
1660           -              -              -              -              -              
1800           -              -              -              -              -              
1809           -              -              -              -              -              
1627           -              -              -              -              -              
1779           -              -              -              -              -              
1695           -              -              -              -              -              
1949           -              -              -              -              -              
1940           -              -              -              -              -              
1984           -              -              -              -              -              
1939           -              -              -              -              -              
1824           -              -              -              -              -              
1867           -              -              -              -              -              
1897           -              -              -              -              -              
1946           -              -              -              -              -              
1793           -              -              -              -              -              
1841           -              -              -              -              -              
1869           -              -              -              -              -              
1878           -              -              -              -              -              
1925           -              -              -              -              -              
1967           -              -              -              -              -              
1840           -              -              -              -              -              
1869           -              -              -              -              -              
1743           -              -              -              -              -              
-              
