H1             H2             H3             H4             H5             H6             H7             H8             H10            H11            H13            H14            H15            H16            H17            H18            
232            196            238            230            249            243            237            238            172            176            231            214            207            311            205            182            
260            222            218            217            267            222            220            -              192            -              223            -              -              312            -              221            
254            201            227            211            228            243            238            -              200            -              -              -              -              -              -              -              
258            222            225            213            218            228            210            -              188            -              -              -              -              -              -              -              
248            219            227            201            224            206            319            -              184            -              -              -              -              -              -              -              
273            247            213            -              235            219            184            -              190            -              -              -              -              -              -              -              
270            223            228            -              195            222            174            -              191            -              -              -              -              -              -              -              
237            210            205            -              205            244            197            -              188            -              -              -              -              -              -              -              
275            221            212            -              226            231            185            -              198            -              -              -              -              -              -              -              
264            261            220            -              255            233            198            -              190            -              -              -              -              -              -              -              
181            233            216            -              174            238            208            -              185            -              -              -              -              -              -              -              
246            243            217            -              218            243            205            -              209            -              -              -              -              -              -              -              
243            231            211            -              158            162            197            -              189            -              -              -              -              -              -              -              
237            203            224            -              182            173            209            -              179            -              -              -              -              -              -              -              
233            276            195            -              216            215            180            -              192            -              -              -              -              -              -              -              
248            198            209            -              143            207            185            -              196            -              -              -              -              -              -              -              
232            -              251            -              223            198            180            -              193            -              -              -              -              -              -              -              
287            -              212            -              204            -              195            -              179            -              -              -              -              -              -              -              
259            -              215            -              185            -              192            -              203            -              -              -              -              -              -              -              
229            -              196            -              255            -              185            -              185            -              -              -              -              -              -              -              
224            -              204            -              160            -              218            -              208            -              -              -              -              -              -              -              
237            -              212            -              218            -              201            -              169            -              -              -              -              -              -              -              
212            -              220            -              227            -              204            -              204            -              -              -              -              -              -              -              
232            -              217            -              222            -              218            -              204            -              -              -              -              -              -              -              
227            -              259            -              224            -              -              -              214            -              -              -              -              -              -              -              
234            -              203            -              202            -              -              -              215            -              -              -              -              -              -              -              
217            -              249            -              238            -              -              -              200            -              -              -              -              -              -              -              
241            -              252            -              240            -              -              -              217            -              -              -              -              -              -              -              
245            -              239            -              250            -              -              -              199            -              -              -              -              -              -              -              
255            -              256            -              169            -              -              -              207            -              -              -              -              -              -              -              
253            -              182            -              169            -              -              -              189            -              -              -              -              -              -              -              
257            -              228            -              237            -              -              -              198            -              -              -              -              -              -              -              
199            -              230            -              222            -              -              -              196            -              -              -              -              -              -              -              
201            -              241            -              235            -              -              -              181            -              -              -              -              -              -              -              
258            -              267            -              179            -              -              -              178            -              -              -              -              -              -              -              
269            -              248            -              227            -              -              -              205            -              -              -              -              -              -              -              
179            -              205            -              189            -              -              -              -              -              -              -              -              -              -              -              
137            -              221            -              188            -              -              -              -              -              -              -              -              -              -              -              
128            -              240            -              -              -              -              -              -              -              -              -              -              -              -              -              
237            -              252            -              -              -              -              -              -              -              -              -              -              -              -              -              
158            -              229            -              -              -              -              -              -              -              -              -              -              -              -              -              
140            -              206            -              -              -              -              -              -              -              -              -              -              -              -              -              
145            -              239            -              -              -              -              -              -              -              -              -              -              -              -              -              
206            -              251            -              -              -              -              -              -              -              -              -              -              -              -              -              
124            -              177            -              -              -              -              -              -              -              -              -              -              -              -              -              
139            -              182            -              -              -              -              -              -              -              -              -              -              -              -              -              
120            -              207            -              -              -              -              -              -              -              -              -              -              -              -              -              
106            -              195            -              -              -              -              -              -              -              -              -              -              -              -              -              
261            -              184            -              -              -              -              -              -              -              -              -              -              -              -              -              
263            -              176            -              -              -              -              -              -              -              -              -              -              -              -              -              
269            -              223            -              -              -              -              -              -              -              -              -              -              -              -              -              
213            -              229            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              209            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              208            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              231            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              188            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              219            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              209            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              259            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              244            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              260            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              240            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              224            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              217            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              214            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              209            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              193            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              225            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              220            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              209            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              
