Avian          Bat            Canine         Equine         Human          Seal           Swine          
23             18             18             19             12             20             13             
17             25             25             21             23             23             12             
15             25             20             19             24             21             13             
31             -              22             20             22             22             13             
15             -              -              19             29             25             26             
18             -              -              21             20             24             22             
18             -              -              -              15             23             22             
19             -              -              -              24             25             20             
16             -              -              -              16             23             17             
19             -              -              -              13             24             -              
18             -              -              -              8              22             -              
19             -              -              -              19             28             -              
27             -              -              -              19             25             -              
26             -              -              -              22             23             -              
27             -              -              -              21             24             -              
20             -              -              -              28             29             -              
20             -              -              -              13             24             -              
22             -              -              -              17             8              -              
17             -              -              -              13             -              -              
9              -              -              -              15             -              -              
13             -              -              -              10             -              -              
17             -              -              -              16             -              -              
19             -              -              -              12             -              -              
18             -              -              -              22             -              -              
11             -              -              -              12             -              -              
25             -              -              -              16             -              -              
29             -              -              -              12             -              -              
27             -              -              -              17             -              -              
22             -              -              -              21             -              -              
10             -              -              -              12             -              -              
25             -              -              -              15             -              -              
15             -              -              -              18             -              -              
21             -              -              -              18             -              -              
27             -              -              -              12             -              -              
17             -              -              -              24             -              -              
16             -              -              -              15             -              -              
20             -              -              -              20             -              -              
9              -              -              -              20             -              -              
9              -              -              -              20             -              -              
13             -              -              -              24             -              -              
13             -              -              -              9              -              -              
14             -              -              -              18             -              -              
17             -              -              -              21             -              -              
26             -              -              -              20             -              -              
26             -              -              -              22             -              -              
25             -              -              -              14             -              -              
23             -              -              -              20             -              -              
32             -              -              -              24             -              -              
24             -              -              -              23             -              -              
5              -              -              -              21             -              -              
27             -              -              -              13             -              -              
25             -              -              -              16             -              -              
12             -              -              -              21             -              -              
4              -              -              -              15             -              -              
36             -              -              -              21             -              -              
34             -              -              -              21             -              -              
-              -              -              -              21             -              -              
-              -              -              -              21             -              -              
-              -              -              -              21             -              -              
-              -              -              -              21             -              -              
-              -              -              -              21             -              -              
-              -              -              -              21             -              -              
-              -              -              -              17             -              -              
-              -              -              -              21             -              -              
-              -              -              -              21             -              -              
-              -              -              -              17             -              -              
-              -              -              -              21             -              -              
-              -              -              -              16             -              -              
-              -              -              -              21             -              -              
-              -              -              -              21             -              -              
-              -              -              -              15             -              -              
-              -              -              -              22             -              -              
-              -              -              -              23             -              -              
-              -              -              -              23             -              -              
-              -              -              -              21             -              -              
-              -              -              -              22             -              -              
-              -              -              -              21             -              -              
-              -              -              -              23             -              -              
-              -              -              -              25             -              -              
-              -              -              -              28             -              -              
-              -              -              -              27             -              -              
-              -              -              -              14             -              -              
-              -              -              -              24             -              -              
-              -              -              -              24             -              -              
-              -              -              -              23             -              -              
-              -              -              -              23             -              -              
-              -              -              -              12             -              -              
-              -              -              -              21             -              -              
-              -              -              -              21             -              -              
-              -              -              -              29             -              -              
-              -              -              -              29             -              -              
-              -              -              -              30             -              -              
-              -              -              -              22             -              -              
-              -              -              -              25             -              -              
-              -              -              -              23             -              -              
-              -              -              -              23             -              -              
-              -              -              -              25             -              -              
-              -              -              -              10             -              -              
-              -              -              -              14             -              -              
-              -              -              -              14             -              -              
-              -              -              -              16             -              -              
-              -              -              -              20             -              -              
-              -              -              -              21             -              -              
-              -              -              -              24             -              -              
-              -              -              -              21             -              -              
-              -              -              -              33             -              -              
-              -              -              -              12             -              -              
-              -              -              -              36             -              -              
-              -              -              -              35             -              -              
-              -              -              -              12             -              -              
-              -              -              -              18             -              -              
-              -              -              -              19             -              -              
-              -              -              -              15             -              -              
-              -              -              -              9              -              -              
-              -              -              -              28             -              -              
-              -              -              -              29             -              -              
-              -              -              -              20             -              -              
-              -              -              -              29             -              -              
-              -              -              -              13             -              -              
-              -              -              -              16             -              -              
-              -              -              -              27             -              -              
-              -              -              -              14             -              -              
-              -              -              -              18             -              -              
-              -              -              -              19             -              -              
-              -              -              -              20             -              -              
-              -              -              -              18             -              -              
-              -              -              -              17             -              -              
-              -              -              -              17             -              -              
-              -              -              -              22             -              -              
-              -              -              -              18             -              -              
-              -              -              -              16             -              -              
-              -              -              -              19             -              -              
-              -              -              -              17             -              -              
-              -              -              -              24             -              -              
-              -              -              -              14             -              -              
-              -              -              -              13             -              -              
-              -              -              -              12             -              -              
-              -              -              -              13             -              -              
-              -              -              -              11             -              -              
-              -              -              -              0              -              -              
-              -              -              -              9              -              -              
-              -              -              -              11             -              -              
-              -              -              -              13             -              -              
-              -              -              -              13             -              -              
-              -              -              -              14             -              -              
-              -              -              -              12             -              -              
-              -              -              -              10             -              -              
-              -              -              -              12             -              -              
-              -              -              -              9              -              -              
-              -              -              -              1              -              -              
-              -              -              -              14             -              -              
-              -              -              -              12             -              -              
-              -              -              -              16             -              -              
-              -              -              -              9              -              -              
-              -              -              -              21             -              -              
-              -              -              -              7              -              -              
-              -              -              -              7              -              -              
-              -              -              -              15             -              -              
-              -              -              -              21             -              -              
-              -              -              -              23             -              -              
-              -              -              -              23             -              -              
-              -              -              -              27             -              -              
-              -              -              -              23             -              -              
-              -              -              -              25             -              -              
-              -              -              -              23             -              -              
-              -              -              -              27             -              -              
-              -              -              -              25             -              -              
-              -              -              -              23             -              -              
-              -              -              -              24             -              -              
-              -              -              -              19             -              -              
-              -              -              -              25             -              -              
-              -              -              -              23             -              -              
-              -              -              -              19             -              -              
-              -              -              -              -              
