Avian          Bat            Canine         Equine         Human          Seal           Swine          
88             93             122            119            100            120            104            
45             106            103            117            76             117            112            
45             111            105            123            92             103            114            
48             -              107            109            91             96             70             
53             -              -              108            94             98             68             
83             -              -              106            99             113            100            
79             -              -              -              88             111            95             
78             -              -              -              91             104            147            
67             -              -              -              85             111            144            
73             -              -              -              94             103            -              
75             -              -              -              109            96             -              
66             -              -              -              88             107            -              
111            -              -              -              86             104            -              
105            -              -              -              85             117            -              
112            -              -              -              85             105            -              
116            -              -              -              91             95             -              
120            -              -              -              91             101            -              
103            -              -              -              97             98             -              
93             -              -              -              101            -              -              
105            -              -              -              96             -              -              
82             -              -              -              86             -              -              
97             -              -              -              88             -              -              
98             -              -              -              77             -              -              
78             -              -              -              66             -              -              
102            -              -              -              95             -              -              
107            -              -              -              84             -              -              
100            -              -              -              109            -              -              
76             -              -              -              94             -              -              
81             -              -              -              81             -              -              
96             -              -              -              87             -              -              
89             -              -              -              95             -              -              
86             -              -              -              97             -              -              
102            -              -              -              91             -              -              
112            -              -              -              98             -              -              
89             -              -              -              100            -              -              
83             -              -              -              104            -              -              
91             -              -              -              92             -              -              
88             -              -              -              69             -              -              
96             -              -              -              75             -              -              
70             -              -              -              99             -              -              
77             -              -              -              78             -              -              
70             -              -              -              87             -              -              
82             -              -              -              75             -              -              
95             -              -              -              74             -              -              
104            -              -              -              71             -              -              
106            -              -              -              96             -              -              
84             -              -              -              71             -              -              
101            -              -              -              82             -              -              
99             -              -              -              68             -              -              
90             -              -              -              71             -              -              
84             -              -              -              81             -              -              
81             -              -              -              121            -              -              
117            -              -              -              120            -              -              
44             -              -              -              113            -              -              
99             -              -              -              118            -              -              
97             -              -              -              121            -              -              
-              -              -              -              106            -              -              
-              -              -              -              116            -              -              
-              -              -              -              118            -              -              
-              -              -              -              117            -              -              
-              -              -              -              110            -              -              
-              -              -              -              119            -              -              
-              -              -              -              111            -              -              
-              -              -              -              117            -              -              
-              -              -              -              120            -              -              
-              -              -              -              117            -              -              
-              -              -              -              110            -              -              
-              -              -              -              108            -              -              
-              -              -              -              122            -              -              
-              -              -              -              123            -              -              
-              -              -              -              115            -              -              
-              -              -              -              133            -              -              
-              -              -              -              135            -              -              
-              -              -              -              118            -              -              
-              -              -              -              115            -              -              
-              -              -              -              139            -              -              
-              -              -              -              122            -              -              
-              -              -              -              143            -              -              
-              -              -              -              139            -              -              
-              -              -              -              135            -              -              
-              -              -              -              145            -              -              
-              -              -              -              118            -              -              
-              -              -              -              118            -              -              
-              -              -              -              108            -              -              
-              -              -              -              144            -              -              
-              -              -              -              138            -              -              
-              -              -              -              114            -              -              
-              -              -              -              124            -              -              
-              -              -              -              116            -              -              
-              -              -              -              128            -              -              
-              -              -              -              147            -              -              
-              -              -              -              103            -              -              
-              -              -              -              113            -              -              
-              -              -              -              145            -              -              
-              -              -              -              134            -              -              
-              -              -              -              122            -              -              
-              -              -              -              93             -              -              
-              -              -              -              110            -              -              
-              -              -              -              103            -              -              
-              -              -              -              107            -              -              
-              -              -              -              117            -              -              
-              -              -              -              127            -              -              
-              -              -              -              137            -              -              
-              -              -              -              110            -              -              
-              -              -              -              99             -              -              
-              -              -              -              63             -              -              
-              -              -              -              89             -              -              
-              -              -              -              72             -              -              
-              -              -              -              78             -              -              
-              -              -              -              86             -              -              
-              -              -              -              55             -              -              
-              -              -              -              93             -              -              
-              -              -              -              88             -              -              
-              -              -              -              78             -              -              
-              -              -              -              71             -              -              
-              -              -              -              84             -              -              
-              -              -              -              64             -              -              
-              -              -              -              81             -              -              
-              -              -              -              90             -              -              
-              -              -              -              64             -              -              
-              -              -              -              83             -              -              
-              -              -              -              84             -              -              
-              -              -              -              69             -              -              
-              -              -              -              82             -              -              
-              -              -              -              98             -              -              
-              -              -              -              99             -              -              
-              -              -              -              102            -              -              
-              -              -              -              92             -              -              
-              -              -              -              90             -              -              
-              -              -              -              78             -              -              
-              -              -              -              94             -              -              
-              -              -              -              91             -              -              
-              -              -              -              81             -              -              
-              -              -              -              89             -              -              
-              -              -              -              91             -              -              
-              -              -              -              58             -              -              
-              -              -              -              63             -              -              
-              -              -              -              64             -              -              
-              -              -              -              56             -              -              
-              -              -              -              42             -              -              
-              -              -              -              49             -              -              
-              -              -              -              52             -              -              
-              -              -              -              41             -              -              
-              -              -              -              54             -              -              
-              -              -              -              54             -              -              
-              -              -              -              57             -              -              
-              -              -              -              53             -              -              
-              -              -              -              66             -              -              
-              -              -              -              56             -              -              
-              -              -              -              54             -              -              
-              -              -              -              52             -              -              
-              -              -              -              52             -              -              
-              -              -              -              56             -              -              
-              -              -              -              61             -              -              
-              -              -              -              62             -              -              
-              -              -              -              63             -              -              
-              -              -              -              53             -              -              
-              -              -              -              63             -              -              
-              -              -              -              64             -              -              
-              -              -              -              99             -              -              
-              -              -              -              95             -              -              
-              -              -              -              106            -              -              
-              -              -              -              99             -              -              
-              -              -              -              101            -              -              
-              -              -              -              102            -              -              
-              -              -              -              102            -              -              
-              -              -              -              84             -              -              
-              -              -              -              99             -              -              
-              -              -              -              85             -              -              
-              -              -              -              92             -              -              
-              -              -              -              82             -              -              
-              -              -              -              94             -              -              
-              -              -              -              72             -              -              
-              -              -              -              -              
