H1             H2             H3             H4             H5             H6             H7             H8             H10            H11            H13            H14            H15            H16            H17            H18            
333            273            244            237            376            335            235            239            210            210            267            259            228            339            249            303            
322            272            271            209            293            340            213            -              231            -              258            -              -              308            -              330            
315            232            216            217            381            332            232            -              224            -              -              -              -              -              -              -              
322            311            218            238            279            338            207            -              190            -              -              -              -              -              -              -              
315            290            236            229            284            328            228            -              252            -              -              -              -              -              -              -              
352            312            221            -              369            311            171            -              255            -              -              -              -              -              -              -              
301            285            228            -              286            328            203            -              241            -              -              -              -              -              -              -              
293            295            216            -              299            340            211            -              261            -              -              -              -              -              -              -              
307            276            231            -              365            314            178            -              258            -              -              -              -              -              -              -              
289            284            224            -              297            317            214            -              248            -              -              -              -              -              -              -              
218            262            206            -              165            338            232            -              237            -              -              -              -              -              -              -              
300            340            219            -              304            287            225            -              251            -              -              -              -              -              -              -              
299            330            225            -              201            213            236            -              236            -              -              -              -              -              -              -              
215            320            237            -              303            229            224            -              235            -              -              -              -              -              -              -              
272            281            234            -              279            310            212            -              236            -              -              -              -              -              -              -              
294            277            232            -              148            290            213            -              239            -              -              -              -              -              -              -              
238            -              255            -              321            283            183            -              248            -              -              -              -              -              -              -              
357            -              220            -              341            -              247            -              239            -              -              -              -              -              -              -              
280            -              221            -              211            -              205            -              261            -              -              -              -              -              -              -              
254            -              208            -              359            -              259            -              238            -              -              -              -              -              -              -              
207            -              244            -              170            -              215            -              239            -              -              -              -              -              -              -              
272            -              250            -              296            -              190            -              210            -              -              -              -              -              -              -              
260            -              263            -              319            -              197            -              206            -              -              -              -              -              -              -              
238            -              223            -              340            -              225            -              213            -              -              -              -              -              -              -              
260            -              247            -              303            -              -              -              235            -              -              -              -              -              -              -              
261            -              211            -              182            -              -              -              230            -              -              -              -              -              -              -              
243            -              235            -              314            -              -              -              255            -              -              -              -              -              -              -              
245            -              256            -              372            -              -              -              223            -              -              -              -              -              -              -              
253            -              243            -              335            -              -              -              238            -              -              -              -              -              -              -              
236            -              239            -              285            -              -              -              219            -              -              -              -              -              -              -              
235            -              225            -              200            -              -              -              232            -              -              -              -              -              -              -              
292            -              235            -              299            -              -              -              202            -              -              -              -              -              -              -              
280            -              216            -              284            -              -              -              212            -              -              -              -              -              -              -              
208            -              240            -              320            -              -              -              172            -              -              -              -              -              -              -              
297            -              249            -              375            -              -              -              212            -              -              -              -              -              -              -              
280            -              237            -              292            -              -              -              170            -              -              -              -              -              -              -              
298            -              221            -              229            -              -              -              -              -              -              -              -              -              -              -              
222            -              234            -              261            -              -              -              -              -              -              -              -              -              -              -              
204            -              254            -              -              -              -              -              -              -              -              -              -              -              -              -              
280            -              260            -              -              -              -              -              -              -              -              -              -              -              -              -              
192            -              192            -              -              -              -              -              -              -              -              -              -              -              -              -              
198            -              201            -              -              -              -              -              -              -              -              -              -              -              -              -              
201            -              247            -              -              -              -              -              -              -              -              -              -              -              -              -              
294            -              261            -              -              -              -              -              -              -              -              -              -              -              -              -              
201            -              194            -              -              -              -              -              -              -              -              -              -              -              -              -              
198            -              165            -              -              -              -              -              -              -              -              -              -              -              -              -              
198            -              210            -              -              -              -              -              -              -              -              -              -              -              -              -              
189            -              203            -              -              -              -              -              -              -              -              -              -              -              -              -              
261            -              166            -              -              -              -              -              -              -              -              -              -              -              -              -              
253            -              231            -              -              -              -              -              -              -              -              -              -              -              -              -              
283            -              238            -              -              -              -              -              -              -              -              -              -              -              -              -              
275            -              276            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              218            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              228            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              227            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              156            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              253            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              234            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              241            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              225            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              241            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              303            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              240            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              244            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              240            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              237            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              234            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              231            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              236            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              191            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              
