CladeH1_1      CladeH3_2      CladeH7_2      CladeH9_1      CladeH11_1     CladeH17_1     
446            372            347            330            280            323            
429            428            314            -              344            407            
410            356            346            -              335            434            
411            366            320            -              410            -              
412            383            252            -              376            -              
458            364            246            -              -              -              
391            367            296            -              -              -              
385            362            300            -              -              -              
407            384            261            -              -              -              
379            374            288            -              -              -              
312            349            334            -              -              -              
399            355            314            -              -              -              
382            369            304            -              -              -              
312            387            300            -              -              -              
370            356            292            -              -              -              
390            377            303            -              -              -              
331            395            240            -              -              -              
454            369            359            -              -              -              
372            362            288            -              -              -              
343            315            362            -              -              -              
295            379            284            -              -              -              
358            401            257            -              -              -              
364            407            277            -              -              -              
323            362            327            -              -              -              
352            391            312            -              -              -              
340            357            349            -              -              -              
318            380            319            -              -              -              
347            397            282            -              -              -              
341            381            370            -              -              -              
329            381            373            -              -              -              
327            334            361            -              -              -              
383            379            377            -              -              -              
340            359            385            -              -              -              
283            373            346            -              -              -              
363            392            339            -              -              -              
382            372            361            -              -              -              
372            372            341            -              -              -              
281            384            340            -              -              -              
258            402            333            -              -              -              
371            400            342            -              -              -              
253            331            343            -              -              -              
250            333            350            -              -              -              
254            392            370            -              -              -              
394            429            269            -              -              -              
255            309            335            -              -              -              
249            288            305            -              -              -              
228            319            317            -              -              -              
238            302            326            -              -              -              
353            237            352            -              -              -              
349            316            345            -              -              -              
386            374            378            -              -              -              
355            433            323            -              -              -              
385            346            364            -              -              -              
390            361            323            -              -              -              
337            352            343            -              -              -              
428            280            312            -              -              -              
407            394            313            -              -              -              
412            384            307            -              -              -              
404            375            318            -              -              -              
407            336            266            -              -              -              
364            375            308            -              -              -              
423            470            -              -              -              -              
359            372            -              -              -              -              
464            372            -              -              -              -              
453            364            -              -              -              -              
427            354            -              -              -              -              
393            379            -              -              -              -              
376            380            -              -              -              -              
504            357            -              -              -              -              
410            308            -              -              -              -              
492            366            -              -              -              -              
372            335            -              -              -              -              
388            356            -              -              -              -              
473            392            -              -              -              -              
378            351            -              -              -              -              
407            346            -              -              -              -              
469            -              -              -              -              -              
413            -              -              -              -              -              
281            -              -              -              -              -              
385            -              -              -              -              -              
307            -              -              -              -              -              
392            -              -              -              -              -              
376            -              -              -              -              -              
228            -              -              -              -              -              
412            -              -              -              -              -              
439            -              -              -              -              -              
303            -              -              -              -              -              
465            -              -              -              -              -              
235            -              -              -              -              -              
399            -              -              -              -              -              
426            -              -              -              -              -              
442            -              -              -              -              -              
392            -              -              -              -              -              
255            -              -              -              -              -              
415            -              -              -              -              -              
493            -              -              -              -              -              
428            -              -              -              -              -              
336            -              -              -              -              -              
270            -              -              -              -              -              
405            -              -              -              -              -              
384            -              -              -              -              -              
422            -              -              -              -              -              
463            -              -              -              -              -              
370            -              -              -              -              -              
328            -              -              -              -              -              
361            -              -              -              -              -              
454            -              -              -              -              -              
461            -              -              -              -              -              
448            -              -              -              -              -              
458            -              -              -              -              -              
426            -              -              -              -              -              
417            -              -              -              -              -              
430            -              -              -              -              -              
455            -              -              -              -              -              
417            -              -              -              -              -              
417            -              -              -              -              -              
434            -              -              -              -              -              
398            -              -              -              -              -              
290            -              -              -              -              -              
308            -              -              -              -              -              
404            -              -              -              -              -              
391            -              -              -              -              -              
373            -              -              -              -              -              
-              
