Avian          Bat            Canine         Equine         Human          Seal           Swine          
55             44             100            113            66             124            76             
39             56             100            125            35             124            97             
60             68             113            130            57             65             80             
48             -              88             110            57             67             76             
66             -              -              83             66             65             74             
40             -              -              105            55             70             140            
35             -              -              -              73             59             138            
38             -              -              -              57             68             117            
52             -              -              -              67             71             111            
59             -              -              -              65             58             -              
47             -              -              -              70             61             -              
42             -              -              -              54             63             -              
155            -              -              -              54             64             -              
144            -              -              -              71             72             -              
155            -              -              -              38             63             -              
117            -              -              -              66             71             -              
109            -              -              -              51             77             -              
130            -              -              -              71             50             -              
63             -              -              -              51             -              -              
68             -              -              -              63             -              -              
64             -              -              -              48             -              -              
69             -              -              -              53             -              -              
68             -              -              -              62             -              -              
64             -              -              -              62             -              -              
57             -              -              -              54             -              -              
47             -              -              -              72             -              -              
62             -              -              -              53             -              -              
71             -              -              -              77             -              -              
79             -              -              -              70             -              -              
57             -              -              -              77             -              -              
77             -              -              -              70             -              -              
65             -              -              -              45             -              -              
78             -              -              -              53             -              -              
56             -              -              -              51             -              -              
84             -              -              -              67             -              -              
50             -              -              -              54             -              -              
49             -              -              -              50             -              -              
71             -              -              -              78             -              -              
64             -              -              -              67             -              -              
60             -              -              -              59             -              -              
70             -              -              -              42             -              -              
56             -              -              -              81             -              -              
60             -              -              -              71             -              -              
79             -              -              -              60             -              -              
73             -              -              -              59             -              -              
67             -              -              -              84             -              -              
79             -              -              -              91             -              -              
104            -              -              -              62             -              -              
97             -              -              -              59             -              -              
76             -              -              -              60             -              -              
74             -              -              -              62             -              -              
71             -              -              -              166            -              -              
87             -              -              -              136            -              -              
93             -              -              -              141            -              -              
83             -              -              -              140            -              -              
80             -              -              -              135            -              -              
-              -              -              -              130            -              -              
-              -              -              -              132            -              -              
-              -              -              -              124            -              -              
-              -              -              -              139            -              -              
-              -              -              -              127            -              -              
-              -              -              -              129            -              -              
-              -              -              -              123            -              -              
-              -              -              -              124            -              -              
-              -              -              -              122            -              -              
-              -              -              -              107            -              -              
-              -              -              -              119            -              -              
-              -              -              -              127            -              -              
-              -              -              -              130            -              -              
-              -              -              -              120            -              -              
-              -              -              -              126            -              -              
-              -              -              -              127            -              -              
-              -              -              -              114            -              -              
-              -              -              -              113            -              -              
-              -              -              -              105            -              -              
-              -              -              -              134            -              -              
-              -              -              -              122            -              -              
-              -              -              -              135            -              -              
-              -              -              -              125            -              -              
-              -              -              -              135            -              -              
-              -              -              -              137            -              -              
-              -              -              -              106            -              -              
-              -              -              -              143            -              -              
-              -              -              -              133            -              -              
-              -              -              -              140            -              -              
-              -              -              -              137            -              -              
-              -              -              -              98             -              -              
-              -              -              -              135            -              -              
-              -              -              -              125            -              -              
-              -              -              -              129            -              -              
-              -              -              -              151            -              -              
-              -              -              -              135            -              -              
-              -              -              -              121            -              -              
-              -              -              -              125            -              -              
-              -              -              -              142            -              -              
-              -              -              -              114            -              -              
-              -              -              -              136            -              -              
-              -              -              -              134            -              -              
-              -              -              -              96             -              -              
-              -              -              -              93             -              -              
-              -              -              -              123            -              -              
-              -              -              -              128            -              -              
-              -              -              -              134            -              -              
-              -              -              -              127            -              -              
-              -              -              -              72             -              -              
-              -              -              -              82             -              -              
-              -              -              -              71             -              -              
-              -              -              -              76             -              -              
-              -              -              -              79             -              -              
-              -              -              -              74             -              -              
-              -              -              -              72             -              -              
-              -              -              -              58             -              -              
-              -              -              -              65             -              -              
-              -              -              -              76             -              -              
-              -              -              -              81             -              -              
-              -              -              -              54             -              -              
-              -              -              -              69             -              -              
-              -              -              -              50             -              -              
-              -              -              -              68             -              -              
-              -              -              -              87             -              -              
-              -              -              -              79             -              -              
-              -              -              -              48             -              -              
-              -              -              -              71             -              -              
-              -              -              -              71             -              -              
-              -              -              -              72             -              -              
-              -              -              -              73             -              -              
-              -              -              -              66             -              -              
-              -              -              -              70             -              -              
-              -              -              -              59             -              -              
-              -              -              -              55             -              -              
-              -              -              -              71             -              -              
-              -              -              -              64             -              -              
-              -              -              -              57             -              -              
-              -              -              -              60             -              -              
-              -              -              -              64             -              -              
-              -              -              -              94             -              -              
-              -              -              -              88             -              -              
-              -              -              -              90             -              -              
-              -              -              -              95             -              -              
-              -              -              -              81             -              -              
-              -              -              -              67             -              -              
-              -              -              -              77             -              -              
-              -              -              -              67             -              -              
-              -              -              -              60             -              -              
-              -              -              -              91             -              -              
-              -              -              -              105            -              -              
-              -              -              -              85             -              -              
-              -              -              -              100            -              -              
-              -              -              -              86             -              -              
-              -              -              -              72             -              -              
-              -              -              -              108            -              -              
-              -              -              -              80             -              -              
-              -              -              -              96             -              -              
-              -              -              -              96             -              -              
-              -              -              -              81             -              -              
-              -              -              -              66             -              -              
-              -              -              -              104            -              -              
-              -              -              -              68             -              -              
-              -              -              -              109            -              -              
-              -              -              -              86             -              -              
-              -              -              -              73             -              -              
-              -              -              -              84             -              -              
-              -              -              -              92             -              -              
-              -              -              -              84             -              -              
-              -              -              -              85             -              -              
-              -              -              -              84             -              -              
-              -              -              -              75             -              -              
-              -              -              -              93             -              -              
-              -              -              -              111            -              -              
-              -              -              -              94             -              -              
-              -              -              -              93             -              -              
-              -              -              -              88             -              -              
-              -              -              -              106            -              -              
-              -              -              -              -              
