CladeH1_1      CladeH3_2      CladeH7_2      CladeH9_1      CladeH11_1     CladeH17_1     
65             125            66             47             70             49             
42             119            65             -              44             99             
50             111            73             -              44             102            
61             122            66             -              63             -              
47             115            54             -              65             -              
56             120            67             -              -              -              
49             127            77             -              -              -              
50             117            72             -              -              -              
44             119            62             -              -              -              
47             114            77             -              -              -              
33             122            94             -              -              -              
61             103            69             -              -              -              
64             108            80             -              -              -              
33             108            70             -              -              -              
42             104            60             -              -              -              
47             119            83             -              -              -              
37             97             48             -              -              -              
53             110            73             -              -              -              
56             115            73             -              -              -              
53             124            55             -              -              -              
42             114            63             -              -              -              
58             117            82             -              -              -              
38             116            66             -              -              -              
42             102            98             -              -              -              
54             129            63             -              -              -              
53             115            72             -              -              -              
65             130            74             -              -              -              
54             129            66             -              -              -              
58             132            77             -              -              -              
48             129            68             -              -              -              
52             98             79             -              -              -              
69             113            76             -              -              -              
51             115            74             -              -              -              
51             129            73             -              -              -              
63             132            70             -              -              -              
57             101            76             -              -              -              
52             104            69             -              -              -              
45             107            73             -              -              -              
42             125            73             -              -              -              
46             133            70             -              -              -              
78             104            71             -              -              -              
39             107            66             -              -              -              
44             112            77             -              -              -              
60             148            46             -              -              -              
33             97             88             -              -              -              
24             104            69             -              -              -              
24             100            69             -              -              -              
35             102            71             -              -              -              
57             63             69             -              -              -              
50             98             66             -              -              -              
57             113            64             -              -              -              
57             113            65             -              -              -              
66             98             71             -              -              -              
61             111            59             -              -              -              
52             115            65             -              -              -              
45             87             63             -              -              -              
46             124            61             -              -              -              
55             126            53             -              -              -              
51             123            62             -              -              -              
46             114            47             -              -              -              
43             123            90             -              -              -              
58             98             -              -              -              -              
45             108            -              -              -              -              
58             111            -              -              -              -              
56             99             -              -              -              -              
52             72             -              -              -              -              
45             98             -              -              -              -              
49             79             -              -              -              -              
77             100            -              -              -              -              
68             73             -              -              -              -              
45             128            -              -              -              -              
73             140            -              -              -              -              
67             138            -              -              -              -              
50             138            -              -              -              -              
72             133            -              -              -              -              
58             109            -              -              -              -              
51             -              -              -              -              -              
59             -              -              -              -              -              
54             -              -              -              -              -              
74             -              -              -              -              -              
63             -              -              -              -              -              
77             -              -              -              -              -              
51             -              -              -              -              -              
62             -              -              -              -              -              
65             -              -              -              -              -              
48             -              -              -              -              -              
44             -              -              -              -              -              
50             -              -              -              -              -              
36             -              -              -              -              -              
63             -              -              -              -              -              
49             -              -              -              -              -              
48             -              -              -              -              -              
62             -              -              -              -              -              
32             -              -              -              -              -              
52             -              -              -              -              -              
67             -              -              -              -              -              
68             -              -              -              -              -              
55             -              -              -              -              -              
29             -              -              -              -              -              
68             -              -              -              -              -              
56             -              -              -              -              -              
58             -              -              -              -              -              
59             -              -              -              -              -              
56             -              -              -              -              -              
84             -              -              -              -              -              
59             -              -              -              -              -              
73             -              -              -              -              -              
67             -              -              -              -              -              
71             -              -              -              -              -              
75             -              -              -              -              -              
74             -              -              -              -              -              
54             -              -              -              -              -              
76             -              -              -              -              -              
72             -              -              -              -              -              
56             -              -              -              -              -              
64             -              -              -              -              -              
54             -              -              -              -              -              
42             -              -              -              -              -              
48             -              -              -              -              -              
56             -              -              -              -              -              
40             -              -              -              -              -              
45             -              -              -              -              -              
37             -              -              -              -              -              
-              
