Avian          Bat            Canine         Equine         Human          Seal           Swine          
0              13             6              10             0              9              5              
0              4              14             10             0              9              6              
0              5              9              10             4              0              0              
0              -              11             9              0              0              1              
0              -              -              6              4              0              9              
2              -              -              9              0              0              4              
3              -              -              -              5              0              8              
1              -              -              -              3              2              9              
5              -              -              -              1              0              10             
6              -              -              -              1              0              -              
2              -              -              -              0              0              -              
0              -              -              -              0              0              -              
8              -              -              -              0              1              -              
11             -              -              -              0              2              -              
8              -              -              -              0              0              -              
9              -              -              -              4              0              -              
11             -              -              -              3              1              -              
9              -              -              -              2              0              -              
3              -              -              -              0              -              -              
0              -              -              -              0              -              -              
2              -              -              -              0              -              -              
1              -              -              -              3              -              -              
4              -              -              -              0              -              -              
1              -              -              -              0              -              -              
0              -              -              -              0              -              -              
2              -              -              -              5              -              -              
3              -              -              -              0              -              -              
0              -              -              -              3              -              -              
0              -              -              -              0              -              -              
0              -              -              -              7              -              -              
0              -              -              -              3              -              -              
3              -              -              -              0              -              -              
6              -              -              -              0              -              -              
3              -              -              -              0              -              -              
6              -              -              -              3              -              -              
0              -              -              -              0              -              -              
0              -              -              -              0              -              -              
2              -              -              -              0              -              -              
4              -              -              -              0              -              -              
2              -              -              -              0              -              -              
2              -              -              -              0              -              -              
0              -              -              -              0              -              -              
0              -              -              -              0              -              -              
8              -              -              -              2              -              -              
10             -              -              -              4              -              -              
5              -              -              -              0              -              -              
8              -              -              -              8              -              -              
11             -              -              -              6              -              -              
5              -              -              -              6              -              -              
2              -              -              -              6              -              -              
2              -              -              -              0              -              -              
4              -              -              -              9              -              -              
9              -              -              -              14             -              -              
11             -              -              -              8              -              -              
1              -              -              -              17             -              -              
0              -              -              -              13             -              -              
-              -              -              -              16             -              -              
-              -              -              -              15             -              -              
-              -              -              -              15             -              -              
-              -              -              -              19             -              -              
-              -              -              -              14             -              -              
-              -              -              -              15             -              -              
-              -              -              -              11             -              -              
-              -              -              -              15             -              -              
-              -              -              -              13             -              -              
-              -              -              -              11             -              -              
-              -              -              -              14             -              -              
-              -              -              -              7              -              -              
-              -              -              -              14             -              -              
-              -              -              -              14             -              -              
-              -              -              -              13             -              -              
-              -              -              -              20             -              -              
-              -              -              -              16             -              -              
-              -              -              -              10             -              -              
-              -              -              -              10             -              -              
-              -              -              -              12             -              -              
-              -              -              -              10             -              -              
-              -              -              -              12             -              -              
-              -              -              -              9              -              -              
-              -              -              -              18             -              -              
-              -              -              -              12             -              -              
-              -              -              -              19             -              -              
-              -              -              -              13             -              -              
-              -              -              -              9              -              -              
-              -              -              -              16             -              -              
-              -              -              -              12             -              -              
-              -              -              -              9              -              -              
-              -              -              -              16             -              -              
-              -              -              -              9              -              -              
-              -              -              -              12             -              -              
-              -              -              -              24             -              -              
-              -              -              -              19             -              -              
-              -              -              -              12             -              -              
-              -              -              -              8              -              -              
-              -              -              -              9              -              -              
-              -              -              -              5              -              -              
-              -              -              -              6              -              -              
-              -              -              -              11             -              -              
-              -              -              -              12             -              -              
-              -              -              -              3              -              -              
-              -              -              -              11             -              -              
-              -              -              -              14             -              -              
-              -              -              -              13             -              -              
-              -              -              -              6              -              -              
-              -              -              -              5              -              -              
-              -              -              -              9              -              -              
-              -              -              -              3              -              -              
-              -              -              -              10             -              -              
-              -              -              -              10             -              -              
-              -              -              -              3              -              -              
-              -              -              -              12             -              -              
-              -              -              -              3              -              -              
-              -              -              -              0              -              -              
-              -              -              -              4              -              -              
-              -              -              -              0              -              -              
-              -              -              -              4              -              -              
-              -              -              -              6              -              -              
-              -              -              -              0              -              -              
-              -              -              -              2              -              -              
-              -              -              -              7              -              -              
-              -              -              -              2              -              -              
-              -              -              -              4              -              -              
-              -              -              -              0              -              -              
-              -              -              -              11             -              -              
-              -              -              -              4              -              -              
-              -              -              -              5              -              -              
-              -              -              -              5              -              -              
-              -              -              -              4              -              -              
-              -              -              -              4              -              -              
-              -              -              -              7              -              -              
-              -              -              -              6              -              -              
-              -              -              -              4              -              -              
-              -              -              -              4              -              -              
-              -              -              -              5              -              -              
-              -              -              -              5              -              -              
-              -              -              -              11             -              -              
-              -              -              -              11             -              -              
-              -              -              -              8              -              -              
-              -              -              -              9              -              -              
-              -              -              -              0              -              -              
-              -              -              -              11             -              -              
-              -              -              -              3              -              -              
-              -              -              -              7              -              -              
-              -              -              -              10             -              -              
-              -              -              -              13             -              -              
-              -              -              -              12             -              -              
-              -              -              -              9              -              -              
-              -              -              -              15             -              -              
-              -              -              -              8              -              -              
-              -              -              -              15             -              -              
-              -              -              -              13             -              -              
-              -              -              -              18             -              -              
-              -              -              -              12             -              -              
-              -              -              -              15             -              -              
-              -              -              -              12             -              -              
-              -              -              -              15             -              -              
-              -              -              -              9              -              -              
-              -              -              -              9              -              -              
-              -              -              -              17             -              -              
-              -              -              -              6              -              -              
-              -              -              -              5              -              -              
-              -              -              -              6              -              -              
-              -              -              -              9              -              -              
-              -              -              -              6              -              -              
-              -              -              -              2              -              -              
-              -              -              -              7              -              -              
-              -              -              -              5              -              -              
-              -              -              -              11             -              -              
-              -              -              -              3              -              -              
-              -              -              -              6              -              -              
-              -              -              -              2              -              -              
-              -              -              -              9              -              -              
-              -              -              -              8              -              -              
-              -              -              -              -              
