H1             H2             H3             H4             H5             H6             H7             H8             H10            H11            H13            H14            H15            H16            H17            H18            
90             53             53             74             71             69             78             68             47             40             77             71             62             114            50             54             
74             58             60             67             66             71             74             -              48             -              65             -              -              123            -              66             
82             60             66             67             71             71             77             -              57             -              -              -              -              -              -              -              
78             64             64             70             57             70             69             -              53             -              -              -              -              -              -              -              
80             57             62             61             55             67             81             -              55             -              -              -              -              -              -              -              
83             69             60             -              71             72             64             -              53             -              -              -              -              -              -              -              
85             67             63             -              47             72             66             -              60             -              -              -              -              -              -              -              
81             59             61             -              57             66             67             -              58             -              -              -              -              -              -              -              
86             57             61             -              66             73             68             -              61             -              -              -              -              -              -              -              
82             63             65             -              63             66             69             -              62             -              -              -              -              -              -              -              
66             64             60             -              68             74             71             -              56             -              -              -              -              -              -              -              
81             77             57             -              70             75             57             -              57             -              -              -              -              -              -              -              
76             72             63             -              46             45             63             -              56             -              -              -              -              -              -              -              
58             69             65             -              70             48             61             -              50             -              -              -              -              -              -              -              
70             62             37             -              63             67             63             -              51             -              -              -              -              -              -              -              
84             60             58             -              48             72             54             -              53             -              -              -              -              -              -              -              
69             -              81             -              72             63             55             -              57             -              -              -              -              -              -              -              
78             -              62             -              62             -              62             -              46             -              -              -              -              -              -              -              
77             -              64             -              51             -              55             -              53             -              -              -              -              -              -              -              
78             -              45             -              73             -              64             -              46             -              -              -              -              -              -              -              
71             -              49             -              51             -              61             -              57             -              -              -              -              -              -              -              
64             -              53             -              64             -              69             -              55             -              -              -              -              -              -              -              
63             -              57             -              70             -              65             -              44             -              -              -              -              -              -              -              
59             -              58             -              71             -              68             -              47             -              -              -              -              -              -              -              
77             -              69             -              70             -              -              -              47             -              -              -              -              -              -              -              
65             -              59             -              54             -              -              -              48             -              -              -              -              -              -              -              
74             -              66             -              70             -              -              -              54             -              -              -              -              -              -              -              
78             -              70             -              71             -              -              -              49             -              -              -              -              -              -              -              
67             -              74             -              75             -              -              -              54             -              -              -              -              -              -              -              
68             -              70             -              57             -              -              -              48             -              -              -              -              -              -              -              
80             -              60             -              45             -              -              -              47             -              -              -              -              -              -              -              
71             -              59             -              72             -              -              -              50             -              -              -              -              -              -              -              
63             -              57             -              47             -              -              -              46             -              -              -              -              -              -              -              
73             -              67             -              57             -              -              -              34             -              -              -              -              -              -              -              
88             -              75             -              51             -              -              -              39             -              -              -              -              -              -              -              
90             -              78             -              52             -              -              -              44             -              -              -              -              -              -              -              
62             -              60             -              53             -              -              -              -              -              -              -              -              -              -              -              
44             -              53             -              66             -              -              -              -              -              -              -              -              -              -              -              
50             -              67             -              -              -              -              -              -              -              -              -              -              -              -              -              
68             -              62             -              -              -              -              -              -              -              -              -              -              -              -              -              
51             -              65             -              -              -              -              -              -              -              -              -              -              -              -              -              
38             -              55             -              -              -              -              -              -              -              -              -              -              -              -              -              
51             -              68             -              -              -              -              -              -              -              -              -              -              -              -              -              
66             -              75             -              -              -              -              -              -              -              -              -              -              -              -              -              
36             -              50             -              -              -              -              -              -              -              -              -              -              -              -              -              
55             -              51             -              -              -              -              -              -              -              -              -              -              -              -              -              
54             -              50             -              -              -              -              -              -              -              -              -              -              -              -              -              
39             -              49             -              -              -              -              -              -              -              -              -              -              -              -              -              
86             -              57             -              -              -              -              -              -              -              -              -              -              -              -              -              
97             -              51             -              -              -              -              -              -              -              -              -              -              -              -              -              
78             -              62             -              -              -              -              -              -              -              -              -              -              -              -              -              
60             -              66             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              55             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              62             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              61             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              67             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              65             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              64             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              67             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              66             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              67             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              79             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              64             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              70             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              59             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              73             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              51             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              71             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              57             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              68             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              
