Avian          Bat            Canine         Equine         Human          Seal           Swine          
2435           2464           2251           2625           2802           2573           2625           
1685           2541           2359           2367           2689           2525           2660           
1641           2736           2362           2461           2690           2340           2685           
1740           -              2235           2346           2767           2306           2304           
1727           -              -              2218           2697           2287           2331           
2287           -              -              2226           2867           2389           2376           
2325           -              -              -              2733           2412           2412           
2188           -              -              -              2633           2177           2471           
2512           -              -              -              2730           2246           2467           
2494           -              -              -              2669           2199           -              
2305           -              -              -              2474           2082           -              
2473           -              -              -              2734           2237           -              
2556           -              -              -              2646           2118           -              
2527           -              -              -              2181           2217           -              
2559           -              -              -              2545           2195           -              
2506           -              -              -              2619           2071           -              
2410           -              -              -              2616           2113           -              
2442           -              -              -              2955           2175           -              
2672           -              -              -              2595           -              -              
2162           -              -              -              2516           -              -              
2454           -              -              -              2437           -              -              
2564           -              -              -              2467           -              -              
2596           -              -              -              2484           -              -              
2513           -              -              -              2353           -              -              
2285           -              -              -              2532           -              -              
2449           -              -              -              2517           -              -              
2665           -              -              -              2347           -              -              
2553           -              -              -              2547           -              -              
2150           -              -              -              2606           -              -              
2194           -              -              -              2460           -              -              
2570           -              -              -              2577           -              -              
2364           -              -              -              2631           -              -              
2580           -              -              -              2532           -              -              
2576           -              -              -              2435           -              -              
2367           -              -              -              2702           -              -              
2389           -              -              -              2798           -              -              
2605           -              -              -              2619           -              -              
2519           -              -              -              1951           -              -              
2594           -              -              -              1883           -              -              
2575           -              -              -              2497           -              -              
2584           -              -              -              2051           -              -              
2429           -              -              -              1931           -              -              
2578           -              -              -              1933           -              -              
2128           -              -              -              2366           -              -              
2256           -              -              -              2368           -              -              
2129           -              -              -              2428           -              -              
1986           -              -              -              2384           -              -              
2327           -              -              -              2440           -              -              
2131           -              -              -              2251           -              -              
2562           -              -              -              2455           -              -              
2586           -              -              -              2320           -              -              
2488           -              -              -              2676           -              -              
2351           -              -              -              2789           -              -              
2346           -              -              -              2387           -              -              
2753           -              -              -              2549           -              -              
2733           -              -              -              2574           -              -              
-              -              -              -              2481           -              -              
-              -              -              -              2563           -              -              
-              -              -              -              2498           -              -              
-              -              -              -              2539           -              -              
-              -              -              -              2559           -              -              
-              -              -              -              2519           -              -              
-              -              -              -              2465           -              -              
-              -              -              -              2493           -              -              
-              -              -              -              2554           -              -              
-              -              -              -              2463           -              -              
-              -              -              -              2498           -              -              
-              -              -              -              2626           -              -              
-              -              -              -              2516           -              -              
-              -              -              -              2497           -              -              
-              -              -              -              2480           -              -              
-              -              -              -              2562           -              -              
-              -              -              -              2620           -              -              
-              -              -              -              2613           -              -              
-              -              -              -              2485           -              -              
-              -              -              -              2720           -              -              
-              -              -              -              2496           -              -              
-              -              -              -              2662           -              -              
-              -              -              -              2684           -              -              
-              -              -              -              2677           -              -              
-              -              -              -              2698           -              -              
-              -              -              -              2344           -              -              
-              -              -              -              2573           -              -              
-              -              -              -              2523           -              -              
-              -              -              -              2648           -              -              
-              -              -              -              2729           -              -              
-              -              -              -              2572           -              -              
-              -              -              -              2502           -              -              
-              -              -              -              2525           -              -              
-              -              -              -              2637           -              -              
-              -              -              -              2717           -              -              
-              -              -              -              2380           -              -              
-              -              -              -              2420           -              -              
-              -              -              -              2641           -              -              
-              -              -              -              2819           -              -              
-              -              -              -              2292           -              -              
-              -              -              -              2381           -              -              
