CladeH1_1      CladeH3_2      CladeH7_2      CladeH9_1      CladeH11_1     CladeH17_1     
20             16             34             8              0              9              
10             18             34             -              12             8              
20             23             34             -              9              8              
19             20             29             -              23             -              
19             19             24             -              24             -              
17             18             30             -              -              -              
13             21             30             -              -              -              
17             20             29             -              -              -              
14             20             33             -              -              -              
13             24             30             -              -              -              
12             19             29             -              -              -              
20             18             22             -              -              -              
16             20             30             -              -              -              
9              22             21             -              -              -              
16             9              19             -              -              -              
20             19             25             -              -              -              
12             26             20             -              -              -              
15             21             28             -              -              -              
15             20             28             -              -              -              
14             12             25             -              -              -              
15             12             18             -              -              -              
10             15             27             -              -              -              
18             18             24             -              -              -              
10             17             30             -              -              -              
13             21             14             -              -              -              
16             18             18             -              -              -              
12             19             20             -              -              -              
18             21             16             -              -              -              
14             24             14             -              -              -              
13             21             10             -              -              -              
17             19             11             -              -              -              
19             18             19             -              -              -              
10             18             19             -              -              -              
13             22             20             -              -              -              
24             24             17             -              -              -              
27             27             15             -              -              -              
12             21             16             -              -              -              
8              18             11             -              -              -              
12             21             17             -              -              -              
15             19             21             -              -              -              
12             23             22             -              -              -              
6              15             13             -              -              -              
9              19             17             -              -              -              
16             27             16             -              -              -              
12             10             15             -              -              -              
21             24             17             -              -              -              
15             18             17             -              -              -              
10             15             17             -              -              -              
16             25             17             -              -              -              
21             21             18             -              -              -              
18             21             20             -              -              -              
12             17             19             -              -              -              
14             15             21             -              -              -              
17             18             20             -              -              -              
17             20             16             -              -              -              
13             21             16             -              -              -              
9              26             15             -              -              -              
9              22             11             -              -              -              
11             17             14             -              -              -              
6              18             16             -              -              -              
7              17             21             -              -              -              
14             32             -              -              -              -              
14             23             -              -              -              -              
14             24             -              -              -              -              
13             20             -              -              -              -              
13             30             -              -              -              -              
15             21             -              -              -              -              
19             28             -              -              -              -              
9              23             -              -              -              -              
11             21             -              -              -              -              
4              35             -              -              -              -              
7              28             -              -              -              -              
5              28             -              -              -              -              
3              24             -              -              -              -              
6              24             -              -              -              -              
8              30             -              -              -              -              
3              -              -              -              -              -              
7              -              -              -              -              -              
10             -              -              -              -              -              
9              -              -              -              -              -              
5              -              -              -              -              -              
11             -              -              -              -              -              
9              -              -              -              -              -              
9              -              -              -              -              -              
12             -              -              -              -              -              
3              -              -              -              -              -              
7              -              -              -              -              -              
9              -              -              -              -              -              
6              -              -              -              -              -              
9              -              -              -              -              -              
9              -              -              -              -              -              
9              -              -              -              -              -              
11             -              -              -              -              -              
9              -              -              -              -              -              
10             -              -              -              -              -              
12             -              -              -              -              -              
9              -              -              -              -              -              
6              -              -              -              -              -              
6              -              -              -              -              -              
17             -              -              -              -              -              
10             -              -              -              -              -              
6              -              -              -              -              -              
9              -              -              -              -              -              
5              -              -              -              -              -              
8              -              -              -              -              -              
10             -              -              -              -              -              
8              -              -              -              -              -              
8              -              -              -              -              -              
8              -              -              -              -              -              
10             -              -              -              -              -              
9              -              -              -              -              -              
13             -              -              -              -              -              
10             -              -              -              -              -              
10             -              -              -              -              -              
9              -              -              -              -              -              
7              -              -              -              -              -              
8              -              -              -              -              -              
10             -              -              -              -              -              
4              -              -              -              -              -              
6              -              -              -              -              -              
13             -              -              -              -              -              
13             -              -              -              -              -              
11             -              -              -              -              -              
-              
