H1             H2             H3             H4             H5             H6             H7             H8             H10            H11            H13            H14            H15            H16            H17            H18            
2802           2287           2676           2506           2813           2800           2417           2578           2128           2562           2586           2351           2346           2753           2464           2541           
2689           2325           2789           2410           2592           2777           2300           -              2256           -              2488           -              -              2733           -              2736           
2690           2188           2387           2442           2621           2821           2444           -              2129           -              -              -              -              -              -              -              
2767           2366           2549           2471           2560           2773           2287           -              1986           -              -              -              -              -              -              -              
2697           2368           2574           2467           2525           2606           2386           -              2340           -              -              -              -              -              -              -              
2867           2428           2481           -              2534           2646           2208           -              2306           -              -              -              -              -              -              -              
2733           2384           2563           -              2347           2713           2135           -              2287           -              -              -              -              -              -              -              
2633           2440           2498           -              2463           2799           2322           -              2389           -              -              -              -              -              -              -              
2730           2251           2539           -              2480           2582           2280           -              2412           -              -              -              -              -              -              -              
2669           2455           2559           -              2570           2622           2362           -              2177           -              -              -              -              -              -              -              
2474           2320           2519           -              2284           2689           2520           -              2246           -              -              -              -              -              -              -              
2734           2512           2465           -              2457           2605           2442           -              2199           -              -              -              -              -              -              -              
2646           2494           2493           -              2156           2519           2367           -              2082           -              -              -              -              -              -              -              
2181           2305           2554           -              2444           2594           2370           -              2237           -              -              -              -              -              -              -              
2545           2473           2463           -              2358           2575           2183           -              2118           -              -              -              -              -              -              -              
2619           2331           2498           -              2127           2584           2264           -              2217           -              -              -              -              -              -              -              
2616           -              2626           -              2487           2429           2206           -              2195           -              -              -              -              -              -              -              
2955           -              2516           -              2431           -              2490           -              2071           -              -              -              -              -              -              -              
2595           -              2497           -              1917           -              2247           -              2113           -              -              -              -              -              -              -              
2516           -              2480           -              2672           -              2376           -              2175           -              -              -              -              -              -              -              
2437           -              2562           -              2162           -              2324           -              2327           -              -              -              -              -              -              -              
2467           -              2620           -              2454           -              2228           -              2131           -              -              -              -              -              -              -              
2484           -              2613           -              2564           -              2266           -              2284           -              -              -              -              -              -              -              
2353           -              2485           -              2596           -              2394           -              2260           -              -              -              -              -              -              -              
2532           -              2720           -              2513           -              -              -              2365           -              -              -              -              -              -              -              
2517           -              2496           -              2285           -              -              -              2393           -              -              -              -              -              -              -              
2347           -              2662           -              2449           -              -              -              2298           -              -              -              -              -              -              -              
2547           -              2684           -              2665           -              -              -              2305           -              -              -              -              -              -              -              
2606           -              2677           -              2553           -              -              -              2333           -              -              -              -              -              -              -              
2460           -              2698           -              2150           -              -              -              2220           -              -              -              -              -              -              -              
2577           -              2344           -              2194           -              -              -              2222           -              -              -              -              -              -              -              
2631           -              2573           -              2570           -              -              -              2098           -              -              -              -              -              -              -              
2532           -              2523           -              2364           -              -              -              2177           -              -              -              -              -              -              -              
2435           -              2648           -              2580           -              -              -              2080           -              -              -              -              -              -              -              
2702           -              2729           -              2576           -              -              -              2175           -              -              -              -              -              -              -              
2798           -              2572           -              2367           -              -              -              2039           -              -              -              -              -              -              -              
2619           -              2502           -              2403           -              -              -              -              -              -              -              -              -              -              -              
1951           -              2525           -              2389           -              -              -              -              -              -              -              -              -              -              -              
1883           -              2637           -              -              -              -              -              -              -              -              -              -              -              -              -              
2497           -              2717           -              -              -              -              -              -              -              -              -              -              -              -              -              
2051           -              2380           -              -              -              -              -              -              -              -              -              -              -              -              -              
1931           -              2420           -              -              -              -              -              -              -              -              -              -              -              -              -              
1933           -              2641           -              -              -              -              -              -              -              -              -              -              -              -              -              
2435           -              2819           -              -              -              -              -              -              -              -              -              -              -              -              -              
1685           -              2292           -              -              -              -              -              -              -              -              -              -              -              -              -              
1641           -              2381           -              -              -              -              -              -              -              -              -              -              -              -              -              
1740           -              2403           -              -              -              -              -              -              -              -              -              -              -              -              -              
1727           -              2431           -              -              -              -              -              -              -              -              -              -              -              -              -              
2625           -              2087           -              -              -              -              -              -              -              -              -              -              -              -              -              
2660           -              2470           -              -              -              -              -              -              -              -              -              -              -              -              -              
2685           -              2552           -              -              -              -              -              -              -              -              -              -              -              -              -              
2304           -              2770           -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              2397           -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              2376           -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              2412           -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              2251           -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              2573           -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              2525           -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              2556           -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              2527           -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              2559           -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              2625           -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              2367           -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              2461           -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              2346           -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              2218           -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              2226           -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              2359           -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              2362           -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              2235           -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              
