H1             H2             H3             H4             H5             H6             H7             H8             H10            H11            H13            H14            H15            H16            H17            H18            
142            150            164            145            167            161            137            137            93             125            139            128            102            162            145            141            
186            173            151            125            208            143            121            -              114            -              130            -              -              156            -              172            
177            147            144            137            155            158            133            -              114            -              -              -              -              -              -              -              
186            167            153            132            173            142            119            -              117            -              -              -              -              -              -              -              
174            164            155            137            173            127            190            -              109            -              -              -              -              -              -              -              
196            156            146            -              161            136            103            -              113            -              -              -              -              -              -              -              
176            150            157            -              154            140            90             -              111            -              -              -              -              -              -              -              
163            154            135            -              141            163            112            -              110            -              -              -              -              -              -              -              
181            167            143            -              157            142            99             -              121            -              -              -              -              -              -              -              
170            205            145            -              181            154            114            -              107            -              -              -              -              -              -              -              
111            168            147            -              108            148            125            -              107            -              -              -              -              -              -              -              
171            171            142            -              141            166            130            -              123            -              -              -              -              -              -              -              
165            163            141            -              113            105            116            -              112            -              -              -              -              -              -              -              
168            141            152            -              110            120            123            -              100            -              -              -              -              -              -              -              
161            216            140            -              141            140            99             -              110            -              -              -              -              -              -              -              
171            128            145            -              98             136            115            -              125            -              -              -              -              -              -              -              
150            -              151            -              146            136            108            -              119            -              -              -              -              -              -              -              
208            -              143            -              134            -              116            -              108            -              -              -              -              -              -              -              
173            -              146            -              127            -              122            -              123            -              -              -              -              -              -              -              
143            -              141            -              169            -              115            -              113            -              -              -              -              -              -              -              
136            -              141            -              84             -              133            -              104            -              -              -              -              -              -              -              
174            -              153            -              152            -              108            -              94             -              -              -              -              -              -              -              
160            -              154            -              142            -              117            -              124            -              -              -              -              -              -              -              
168            -              152            -              139            -              121            -              122            -              -              -              -              -              -              -              
146            -              165            -              150            -              -              -              133            -              -              -              -              -              -              -              
164            -              134            -              114            -              -              -              134            -              -              -              -              -              -              -              
134            -              159            -              162            -              -              -              116            -              -              -              -              -              -              -              
165            -              157            -              158            -              -              -              129            -              -              -              -              -              -              -              
179            -              143            -              156            -              -              -              112            -              -              -              -              -              -              -              
183            -              163            -              98             -              -              -              126            -              -              -              -              -              -              -              
170            -              110            -              92             -              -              -              110            -              -              -              -              -              -              -              
185            -              157            -              157            -              -              -              109            -              -              -              -              -              -              -              
138            -              155            -              159            -              -              -              111            -              -              -              -              -              -              -              
127            -              163            -              156            -              -              -              106            -              -              -              -              -              -              -              
169            -              167            -              112            -              -              -              107            -              -              -              -              -              -              -              
182            -              168            -              153            -              -              -              111            -              -              -              -              -              -              -              
119            -              138            -              141            -              -              -              -              -              -              -              -              -              -              -              
69             -              161            -              129            -              -              -              -              -              -              -              -              -              -              -              
65             -              164            -              -              -              -              -              -              -              -              -              -              -              -              -              
167            -              170            -              -              -              -              -              -              -              -              -              -              -              -              -              
101            -              160            -              -              -              -              -              -              -              -              -              -              -              -              -              
75             -              149            -              -              -              -              -              -              -              -              -              -              -              -              -              
66             -              147            -              -              -              -              -              -              -              -              -              -              -              -              -              
143            -              161            -              -              -              -              -              -              -              -              -              -              -              -              -              
94             -              117            -              -              -              -              -              -              -              -              -              -              -              -              -              
96             -              122            -              -              -              -              -              -              -              -              -              -              -              -              -              
75             -              137            -              -              -              -              -              -              -              -              -              -              -              -              -              
73             -              141            -              -              -              -              -              -              -              -              -              -              -              -              -              
161            -              106            -              -              -              -              -              -              -              -              -              -              -              -              -              
151            -              101            -              -              -              -              -              -              -              -              -              -              -              -              -              
182            -              155            -              -              -              -              -              -              -              -              -              -              -              -              -              
139            -              155            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              141            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              136            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              150            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              120            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              152            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              141            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              180            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              165            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              181            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              159            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              145            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              136            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              145            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              136            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              128            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              157            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              146            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              140            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              
