H1N1           H1N2           H2N1           H2N2           H2N3           H3N2           H3N8           H4N6           H5N1           H5N2           H5N6           H5N8           H6N1           H6N2           H6N6           H7N2           H7N7           H7N9           H8N4           H10N2          H10N7          H10N8          H11N9          H13N6          H14N5          H15N9          H16N3          H17N10         H18N11         
1751           1430           1468           1540           1450           1631           1512           1472           1773           1474           1504           1496           1784           1554           1669           1494           1294           1384           1601           1143           1345           1268           1678           1608           1367           1366           1711           1631           1579           
1761           -              1500           1537           -              1651           1449           1391           1694           -              -              -              1776           1618           1665           1376           1171           1497           -              1235           1325           1249           -              1548           -              -              1666           -              1739           
1734           -              1388           1416           -              1384           1516           1399           1666           -              -              -              1813           -              1534           1488           1396           1479           -              1099           1300           1324           -              -              -              -              -              -              -              
1805           -              -              1471           -              1515           1544           1421           1686           -              -              -              1762           -              -              1358           1379           1401           -              1071           1363           1362           -              -              -              -              -              -              -              
1721           -              -              1583           -              1534           1517           1456           1663           -              -              -              1635           -              -              1441           -              1376           -              -              1400           1280           -              -              -              -              -              -              -              
1849           -              -              1429           -              1478           1564           -              1590           -              -              -              1667           -              -              -              -              1285           -              -              1224           1270           -              -              -              -              -              -              -              
1771           -              -              1632           -              1510           1362           -              1585           -              -              -              1707           -              -              -              -              1297           -              -              1256           1293           -              -              -              -              -              -              -              
1685           -              -              1433           -              1469           1422           -              1536           -              -              -              1818           -              -              -              -              1339           -              -              1247           1263           -              -              -              -              -              -              -              
1758           -              -              1549           -              1505           1368           -              1546           -              -              -              1632           -              -              -              -              1505           -              -              1192           1224           -              -              -              -              -              -              -              
1703           -              -              1541           -              1532           1294           -              1678           -              -              -              1712           -              -              -              -              1250           -              -              1273           1145           -              -              -              -              -              -              -              
1583           -              -              1401           -              1476           1340           -              1434           -              -              -              1714           -              -              -              -              1436           -              -              1191           1204           -              -              -              -              -              -              -              
1778           -              -              1640           -              1447           1423           -              1549           -              -              -              1671           -              -              -              -              1412           -              -              1267           1191           -              -              -              -              -              -              -              
1709           -              -              -              -              1457           1377           -              1371           -              -              -              -              -              -              -              -              1294           -              -              1206           1217           -              -              -              -              -              -              -              
1449           -              -              -              -              1521           1306           -              1551           -              -              -              -              -              -              -              -              1320           -              -              1156           1146           -              -              -              -              -              -              -              
1654           -              -              -              -              1478           -              -              1470           -              -              -              -              -              -              -              -              1404           -              -              1192           -              -              -              -              -              -              -              -              
1668           -              -              -              -              1495           -              -              1336           -              -              -              -              -              -              -              -              -              -              -              1234           -              -              -              -              -              -              -              -              
1731           -              -              -              -              1601           -              -              1528           -              -              -              -              -              -              -              -              -              -              -              1254           -              -              -              -              -              -              -              -              
1975           -              -              -              -              1467           -              -              1559           -              -              -              -              -              -              -              -              -              -              -              1144           -              -              -              -              -              -              -              -              
