H1N1           H1N2           H2N1           H2N2           H2N3           H3N2           H3N8           H4N6           H5N1           H5N2           H5N6           H5N8           H6N1           H6N2           H6N6           H7N2           H7N7           H7N9           H8N4           H10N2          H10N7          H10N8          H11N9          H13N6          H14N5          H15N9          H16N3          H17N10         H18N11         
288            253            237            264            235            264            244            262            282            275            232            223            271            191            245            259            201            215            272            198            207            228            195            254            237            216            341            233            220            
305            -              265            262            -              261            236            243            307            -              -              -              253            205            242            241            192            250            -              219            204            226            -              238            -              -              341            -              268            
311            -              242            275            -              268            295            242            274            -              -              -              275            -              225            253            215            216            -              225            203            238            -              -              -              -              -              -              -              
316            -              -              274            -              269            285            234            266            -              -              -              254            -              -              227            206            216            -              218            209            239            -              -              -              -              -              -              -              
304            -              -              252            -              264            296            238            273            -              -              -              235            -              -              340            -              223            -              -              221            232            -              -              -              -              -              -              -              
330            -              -              261            -              252            289            -              278            -              -              -              252            -              -              -              -              201            -              -              221            240            -              -              -              -              -              -              -              
316            -              -              311            -              269            265            -              238            -              -              -              250            -              -              -              -              200            -              -              208            226            -              -              -              -              -              -              -              
296            -              -              257            -              243            269            -              244            -              -              -              271            -              -              -              -              192            -              -              234            231            -              -              -              -              -              -              -              
318            -              -              288            -              253            243            -              271            -              -              -              261            -              -              -              -              207            -              -              211            222            -              -              -              -              -              -              -              
306            -              -              279            -              254            248            -              292            -              -              -              260            -              -              -              -              206            -              -              203            223            -              -              -              -              -              -              -              
215            -              -              251            -              254            222            -              214            -              -              -              275            -              -              -              -              207            -              -              216            223            -              -              -              -              -              -              -              
308            -              -              314            -              247            275            -              248            -              -              -              279            -              -              -              -              236            -              -              224            201            -              -              -              -              -              -              -              
301            -              -              -              -              247            247            -              195            -              -              -              -              -              -              -              -              221            -              -              218            201            -              -              -              -              -              -              -              
299            -              -              -              -              254            259            -              208            -              -              -              -              -              -              -              -              218            -              -              205            225            -              -              -              -              -              -              -              
276            -              -              -              -              221            -              -              237            -              -              -              -              -              -              -              -              238            -              -              225            -              -              -              -              -              -              -              -              
309            -              -              -              -              240            -              -              187            -              -              -              -              -              -              -              -              -              -              -              191            -              -              -              -              -              -              -              -              
265            -              -              -              -              304            -              -              258            -              -              -              -              -              -              -              -              -              -              -              244            -              -              -              -              -              -              -              -              
337            -              -              -              -              248            -              -              246            -              -              -              -              -              -              -              -              -              -              -              199            -              -              -              -              -              -              -              -              
298            -              -              -              -              252            -              -              230            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
272            -              -              -              -              229            -              -              297            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
261            -              -              -              -              246            -              -              181            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
282            -              -              -              -              253            -              -              256            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
268            -              -              -              -              249            -              -              271            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
287            -              -              -              -              255            -              -              267            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
265            -              -              -              -              298            -              -              258            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
292            -              -              -              -              240            -              -              229            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
257            -              -              -              -              287            -              -              268            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
305            -              -              -              -              295            -              -              279            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
301            -              -              -              -              281            -              -              291            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
309            -              -              -              -              295            -              -              200            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
311            -              -              -              -              217            -              -              187            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
312            -              -              -              -              264            -              -              269            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
251            -              -              -              -              262            -              -              251            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
236            -              -              -              -              283            -              -              273            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
308            -              -              -              -              309            -              -              208            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
322            -              -              -              -              302            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
227            -              -              -              -              240            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
188            -              -              -              -              248            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
176            -              -              -              -              272            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
281            -              -              -              -              298            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
185            -              -              -              -              267            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
178            -              -              -              -              246            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
195            -              -              -              -              276            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
256            -              -              -              -              288            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
144            -              -              -              -              207            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
163            -              -              -              -              204            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
150            -              -              -              -              232            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
126            -              -              -              -              211            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
309            -              -              -              -              203            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
327            -              -              -              -              200            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
321            -              -              -              -              259            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              273            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              245            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              242            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              269            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              224            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              -              
