CladeH1_1      CladeH3_2      CladeH7_2      CladeH9_1      CladeH11_1     CladeH17_1     
29             105            44             23             37             26             
14             69             46             -              45             31             
23             98             47             -              39             33             
31             74             47             -              28             -              
33             74             36             -              30             -              
24             72             35             -              -              -              
20             73             43             -              -              -              
25             69             40             -              -              -              
21             75             33             -              -              -              
18             70             43             -              -              -              
17             72             55             -              -              -              
26             71             42             -              -              -              
26             72             48             -              -              -              
18             70             49             -              -              -              
15             70             42             -              -              -              
32             73             58             -              -              -              
17             84             37             -              -              -              
29             79             57             -              -              -              
26             69             56             -              -              -              
31             68             51             -              -              -              
27             63             42             -              -              -              
22             60             56             -              -              -              
24             63             44             -              -              -              
30             57             57             -              -              -              
31             86             45             -              -              -              
24             65             38             -              -              -              
30             88             39             -              -              -              
29             79             41             -              -              -              
40             88             34             -              -              -              
32             91             35             -              -              -              
28             54             36             -              -              -              
24             75             43             -              -              -              
12             79             36             -              -              -              
30             79             37             -              -              -              
42             87             36             -              -              -              
28             60             31             -              -              -              
19             78             32             -              -              -              
24             71             33             -              -              -              
23             82             32             -              -              -              
20             89             35             -              -              -              
12             87             34             -              -              -              
26             70             36             -              -              -              
18             77             41             -              -              -              
28             88             29             -              -              -              
27             63             38             -              -              -              
42             89             55             -              -              -              
33             76             37             -              -              -              
35             66             35             -              -              -              
26             46             37             -              -              -              
27             70             43             -              -              -              
27             67             40             -              -              -              
30             68             34             -              -              -              
20             67             39             -              -              -              
18             78             32             -              -              -              
19             79             38             -              -              -              
33             64             54             -              -              -              
34             80             38             -              -              -              
31             81             45             -              -              -              
52             101            47             -              -              -              
34             87             48             -              -              -              
30             101            56             -              -              -              
36             70             -              -              -              -              
28             60             -              -              -              -              
32             68             -              -              -              -              
31             62             -              -              -              -              
27             50             -              -              -              -              
16             44             -              -              -              -              
36             59             -              -              -              -              
29             63             -              -              -              -              
51             52             -              -              -              -              
35             73             -              -              -              -              
44             58             -              -              -              -              
42             78             -              -              -              -              
39             76             -              -              -              -              
57             62             -              -              -              -              
31             51             -              -              -              -              
33             -              -              -              -              -              
41             -              -              -              -              -              
42             -              -              -              -              -              
24             -              -              -              -              -              
44             -              -              -              -              -              
25             -              -              -              -              -              
22             -              -              -              -              -              
46             -              -              -              -              -              
44             -              -              -              -              -              
25             -              -              -              -              -              
43             -              -              -              -              -              
28             -              -              -              -              -              
23             -              -              -              -              -              
23             -              -              -              -              -              
33             -              -              -              -              -              
25             -              -              -              -              -              
28             -              -              -              -              -              
16             -              -              -              -              -              
26             -              -              -              -              -              
28             -              -              -              -              -              
35             -              -              -              -              -              
43             -              -              -              -              -              
13             -              -              -              -              -              
41             -              -              -              -              -              
37             -              -              -              -              -              
28             -              -              -              -              -              
24             -              -              -              -              -              
44             -              -              -              -              -              
41             -              -              -              -              -              
30             -              -              -              -              -              
29             -              -              -              -              -              
30             -              -              -              -              -              
23             -              -              -              -              -              
26             -              -              -              -              -              
19             -              -              -              -              -              
19             -              -              -              -              -              
25             -              -              -              -              -              
25             -              -              -              -              -              
16             -              -              -              -              -              
22             -              -              -              -              -              
28             -              -              -              -              -              
18             -              -              -              -              -              
36             -              -              -              -              -              
34             -              -              -              -              -              
22             -              -              -              -              -              
29             -              -              -              -              -              
23             -              -              -              -              -              
-              
