Avian          Bat            Canine         Equine         Human          Seal           Swine          
6              0              0              1              8              0              3              
0              0              0              8              0              0              13             
0              0              3              10             7              3              6              
0              -              0              3              2              2              9              
0              -              -              0              6              0              7              
0              -              -              6              8              3              5              
0              -              -              -              0              4              6              
0              -              -              -              9              5              4              
0              -              -              -              0              4              4              
1              -              -              -              0              3              -              
3              -              -              -              1              1              -              
0              -              -              -              6              3              -              
11             -              -              -              8              3              -              
14             -              -              -              16             3              -              
11             -              -              -              2              2              -              
11             -              -              -              8              3              -              
10             -              -              -              0              4              -              
11             -              -              -              5              1              -              
0              -              -              -              2              -              -              
0              -              -              -              6              -              -              
0              -              -              -              0              -              -              
1              -              -              -              5              -              -              
0              -              -              -              15             -              -              
0              -              -              -              15             -              -              
0              -              -              -              0              -              -              
0              -              -              -              11             -              -              
0              -              -              -              0              -              -              
0              -              -              -              12             -              -              
0              -              -              -              11             -              -              
0              -              -              -              11             -              -              
0              -              -              -              7              -              -              
1              -              -              -              8              -              -              
0              -              -              -              9              -              -              
0              -              -              -              0              -              -              
4              -              -              -              0              -              -              
0              -              -              -              3              -              -              
2              -              -              -              7              -              -              
1              -              -              -              18             -              -              
0              -              -              -              15             -              -              
0              -              -              -              12             -              -              
0              -              -              -              9              -              -              
2              -              -              -              19             -              -              
0              -              -              -              15             -              -              
3              -              -              -              0              -              -              
3              -              -              -              0              -              -              
5              -              -              -              2              -              -              
5              -              -              -              3              -              -              
8              -              -              -              3              -              -              
5              -              -              -              2              -              -              
0              -              -              -              0              -              -              
12             -              -              -              0              -              -              
13             -              -              -              3              -              -              
1              -              -              -              3              -              -              
12             -              -              -              0              -              -              
19             -              -              -              8              -              -              
17             -              -              -              7              -              -              
-              -              -              -              7              -              -              
-              -              -              -              8              -              -              
-              -              -              -              7              -              -              
-              -              -              -              9              -              -              
-              -              -              -              7              -              -              
-              -              -              -              6              -              -              
-              -              -              -              11             -              -              
-              -              -              -              4              -              -              
-              -              -              -              7              -              -              
-              -              -              -              4              -              -              
-              -              -              -              4              -              -              
-              -              -              -              6              -              -              
-              -              -              -              8              -              -              
-              -              -              -              6              -              -              
-              -              -              -              6              -              -              
-              -              -              -              4              -              -              
-              -              -              -              3              -              -              
-              -              -              -              0              -              -              
-              -              -              -              5              -              -              
-              -              -              -              9              -              -              
-              -              -              -              6              -              -              
-              -              -              -              9              -              -              
-              -              -              -              9              -              -              
-              -              -              -              9              -              -              
-              -              -              -              9              -              -              
-              -              -              -              2              -              -              
-              -              -              -              8              -              -              
-              -              -              -              9              -              -              
-              -              -              -              8              -              -              
-              -              -              -              9              -              -              
-              -              -              -              0              -              -              
-              -              -              -              8              -              -              
-              -              -              -              0              -              -              
-              -              -              -              6              -              -              
-              -              -              -              6              -              -              
-              -              -              -              6              -              -              
-              -              -              -              2              -              -              
-              -              -              -              9              -              -              
-              -              -              -              12             -              -              
-              -              -              -              5              -              -              
-              -              -              -              5              -              -              
-              -              -              -              2              -              -              
-              -              -              -              0              -              -              
-              -              -              -              5              -              -              
-              -              -              -              9              -              -              
-              -              -              -              3              -              -              
-              -              -              -              3              -              -              
-              -              -              -              9              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              2              -              -              
-              -              -              -              1              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              1              -              -              
-              -              -              -              3              -              -              
-              -              -              -              0              -              -              
-              -              -              -              1              -              -              
-              -              -              -              0              -              -              
-              -              -              -              1              -              -              
-              -              -              -              4              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              3              -              -              
-              -              -              -              0              -              -              
-              -              -              -              2              -              -              
-              -              -              -              3              -              -              
-              -              -              -              3              -              -              
-              -              -              -              3              -              -              
-              -              -              -              4              -              -              
-              -              -              -              3              -              -              
-              -              -              -              3              -              -              
-              -              -              -              3              -              -              
-              -              -              -              4              -              -              
-              -              -              -              2              -              -              
-              -              -              -              8              -              -              
-              -              -              -              18             -              -              
-              -              -              -              18             -              -              
-              -              -              -              18             -              -              
-              -              -              -              12             -              -              
-              -              -              -              21             -              -              
-              -              -              -              6              -              -              
-              -              -              -              9              -              -              
-              -              -              -              9              -              -              
-              -              -              -              6              -              -              
-              -              -              -              6              -              -              
-              -              -              -              16             -              -              
-              -              -              -              3              -              -              
-              -              -              -              6              -              -              
-              -              -              -              7              -              -              
-              -              -              -              6              -              -              
-              -              -              -              7              -              -              
-              -              -              -              6              -              -              
-              -              -              -              4              -              -              
-              -              -              -              6              -              -              
-              -              -              -              6              -              -              
-              -              -              -              6              -              -              
-              -              -              -              5              -              -              
-              -              -              -              7              -              -              
-              -              -              -              7              -              -              
-              -              -              -              3              -              -              
-              -              -              -              3              -              -              
-              -              -              -              3              -              -              
-              -              -              -              3              -              -              
-              -              -              -              4              -              -              
-              -              -              -              5              -              -              
-              -              -              -              4              -              -              
-              -              -              -              2              -              -              
-              -              -              -              3              -              -              
-              -              -              -              3              -              -              
-              -              -              -              5              -              -              
-              -              -              -              1              -              -              
-              -              -              -              3              -              -              
-              -              -              -              3              -              -              
-              -              -              -              -              
