H1N1           H1N2           H2N1           H2N2           H2N3           H3N2           H3N8           H4N6           H5N1           H5N2           H5N6           H5N8           H6N1           H6N2           H6N6           H7N2           H7N7           H7N9           H8N4           H10N2          H10N7          H10N8          H11N9          H13N6          H14N5          H15N9          H16N3          H17N10         H18N11         
602            481            511            499            556            554            568            561            582            511            557            521            542            577            526            428            456            475            555            526            545            529            473            565            538            474            551            525            560            
545            -              510            516            -              624            581            553            488            -              -              -              530            586            528            441            484            498            -              558            531            535            -              537            -              -              559            -              578            
546            -              492            567            -              534            549            539            589            -              -              -              538            -              512            445            451            483            -              555            534            549            -              -              -              -              -              -              -              
549            -              -              521            -              568            528            579            489            -              -              -              534            -              -              434            449            483            -              487            539            548            -              -              -              -              -              -              -              
572            -              -              540            -              583            551            575            502            -              -              -              525            -              -              411            -              471            -              -              540            541            -              -              -              -              -              -              -              
601            -              -              506            -              543            591            -              578            -              -              -              537            -              -              -              -              453            -              -              493            531            -              -              -              -              -              -              -              
535            -              -              505            -              574            559            -              476            -              -              -              530            -              -              -              -              445            -              -              527            556            -              -              -              -              -              -              -              
544            -              -              498            -              575            575            -              582            -              -              -              519            -              -              -              -              455            -              -              474            502            -              -              -              -              -              -              -              
535            -              -              573            -              573            546            -              583            -              -              -              507            -              -              -              -              478            -              -              450            520            -              -              -              -              -              -              -              
537            -              -              575            -              562            518            -              532            -              -              -              489            -              -              -              -              486            -              -              501            486            -              -              -              -              -              -              -              
603            -              -              546            -              573            518            -              504            -              -              -              542            -              -              -              -              494            -              -              490            495            -              -              -              -              -              -              -              
566            -              -              503            -              554            535            -              500            -              -              -              568            -              -              -              -              486            -              -              507            471            -              -              -              -              -              -              -              
531            -              -              -              -              584            550            -              439            -              -              -              -              -              -              -              -              448            -              -              509            512            -              -              -              -              -              -              -              
415            -              -              -              -              582            525            -              514            -              -              -              -              -              -              -              -              487            -              -              477            459            -              -              -              -              -              -              -              
549            -              -              -              -              536            -              -              492            -              -              -              -              -              -              -              -              481            -              -              468            -              -              -              -              -              -              -              -              
548            -              -              -              -              552            -              -              447            -              -              -              -              -              -              -              -              -              -              -              479            -              -              -              -              -              -              -              -              
552            -              -              -              -              516            -              -              533            -              -              -              -              -              -              -              -              -              -              -              543            -              -              -              -              -              -              -              -              
562            -              -              -              -              589            -              -              533            -              -              -              -              -              -              -              -              -              -              -              535            -              -              -              -              -              -              -              -              
556            -              -              -              -              569            -              -              408            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
547            -              -              -              -              548            -              -              581            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
521            -              -              -              -              574            -              -              564            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
537            -              -              -              -              570            -              -              568            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
455            -              -              -              -              573            -              -              573            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
477            -              -              -              -              573            -              -              585            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
537            -              -              -              -              590            -              -              561            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
510            -              -              -              -              585            -              -              546            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
532            -              -              -              -              595            -              -              575            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
485            -              -              -              -              575            -              -              584            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
528            -              -              -              -              600            -              -              546            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
505            -              -              -              -              589            -              -              520            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
