H1N1           H1N2           H2N1           H2N2           H2N3           H3N2           H3N8           H4N6           H5N1           H5N2           H5N6           H5N8           H6N1           H6N2           H6N6           H7N2           H7N7           H7N9           H8N4           H10N2          H10N7          H10N8          H11N9          H13N6          H14N5          H15N9          H16N3          H17N10         H18N11         
9              10             15             15             20             4              8              5              14             13             10             9              12             6              6              13             9              6              6              6              6              6              5              21             3              4              30             10             18             
13             -              17             13             -              9              10             7              21             -              -              -              12             6              6              12             9              12             -              9              6              6              -              20             -              -              28             -              18             
17             -              14             10             -              3              10             10             12             -              -              -              11             -              7              13             13             8              -              8              6              8              -              -              -              -              -              -              -              
15             -              -              13             -              9              9              11             25             -              -              -              11             -              -              11             13             3              -              8              6              7              -              -              -              -              -              -              -              
20             -              -              14             -              9              10             3              21             -              -              -              12             -              -              0              -              5              -              -              6              9              -              -              -              -              -              -              -              
15             -              -              13             -              9              7              -              12             -              -              -              9              -              -              -              -              0              -              -              6              7              -              -              -              -              -              -              -              
12             -              -              16             -              9              6              -              9              -              -              -              11             -              -              -              -              8              -              -              6              11             -              -              -              -              -              -              -              
17             -              -              10             -              9              6              -              12             -              -              -              12             -              -              -              -              7              -              -              6              5              -              -              -              -              -              -              -              
13             -              -              13             -              9              7              -              15             -              -              -              9              -              -              -              -              8              -              -              6              9              -              -              -              -              -              -              -              
10             -              -              15             -              9              9              -              9              -              -              -              14             -              -              -              -              6              -              -              6              12             -              -              -              -              -              -              -              
5              -              -              14             -              9              8              -              23             -              -              -              9              -              -              -              -              12             -              -              6              5              -              -              -              -              -              -              -              
15             -              -              15             -              5              10             -              22             -              -              -              14             -              -              -              -              3              -              -              8              8              -              -              -              -              -              -              -              
15             -              -              -              -              9              6              -              13             -              -              -              -              -              -              -              -              6              -              -              6              6              -              -              -              -              -              -              -              
13             -              -              -              -              9              10             -              21             -              -              -              -              -              -              -              -              11             -              -              10             5              -              -              -              -              -              -              -              
16             -              -              -              -              3              -              -              13             -              -              -              -              -              -              -              -              15             -              -              7              -              -              -              -              -              -              -              -              
21             -              -              -              -              9              -              -              10             -              -              -              -              -              -              -              -              -              -              -              2              -              -              -              -              -              -              -              -              
10             -              -              -              -              3              -              -              20             -              -              -              -              -              -              -              -              -              -              -              9              -              -              -              -              -              -              -              -              
14             -              -              -              -              9              -              -              12             -              -              -              -              -              -              -              -              -              -              -              7              -              -              -              -              -              -              -              -              
9              -              -              -              -              9              -              -              12             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
11             -              -              -              -              3              -              -              11             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
7              -              -              -              -              9              -              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
13             -              -              -              -              9              -              -              13             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
9              -              -              -              -              10             -              -              11             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
16             -              -              -              -              10             -              -              12             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
9              -              -              -              -              10             -              -              10             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
12             -              -              -              -              9              -              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
9              -              -              -              -              9              -              -              18             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
14             -              -              -              -              9              -              -              18             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
16             -              -              -              -              12             -              -              18             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
9              -              -              -              -              12             -              -              16             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
11             -              -              -              -              2              -              -              4              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
12             -              -              -              -              9              -              -              16             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
