Avian          Bat            Canine         Equine         Human          Seal           Swine          
3              4              42             36             7              41             6              
3              8              30             25             2              50             7              
6              9              30             41             4              26             9              
6              -              27             33             9              28             5              
5              -              -              32             3              28             6              
2              -              -              19             3              31             43             
4              -              -              -              5              28             42             
5              -              -              -              4              29             48             
3              -              -              -              8              28             31             
4              -              -              -              5              25             -              
5              -              -              -              4              24             -              
3              -              -              -              7              26             -              
50             -              -              -              6              23             -              
43             -              -              -              2              27             -              
50             -              -              -              2              25             -              
32             -              -              -              4              28             -              
27             -              -              -              1              31             -              
47             -              -              -              3              26             -              
8              -              -              -              5              -              -              
9              -              -              -              4              -              -              
6              -              -              -              9              -              -              
7              -              -              -              12             -              -              
9              -              -              -              3              -              -              
5              -              -              -              3              -              -              
5              -              -              -              7              -              -              
6              -              -              -              4              -              -              
3              -              -              -              9              -              -              
5              -              -              -              2              -              -              
2              -              -              -              9              -              -              
3              -              -              -              4              -              -              
5              -              -              -              4              -              -              
6              -              -              -              6              -              -              
8              -              -              -              3              -              -              
4              -              -              -              8              -              -              
8              -              -              -              6              -              -              
9              -              -              -              6              -              -              
7              -              -              -              3              -              -              
5              -              -              -              0              -              -              
5              -              -              -              0              -              -              
6              -              -              -              4              -              -              
11             -              -              -              3              -              -              
3              -              -              -              0              -              -              
5              -              -              -              0              -              -              
26             -              -              -              3              -              -              
27             -              -              -              4              -              -              
28             -              -              -              3              -              -              
30             -              -              -              6              -              -              
28             -              -              -              5              -              -              
32             -              -              -              6              -              -              
25             -              -              -              4              -              -              
15             -              -              -              7              -              -              
9              -              -              -              40             -              -              
36             -              -              -              31             -              -              
41             -              -              -              45             -              -              
8              -              -              -              36             -              -              
8              -              -              -              33             -              -              
-              -              -              -              37             -              -              
-              -              -              -              38             -              -              
-              -              -              -              33             -              -              
-              -              -              -              38             -              -              
-              -              -              -              36             -              -              
-              -              -              -              34             -              -              
-              -              -              -              36             -              -              
-              -              -              -              36             -              -              
-              -              -              -              34             -              -              
-              -              -              -              37             -              -              
-              -              -              -              34             -              -              
-              -              -              -              51             -              -              
-              -              -              -              37             -              -              
-              -              -              -              34             -              -              
-              -              -              -              33             -              -              
-              -              -              -              36             -              -              
-              -              -              -              34             -              -              
-              -              -              -              31             -              -              
-              -              -              -              25             -              -              
-              -              -              -              50             -              -              
-              -              -              -              32             -              -              
-              -              -              -              53             -              -              
-              -              -              -              47             -              -              
-              -              -              -              44             -              -              
-              -              -              -              53             -              -              
-              -              -              -              25             -              -              
-              -              -              -              46             -              -              
-              -              -              -              49             -              -              
-              -              -              -              46             -              -              
-              -              -              -              55             -              -              
-              -              -              -              27             -              -              
-              -              -              -              39             -              -              
-              -              -              -              45             -              -              
-              -              -              -              45             -              -              
-              -              -              -              54             -              -              
-              -              -              -              58             -              -              
-              -              -              -              35             -              -              
-              -              -              -              45             -              -              
-              -              -              -              55             -              -              
-              -              -              -              35             -              -              
-              -              -              -              16             -              -              
-              -              -              -              35             -              -              
-              -              -              -              28             -              -              
-              -              -              -              25             -              -              
-              -              -              -              27             -              -              
-              -              -              -              35             -              -              
-              -              -              -              33             -              -              
-              -              -              -              35             -              -              
-              -              -              -              6              -              -              
-              -              -              -              7              -              -              
-              -              -              -              9              -              -              
-              -              -              -              4              -              -              
-              -              -              -              3              -              -              
-              -              -              -              6              -              -              
-              -              -              -              6              -              -              
-              -              -              -              3              -              -              
-              -              -              -              9              -              -              
-              -              -              -              8              -              -              
-              -              -              -              0              -              -              
-              -              -              -              5              -              -              
-              -              -              -              6              -              -              
-              -              -              -              6              -              -              
-              -              -              -              7              -              -              
-              -              -              -              6              -              -              
-              -              -              -              7              -              -              
-              -              -              -              3              -              -              
-              -              -              -              9              -              -              
-              -              -              -              6              -              -              
-              -              -              -              10             -              -              
-              -              -              -              11             -              -              
-              -              -              -              7              -              -              
-              -              -              -              10             -              -              
-              -              -              -              6              -              -              
-              -              -              -              7              -              -              
-              -              -              -              8              -              -              
-              -              -              -              8              -              -              
-              -              -              -              6              -              -              
-              -              -              -              7              -              -              
-              -              -              -              6              -              -              
-              -              -              -              28             -              -              
-              -              -              -              28             -              -              
-              -              -              -              30             -              -              
-              -              -              -              31             -              -              
-              -              -              -              15             -              -              
-              -              -              -              19             -              -              
-              -              -              -              34             -              -              
-              -              -              -              22             -              -              
-              -              -              -              18             -              -              
-              -              -              -              24             -              -              
-              -              -              -              30             -              -              
-              -              -              -              25             -              -              
-              -              -              -              24             -              -              
-              -              -              -              27             -              -              
-              -              -              -              21             -              -              
-              -              -              -              27             -              -              
-              -              -              -              10             -              -              
-              -              -              -              29             -              -              
-              -              -              -              27             -              -              
-              -              -              -              30             -              -              
-              -              -              -              18             -              -              
-              -              -              -              35             -              -              
-              -              -              -              25             -              -              
-              -              -              -              24             -              -              
-              -              -              -              26             -              -              
-              -              -              -              25             -              -              
-              -              -              -              27             -              -              
-              -              -              -              29             -              -              
-              -              -              -              29             -              -              
-              -              -              -              28             -              -              
-              -              -              -              26             -              -              
-              -              -              -              23             -              -              
-              -              -              -              28             -              -              
-              -              -              -              27             -              -              
-              -              -              -              28             -              -              
-              -              -              -              29             -              -              
-              -              -              -              27             -              -              
-              -              -              -              23             -              -              
-              -              -              -              -              
