H1             H2             H3             H4             H5             H6             H7             H8             H10            H11            H13            H14            H15            H16            H17            H18            
36             37             30             10             44             39             28             25             17             25             42             11             16             55             32             31             
36             39             28             12             43             39             22             -              18             -              33             -              -              55             -              35             
40             30             20             20             51             37             19             -              16             -              -              -              -              -              -              -              
43             33             28             27             52             33             21             -              17             -              -              -              -              -              -              -              
43             37             26             19             49             36             9              -              15             -              -              -              -              -              -              -              
38             29             27             -              54             34             21             -              14             -              -              -              -              -              -              -              
35             38             27             -              30             35             28             -              15             -              -              -              -              -              -              -              
41             39             25             -              33             35             25             -              13             -              -              -              -              -              -              -              
33             36             26             -              57             34             26             -              20             -              -              -              -              -              -              -              
31             35             25             -              43             36             14             -              19             -              -              -              -              -              -              -              
20             19             24             -              54             32             25             -              15             -              -              -              -              -              -              -              
44             41             19             -              51             39             18             -              12             -              -              -              -              -              -              -              
40             46             26             -              38             36             12             -              18             -              -              -              -              -              -              -              
28             40             26             -              60             34             14             -              14             -              -              -              -              -              -              -              
34             33             8              -              37             29             18             -              13             -              -              -              -              -              -              -              
46             43             24             -              35             34             18             -              17             -              -              -              -              -              -              -              
21             -              26             -              54             31             26             -              14             -              -              -              -              -              -              -              
42             -              26             -              38             -              17             -              20             -              -              -              -              -              -              -              
28             -              27             -              32             -              20             -              14             -              -              -              -              -              -              -              
33             -              11             -              43             -              41             -              7              -              -              -              -              -              -              -              
19             -              27             -              30             -              19             -              17             -              -              -              -              -              -              -              
34             -              25             -              50             -              21             -              19             -              -              -              -              -              -              -              
28             -              27             -              42             -              24             -              15             -              -              -              -              -              -              -              
41             -              24             -              41             -              21             -              19             -              -              -              -              -              -              -              
28             -              23             -              41             -              -              -              19             -              -              -              -              -              -              -              
33             -              26             -              28             -              -              -              18             -              -              -              -              -              -              -              
28             -              24             -              46             -              -              -              19             -              -              -              -              -              -              -              
39             -              23             -              47             -              -              -              18             -              -              -              -              -              -              -              
39             -              26             -              45             -              -              -              19             -              -              -              -              -              -              -              
27             -              27             -              38             -              -              -              8              -              -              -              -              -              -              -              
36             -              14             -              29             -              -              -              17             -              -              -              -              -              -              -              
33             -              27             -              45             -              -              -              21             -              -              -              -              -              -              -              
35             -              21             -              40             -              -              -              17             -              -              -              -              -              -              -              
29             -              24             -              39             -              -              -              14             -              -              -              -              -              -              -              
48             -              23             -              32             -              -              -              24             -              -              -              -              -              -              -              
36             -              32             -              34             -              -              -              12             -              -              -              -              -              -              -              
33             -              28             -              34             -              -              -              -              -              -              -              -              -              -              -              
40             -              22             -              41             -              -              -              -              -              -              -              -              -              -              -              
38             -              24             -              -              -              -              -              -              -              -              -              -              -              -              -              
32             -              25             -              -              -              -              -              -              -              -              -              -              -              -              -              
9              -              31             -              -              -              -              -              -              -              -              -              -              -              -              -              
31             -              25             -              -              -              -              -              -              -              -              -              -              -              -              -              
37             -              26             -              -              -              -              -              -              -              -              -              -              -              -              -              
38             -              25             -              -              -              -              -              -              -              -              -              -              -              -              -              
23             -              25             -              -              -              -              -              -              -              -              -              -              -              -              -              
30             -              26             -              -              -              -              -              -              -              -              -              -              -              -              -              
40             -              15             -              -              -              -              -              -              -              -              -              -              -              -              -              
23             -              15             -              -              -              -              -              -              -              -              -              -              -              -              -              
33             -              14             -              -              -              -              -              -              -              -              -              -              -              -              -              
33             -              14             -              -              -              -              -              -              -              -              -              -              -              -              -              
31             -              22             -              -              -              -              -              -              -              -              -              -              -              -              -              
18             -              28             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              25             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              25             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              20             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              27             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              25             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              28             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              28             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              28             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              28             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              35             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              22             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              29             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              20             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              33             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              27             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              34             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              18             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              31             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              
