Avian          Bat            Canine         Equine         Human          Seal           Swine          
6              0              0              0              8              0              3              
0              0              0              8              0              0              13             
0              0              3              10             7              3              6              
0              -              0              3              2              2              9              
0              -              -              0              6              0              0              
0              -              -              5              8              2              2              
0              -              -              -              0              4              3              
0              -              -              -              9              5              3              
0              -              -              -              0              4              4              
1              -              -              -              0              1              -              
3              -              -              -              1              1              -              
0              -              -              -              6              3              -              
9              -              -              -              8              3              -              
11             -              -              -              16             3              -              
9              -              -              -              2              2              -              
5              -              -              -              8              3              -              
4              -              -              -              0              4              -              
6              -              -              -              5              1              -              
0              -              -              -              2              -              -              
0              -              -              -              6              -              -              
0              -              -              -              0              -              -              
1              -              -              -              5              -              -              
0              -              -              -              15             -              -              
0              -              -              -              15             -              -              
0              -              -              -              0              -              -              
0              -              -              -              11             -              -              
0              -              -              -              0              -              -              
0              -              -              -              12             -              -              
0              -              -              -              11             -              -              
0              -              -              -              11             -              -              
0              -              -              -              6              -              -              
1              -              -              -              8              -              -              
0              -              -              -              9              -              -              
0              -              -              -              0              -              -              
2              -              -              -              0              -              -              
0              -              -              -              3              -              -              
2              -              -              -              7              -              -              
0              -              -              -              18             -              -              
0              -              -              -              15             -              -              
0              -              -              -              12             -              -              
0              -              -              -              9              -              -              
0              -              -              -              19             -              -              
0              -              -              -              15             -              -              
3              -              -              -              0              -              -              
3              -              -              -              0              -              -              
5              -              -              -              0              -              -              
4              -              -              -              3              -              -              
7              -              -              -              0              -              -              
4              -              -              -              0              -              -              
0              -              -              -              0              -              -              
6              -              -              -              0              -              -              
6              -              -              -              0              -              -              
1              -              -              -              3              -              -              
0              -              -              -              0              -              -              
5              -              -              -              7              -              -              
3              -              -              -              6              -              -              
-              -              -              -              6              -              -              
-              -              -              -              5              -              -              
-              -              -              -              6              -              -              
-              -              -              -              7              -              -              
-              -              -              -              6              -              -              
-              -              -              -              5              -              -              
-              -              -              -              5              -              -              
-              -              -              -              3              -              -              
-              -              -              -              6              -              -              
-              -              -              -              3              -              -              
-              -              -              -              3              -              -              
-              -              -              -              0              -              -              
-              -              -              -              7              -              -              
-              -              -              -              5              -              -              
-              -              -              -              6              -              -              
-              -              -              -              3              -              -              
-              -              -              -              3              -              -              
-              -              -              -              0              -              -              
-              -              -              -              5              -              -              
-              -              -              -              9              -              -              
-              -              -              -              6              -              -              
-              -              -              -              9              -              -              
-              -              -              -              9              -              -              
-              -              -              -              9              -              -              
-              -              -              -              9              -              -              
-              -              -              -              2              -              -              
-              -              -              -              7              -              -              
-              -              -              -              6              -              -              
-              -              -              -              8              -              -              
-              -              -              -              9              -              -              
-              -              -              -              0              -              -              
-              -              -              -              7              -              -              
-              -              -              -              0              -              -              
-              -              -              -              6              -              -              
-              -              -              -              6              -              -              
-              -              -              -              6              -              -              
-              -              -              -              2              -              -              
-              -              -              -              9              -              -              
-              -              -              -              12             -              -              
-              -              -              -              4              -              -              
-              -              -              -              5              -              -              
-              -              -              -              2              -              -              
-              -              -              -              0              -              -              
-              -              -              -              2              -              -              
-              -              -              -              6              -              -              
-              -              -              -              3              -              -              
-              -              -              -              3              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              2              -              -              
-              -              -              -              1              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              1              -              -              
-              -              -              -              3              -              -              
-              -              -              -              0              -              -              
-              -              -              -              1              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              4              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              3              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              1              -              -              
-              -              -              -              1              -              -              
-              -              -              -              1              -              -              
-              -              -              -              1              -              -              
-              -              -              -              3              -              -              
-              -              -              -              1              -              -              
-              -              -              -              1              -              -              
-              -              -              -              2              -              -              
-              -              -              -              0              -              -              
-              -              -              -              2              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              3              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              9              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              2              -              -              
-              -              -              -              2              -              -              
-              -              -              -              2              -              -              
-              -              -              -              2              -              -              
-              -              -              -              4              -              -              
-              -              -              -              2              -              -              
-              -              -              -              2              -              -              
-              -              -              -              1              -              -              
-              -              -              -              3              -              -              
-              -              -              -              3              -              -              
-              -              -              -              3              -              -              
-              -              -              -              0              -              -              
-              -              -              -              2              -              -              
-              -              -              -              0              -              -              
-              -              -              -              -              
