H1             H2             H3             H4             H5             H6             H7             H8             H10            H11            H13            H14            H15            H16            H17            H18            
113            112            128            129            128            119            112            91             102            70             77             87             80             71             74             104            
107            118            157            126            117            121            101            -              118            -              77             -              -              68             -              104            
95             105            140            139            111            116            114            -              95             -              -              -              -              -              -              -              
89             117            148            154            93             120            113            -              92             -              -              -              -              -              -              -              
97             117            147            122            104            98             24             -              118            -              -              -              -              -              -              -              
106            100            143            -              104            106            75             -              118            -              -              -              -              -              -              -              
90             119            139            -              92             102            93             -              120            -              -              -              -              -              -              -              
92             112            146            -              108            115            89             -              116            -              -              -              -              -              -              -              
100            88             153            -              104            103            83             -              127            -              -              -              -              -              -              -              
90             139            150            -              116            100            74             -              98             -              -              -              -              -              -              -              
94             97             143            -              116            96             102            -              102            -              -              -              -              -              -              -              
99             124            136            -              81             111            89             -              110            -              -              -              -              -              -              -              
83             123            144            -              106            77             68             -              105            -              -              -              -              -              -              -              
97             107            150            -              89             79             76             -              105            -              -              -              -              -              -              -              
98             112            122            -              97             94             80             -              97             -              -              -              -              -              -              -              
96             99             145            -              80             101            90             -              103            -              -              -              -              -              -              -              
93             -              140            -              91             90             57             -              95             -              -              -              -              -              -              -              
97             -              149            -              98             -              112            -              111            -              -              -              -              -              -              -              
92             -              141            -              92             -              83             -              109            -              -              -              -              -              -              -              
89             -              107            -              106            -              103            -              31             -              -              -              -              -              -              -              
88             -              135            -              65             -              69             -              96             -              -              -              -              -              -              -              
86             -              151            -              103            -              67             -              95             -              -              -              -              -              -              -              
104            -              144            -              107            -              80             -              111            -              -              -              -              -              -              -              
85             -              139            -              102            -              102            -              113            -              -              -              -              -              -              -              
92             -              144            -              89             -              -              -              117            -              -              -              -              -              -              -              
79             -              146            -              73             -              -              -              115            -              -              -              -              -              -              -              
75             -              145            -              101            -              -              -              123            -              -              -              -              -              -              -              
102            -              141            -              121            -              -              -              100            -              -              -              -              -              -              -              
88             -              138            -              93             -              -              -              126            -              -              -              -              -              -              -              
93             -              142            -              51             -              -              -              104            -              -              -              -              -              -              -              
92             -              109            -              70             -              -              -              111            -              -              -              -              -              -              -              
91             -              144            -              106            -              -              -              110            -              -              -              -              -              -              -              
60             -              143            -              100            -              -              -              101            -              -              -              -              -              -              -              
75             -              133            -              102            -              -              -              135            -              -              -              -              -              -              -              
66             -              143            -              88             -              -              -              106            -              -              -              -              -              -              -              
102            -              135            -              78             -              -              -              96             -              -              -              -              -              -              -              
74             -              151            -              99             -              -              -              -              -              -              -              -              -              -              -              
59             -              150            -              100            -              -              -              -              -              -              -              -              -              -              -              
54             -              148            -              -              -              -              -              -              -              -              -              -              -              -              -              
91             -              140            -              -              -              -              -              -              -              -              -              -              -              -              -              
61             -              139            -              -              -              -              -              -              -              -              -              -              -              -              -              
52             -              132            -              -              -              -              -              -              -              -              -              -              -              -              -              
53             -              145            -              -              -              -              -              -              -              -              -              -              -              -              -              
100            -              168            -              -              -              -              -              -              -              -              -              -              -              -              -              
54             -              115            -              -              -              -              -              -              -              -              -              -              -              -              -              
51             -              123            -              -              -              -              -              -              -              -              -              -              -              -              -              
30             -              109            -              -              -              -              -              -              -              -              -              -              -              -              -              
49             -              99             -              -              -              -              -              -              -              -              -              -              -              -              -              
92             -              71             -              -              -              -              -              -              -              -              -              -              -              -              -              
96             -              85             -              -              -              -              -              -              -              -              -              -              -              -              -              
103            -              136            -              -              -              -              -              -              -              -              -              -              -              -              -              
80             -              157            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              128            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              133            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              125            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              124            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              141            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              150            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              134            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              111            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              134            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              167            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              132            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              128            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              124            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              117            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              145            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              149            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              121            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              117            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              
