H1             H2             H3             H4             H5             H6             H7             H8             H10            H11            H13            H14            H15            H16            H17            H18            
288            237            264            262            282            271            259            272            198            195            254            237            216            341            233            220            
305            265            261            243            307            253            241            -              219            -              238            -              -              341            -              268            
311            242            268            242            274            275            253            -              225            -              -              -              -              -              -              -              
316            264            269            234            266            254            227            -              218            -              -              -              -              -              -              -              
304            262            264            238            273            235            340            -              207            -              -              -              -              -              -              -              
330            275            252            -              278            252            201            -              204            -              -              -              -              -              -              -              
316            274            269            -              238            250            192            -              203            -              -              -              -              -              -              -              
296            252            243            -              244            271            215            -              209            -              -              -              -              -              -              -              
318            261            253            -              271            261            206            -              221            -              -              -              -              -              -              -              
306            311            254            -              292            260            215            -              221            -              -              -              -              -              -              -              
215            257            254            -              214            275            250            -              208            -              -              -              -              -              -              -              
308            288            247            -              248            279            216            -              234            -              -              -              -              -              -              -              
301            279            247            -              195            191            216            -              211            -              -              -              -              -              -              -              
299            251            254            -              208            205            223            -              203            -              -              -              -              -              -              -              
276            314            221            -              237            245            201            -              216            -              -              -              -              -              -              -              
309            235            240            -              187            242            200            -              224            -              -              -              -              -              -              -              
265            -              304            -              258            225            192            -              218            -              -              -              -              -              -              -              
337            -              248            -              246            -              207            -              205            -              -              -              -              -              -              -              
298            -              252            -              230            -              206            -              225            -              -              -              -              -              -              -              
272            -              229            -              297            -              207            -              191            -              -              -              -              -              -              -              
261            -              246            -              181            -              236            -              244            -              -              -              -              -              -              -              
282            -              253            -              256            -              221            -              199            -              -              -              -              -              -              -              
268            -              249            -              271            -              218            -              228            -              -              -              -              -              -              -              
287            -              255            -              267            -              238            -              226            -              -              -              -              -              -              -              
265            -              298            -              258            -              -              -              238            -              -              -              -              -              -              -              
292            -              240            -              229            -              -              -              239            -              -              -              -              -              -              -              
257            -              287            -              268            -              -              -              232            -              -              -              -              -              -              -              
305            -              295            -              279            -              -              -              240            -              -              -              -              -              -              -              
301            -              281            -              291            -              -              -              226            -              -              -              -              -              -              -              
309            -              295            -              200            -              -              -              231            -              -              -              -              -              -              -              
311            -              217            -              187            -              -              -              222            -              -              -              -              -              -              -              
312            -              264            -              269            -              -              -              223            -              -              -              -              -              -              -              
251            -              262            -              251            -              -              -              223            -              -              -              -              -              -              -              
236            -              283            -              273            -              -              -              201            -              -              -              -              -              -              -              
308            -              309            -              208            -              -              -              201            -              -              -              -              -              -              -              
322            -              302            -              275            -              -              -              225            -              -              -              -              -              -              -              
227            -              240            -              232            -              -              -              -              -              -              -              -              -              -              -              
188            -              248            -              223            -              -              -              -              -              -              -              -              -              -              -              
176            -              272            -              -              -              -              -              -              -              -              -              -              -              -              -              
281            -              298            -              -              -              -              -              -              -              -              -              -              -              -              -              
185            -              267            -              -              -              -              -              -              -              -              -              -              -              -              -              
178            -              246            -              -              -              -              -              -              -              -              -              -              -              -              -              
195            -              276            -              -              -              -              -              -              -              -              -              -              -              -              -              
256            -              288            -              -              -              -              -              -              -              -              -              -              -              -              -              
144            -              207            -              -              -              -              -              -              -              -              -              -              -              -              -              
163            -              204            -              -              -              -              -              -              -              -              -              -              -              -              -              
150            -              232            -              -              -              -              -              -              -              -              -              -              -              -              -              
126            -              211            -              -              -              -              -              -              -              -              -              -              -              -              -              
309            -              203            -              -              -              -              -              -              -              -              -              -              -              -              -              
327            -              200            -              -              -              -              -              -              -              -              -              -              -              -              -              
321            -              259            -              -              -              -              -              -              -              -              -              -              -              -              -              
253            -              273            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              245            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              242            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              269            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              224            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              244            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              236            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              295            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              285            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              296            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              289            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              265            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              269            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              243            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              248            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              222            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              275            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              247            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              259            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              
