CladeH1_1      CladeH3_2      CladeH7_2      CladeH9_1      CladeH11_1     CladeH17_1     
1959           1865           1667           1890           1902           1807           
1875           1955           1596           -              1823           1775           
1869           1639           1683           -              1751           1908           
1918           1793           1592           -              1845           -              
1880           1804           1569           -              1847           -              
1979           1733           1589           -              -              -              
1929           1776           1474           -              -              -              
1852           1774           1646           -              -              -              
1907           1784           1657           -              -              -              
1881           1808           1670           -              -              -              
1934           1780           1751           -              -              -              
1931           1729           1739           -              -              -              
1842           1747           1680           -              -              -              
1542           1791           1634           -              -              -              
1839           1726           1536           -              -              -              
1822           1753           1540           -              -              -              
1986           1796           1619           -              -              -              
2043           1777           1760           -              -              -              
1840           1763           1543           -              -              -              
1809           1764           1651           -              -              -              
1757           1796           1641           -              -              -              
1691           1839           1570           -              -              -              
1844           1816           1596           -              -              -              
1650           1750           1667           -              -              -              
1824           1860           1457           -              -              -              
1836           1782           1544           -              -              -              
1664           1821           1403           -              -              -              
1859           1824           1335           -              -              -              
1865           1836           1622           -              -              -              
1766           1846           1572           -              -              -              
1876           1666           1568           -              -              -              
1859           1796           1642           -              -              -              
1817           1759           1655           -              -              -              
1810           1814           1466           -              -              -              
1903           1852           1539           -              -              -              
1951           1835           1456           -              -              -              
1889           1777           1394           -              -              -              
1385           1763           1540           -              -              -              
1350           1798           1433           -              -              -              
1750           1846           1518           -              -              -              
1512           1631           1458           -              -              -              
1380           1691           1369           -              -              -              
1389           1821           1377           -              -              -              
1717           1940           1464           -              -              -              
1231           1665           1557           -              -              -              
1163           1739           1444           -              -              -              
1275           1705           1573           -              -              -              
1257           1729           1542           -              -              -              
1865           1501           1606           -              -              -              
1894           1747           1650           -              -              -              
1902           1773           1537           -              -              -              
1569           1919           1560           -              -              -              
1612           1647           1587           -              -              -              
1625           1634           1523           -              -              -              
1566           1630           1497           -              -              -              
1646           1624           1416           -              -              -              
1683           1752           1483           -              -              -              
1608           1733           1475           -              -              -              
1622           1705           1497           -              -              -              
1728           1739           1408           -              -              -              
1558           1707           1629           -              -              -              
1728           1763           -              -              -              -              
1599           1627           -              -              -              -              
1666           1697           -              -              -              -              
1690           1614           -              -              -              -              
1548           1503           -              -              -              -              
1706           1554           -              -              -              -              
1662           1633           -              -              -              -              
1899           1634           -              -              -              -              
1760           1561           -              -              -              -              
1775           1724           -              -              -              -              
1792           1680           -              -              -              -              
1780           1663           -              -              -              -              
1693           1693           -              -              -              -              
1657           1745           -              -              -              -              
1734           1596           -              -              -              -              
1660           -              -              -              -              -              
1788           -              -              -              -              -              
1727           -              -              -              -              -              
1673           -              -              -              -              -              
1570           -              -              -              -              -              
1711           -              -              -              -              -              
1627           -              -              -              -              -              
1630           -              -              -              -              -              
1674           -              -              -              -              -              
1661           -              -              -              -              -              
1346           -              -              -              -              -              
1837           -              -              -              -              -              
1720           -              -              -              -              -              
1721           -              -              -              -              -              
1798           -              -              -              -              -              
1803           -              -              -              -              -              
1762           -              -              -              -              -              
1767           -              -              -              -              -              
1689           -              -              -              -              -              
1785           -              -              -              -              -              
1696           -              -              -              -              -              
1456           -              -              -              -              -              
1715           -              -              -              -              -              
1777           -              -              -              -              -              
1637           -              -              -              -              -              
1781           -              -              -              -              -              
1793           -              -              -              -              -              
1613           -              -              -              -              -              
1756           -              -              -              -              -              
1674           -              -              -              -              -              
1935           -              -              -              -              -              
1926           -              -              -              -              -              
1972           -              -              -              -              -              
1926           -              -              -              -              -              
1809           -              -              -              -              -              
1855           -              -              -              -              -              
1883           -              -              -              -              -              
1933           -              -              -              -              -              
1780           -              -              -              -              -              
1829           -              -              -              -              -              
1857           -              -              -              -              -              
1864           -              -              -              -              -              
1905           -              -              -              -              -              
1949           -              -              -              -              -              
1821           -              -              -              -              -              
1848           -              -              -              -              -              
1725           -              -              -              -              -              
-              
