H1             H2             H3             H4             H5             H6             H7             H8             H10            H11            H13            H14            H15            H16            H17            H18            
0              0              3              6              0              2              18             0              0              0              6              0              12             14             0              0              
0              0              0              6              0              2              18             -              0              -              7              -              -              14             -              0              
0              0              0              5              0              2              18             -              0              -              -              -              -              -              -              -              
0              0              1              1              0              2              12             -              1              -              -              -              -              -              -              -              
0              0              1              0              0              3              18             -              0              -              -              -              -              -              -              -              
0              2              1              -              0              0              6              -              0              -              -              -              -              -              -              -              
0              0              3              -              0              2              9              -              0              -              -              -              -              -              -              -              
0              3              1              -              0              2              9              -              1              -              -              -              -              -              -              -              
0              2              2              -              0              2              6              -              0              -              -              -              -              -              -              -              
0              0              1              -              0              2              6              -              0              -              -              -              -              -              -              -              
0              0              1              -              0              6              7              -              0              -              -              -              -              -              -              -              
0              0              6              -              0              0              3              -              2              -              -              -              -              -              -              -              
0              0              1              -              0              1              6              -              0              -              -              -              -              -              -              -              
0              0              1              -              0              0              7              -              0              -              -              -              -              -              -              -              
0              0              1              -              1              0              6              -              0              -              -              -              -              -              -              -              
0              7              1              -              0              0              7              -              0              -              -              -              -              -              -              -              
0              -              6              -              0              2              6              -              0              -              -              -              -              -              -              -              
0              -              1              -              0              -              4              -              0              -              -              -              -              -              -              -              
0              -              1              -              0              -              6              -              0              -              -              -              -              -              -              -              
0              -              0              -              0              -              6              -              0              -              -              -              -              -              -              -              
0              -              1              -              0              -              6              -              1              -              -              -              -              -              -              -              
0              -              0              -              0              -              5              -              1              -              -              -              -              -              -              -              
0              -              0              -              0              -              7              -              1              -              -              -              -              -              -              -              
0              -              0              -              0              -              7              -              1              -              -              -              -              -              -              -              
0              -              0              -              0              -              -              -              1              -              -              -              -              -              -              -              
0              -              0              -              0              -              -              -              1              -              -              -              -              -              -              -              
0              -              0              -              0              -              -              -              0              -              -              -              -              -              -              -              
0              -              0              -              0              -              -              -              3              -              -              -              -              -              -              -              
0              -              0              -              0              -              -              -              2              -              -              -              -              -              -              -              
0              -              0              -              0              -              -              -              1              -              -              -              -              -              -              -              
1              -              0              -              0              -              -              -              0              -              -              -              -              -              -              -              
0              -              1              -              0              -              -              -              0              -              -              -              -              -              -              -              
0              -              3              -              0              -              -              -              2              -              -              -              -              -              -              -              
0              -              0              -              0              -              -              -              1              -              -              -              -              -              -              -              
0              -              0              -              0              -              -              -              1              -              -              -              -              -              -              -              
0              -              0              -              2              -              -              -              3              -              -              -              -              -              -              -              
0              -              1              -              0              -              -              -              -              -              -              -              -              -              -              -              
0              -              0              -              0              -              -              -              -              -              -              -              -              -              -              -              
0              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              1              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              9              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              2              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              2              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              1              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              1              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              
