H1             H2             H3             H4             H5             H6             H7             H8             H10            H11            H13            H14            H15            H16            H17            H18            
496            424            418            433            474            442            362            460            429            377            477            415            424            449            429            454            
468            430            491            422            418            428            374            -              450            -              450            -              -              458            -              467            
454            411            408            427            491            435            374            -              445            -              -              -              -              -              -              -              
456            417            436            423            408            440            376            -              398            -              -              -              -              -              -              -              
478            439            444            417            415            431            369            -              442            -              -              -              -              -              -              -              
497            467            425            -              483            459            404            -              435            -              -              -              -              -              -              -              
447            442            445            -              409            434            426            -              436            -              -              -              -              -              -              -              
453            449            444            -              481            427            406            -              426            -              -              -              -              -              -              -              
450            430            439            -              486            426            392            -              423            -              -              -              -              -              -              -              
443            427            440            -              448            397            416            -              389            -              -              -              -              -              -              -              
492            415            440            -              424            448            435            -              415            -              -              -              -              -              -              -              
474            498            432            -              406            477            423            -              371            -              -              -              -              -              -              -              
443            495            449            -              366            487            414            -              354            -              -              -              -              -              -              -              
326            465            447            -              426            488            410            -              392            -              -              -              -              -              -              -              
462            430            407            -              398            453            393            -              386            -              -              -              -              -              -              -              
457            481            428            -              375            446            389            -              386            -              -              -              -              -              -              -              
460            -              401            -              439            437            394            -              404            -              -              -              -              -              -              -              
460            -              456            -              444            -              418            -              382            -              -              -              -              -              -              -              
449            -              433            -              330            -              425            -              367            -              -              -              -              -              -              -              
449            -              424            -              480            -              423            -              381            -              -              -              -              -              -              -              
435            -              429            -              453            -              414            -              441            -              -              -              -              -              -              -              
445            -              422            -              477            -              391            -              429            -              -              -              -              -              -              -              
378            -              445            -              470            -              413            -              428            -              -              -              -              -              -              -              
405            -              449            -              481            -              414            -              438            -              -              -              -              -              -              -              
437            -              437            -              474            -              -              -              441            -              -              -              -              -              -              -              
424            -              447            -              437            -              -              -              447            -              -              -              -              -              -              -              
420            -              438            -              462            -              -              -              437            -              -              -              -              -              -              -              
387            -              424            -              478            -              -              -              428            -              -              -              -              -              -              -              
444            -              449            -              462            -              -              -              450            -              -              -              -              -              -              -              
415            -              431            -              431            -              -              -              415            -              -              -              -              -              -              -              
444            -              430            -              440            -              -              -              419            -              -              -              -              -              -              -              
420            -              412            -              476            -              -              -              398            -              -              -              -              -              -              -              
483            -              402            -              398            -              -              -              402            -              -              -              -              -              -              -              
445            -              449            -              475            -              -              -              387            -              -              -              -              -              -              -              
405            -              438            -              480            -              -              -              418            -              -              -              -              -              -              -              
490            -              392            -              419            -              -              -              384            -              -              -              -              -              -              -              
501            -              439            -              466            -              -              -              -              -              -              -              -              -              -              -              
402            -              446            -              433            -              -              -              -              -              -              -              -              -              -              -              
405            -              430            -              -              -              -              -              -              -              -              -              -              -              -              -              
437            -              451            -              -              -              -              -              -              -              -              -              -              -              -              -              
312            -              405            -              -              -              -              -              -              -              -              -              -              -              -              -              
402            -              427            -              -              -              -              -              -              -              -              -              -              -              -              -              
391            -              436            -              -              -              -              -              -              -              -              -              -              -              -              -              
453            -              469            -              -              -              -              -              -              -              -              -              -              -              -              -              
330            -              421            -              -              -              -              -              -              -              -              -              -              -              -              -              
336            -              421            -              -              -              -              -              -              -              -              -              -              -              -              -              
363            -              449            -              -              -              -              -              -              -              -              -              -              -              -              -              
381            -              435            -              -              -              -              -              -              -              -              -              -              -              -              -              
441            -              428            -              -              -              -              -              -              -              -              -              -              -              -              -              
448            -              452            -              -              -              -              -              -              -              -              -              -              -              -              -              
460            -              437            -              -              -              -              -              -              -              -              -              -              -              -              -              
411            -              484            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              417            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              419            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              400            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              442            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              436            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              450            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              434            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              418            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              435            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              460            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              422            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              440            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              421            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              402            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              391            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              418            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              431            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              408            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              
