Avian          Bat            Canine         Equine         Human          Seal           Swine          
14             22             12             23             17             20             6              
9              0              21             26             6              22             6              
18             0              20             21             3              3              10             
6              -              15             21             10             3              0              
7              -              -              17             3              3              19             
16             -              -              34             9              3              12             
12             -              -              -              3              14             12             
9              -              -              -              3              6              19             
19             -              -              -              2              5              22             
20             -              -              -              2              0              -              
15             -              -              -              4              6              -              
15             -              -              -              12             5              -              
11             -              -              -              9              3              -              
13             -              -              -              6              8              -              
11             -              -              -              5              3              -              
14             -              -              -              3              6              -              
13             -              -              -              2              2              -              
13             -              -              -              13             4              -              
24             -              -              -              14             -              -              
24             -              -              -              8              -              -              
30             -              -              -              1              -              -              
21             -              -              -              10             -              -              
20             -              -              -              3              -              -              
24             -              -              -              18             -              -              
24             -              -              -              10             -              -              
20             -              -              -              6              -              -              
23             -              -              -              7              -              -              
19             -              -              -              10             -              -              
17             -              -              -              11             -              -              
23             -              -              -              6              -              -              
22             -              -              -              9              -              -              
23             -              -              -              14             -              -              
19             -              -              -              8              -              -              
16             -              -              -              12             -              -              
14             -              -              -              16             -              -              
21             -              -              -              14             -              -              
12             -              -              -              13             -              -              
16             -              -              -              15             -              -              
13             -              -              -              18             -              -              
17             -              -              -              11             -              -              
19             -              -              -              6              -              -              
18             -              -              -              12             -              -              
16             -              -              -              4              -              -              
8              -              -              -              15             -              -              
10             -              -              -              17             -              -              
9              -              -              -              9              -              -              
12             -              -              -              21             -              -              
6              -              -              -              21             -              -              
15             -              -              -              18             -              -              
13             -              -              -              14             -              -              
13             -              -              -              2              -              -              
15             -              -              -              32             -              -              
8              -              -              -              23             -              -              
18             -              -              -              18             -              -              
12             -              -              -              24             -              -              
13             -              -              -              26             -              -              
-              -              -              -              22             -              -              
-              -              -              -              23             -              -              
-              -              -              -              21             -              -              
-              -              -              -              25             -              -              
-              -              -              -              21             -              -              
-              -              -              -              22             -              -              
-              -              -              -              17             -              -              
-              -              -              -              26             -              -              
-              -              -              -              25             -              -              
-              -              -              -              13             -              -              
-              -              -              -              20             -              -              
-              -              -              -              14             -              -              
-              -              -              -              19             -              -              
-              -              -              -              22             -              -              
-              -              -              -              9              -              -              
-              -              -              -              22             -              -              
-              -              -              -              20             -              -              
-              -              -              -              16             -              -              
-              -              -              -              13             -              -              
-              -              -              -              18             -              -              
-              -              -              -              25             -              -              
-              -              -              -              20             -              -              
-              -              -              -              17             -              -              
-              -              -              -              21             -              -              
-              -              -              -              19             -              -              
-              -              -              -              11             -              -              
-              -              -              -              26             -              -              
-              -              -              -              17             -              -              
-              -              -              -              31             -              -              
-              -              -              -              21             -              -              
-              -              -              -              23             -              -              
-              -              -              -              23             -              -              
-              -              -              -              15             -              -              
-              -              -              -              19             -              -              
-              -              -              -              25             -              -              
-              -              -              -              20             -              -              
-              -              -              -              18             -              -              
-              -              -              -              20             -              -              
-              -              -              -              16             -              -              
-              -              -              -              18             -              -              
-              -              -              -              18             -              -              
-              -              -              -              18             -              -              
-              -              -              -              9              -              -              
-              -              -              -              15             -              -              
-              -              -              -              13             -              -              
-              -              -              -              16             -              -              
-              -              -              -              18             -              -              
-              -              -              -              21             -              -              
-              -              -              -              27             -              -              
-              -              -              -              18             -              -              
-              -              -              -              30             -              -              
-              -              -              -              21             -              -              
-              -              -              -              24             -              -              
-              -              -              -              33             -              -              
-              -              -              -              20             -              -              
-              -              -              -              14             -              -              
-              -              -              -              33             -              -              
-              -              -              -              21             -              -              
-              -              -              -              26             -              -              
-              -              -              -              24             -              -              
-              -              -              -              21             -              -              
-              -              -              -              28             -              -              
-              -              -              -              14             -              -              
-              -              -              -              20             -              -              
-              -              -              -              29             -              -              
-              -              -              -              17             -              -              
-              -              -              -              22             -              -              
-              -              -              -              20             -              -              
-              -              -              -              14             -              -              
-              -              -              -              14             -              -              
-              -              -              -              12             -              -              
-              -              -              -              13             -              -              
-              -              -              -              15             -              -              
-              -              -              -              12             -              -              
-              -              -              -              13             -              -              
-              -              -              -              13             -              -              
-              -              -              -              12             -              -              
-              -              -              -              12             -              -              
-              -              -              -              11             -              -              
-              -              -              -              16             -              -              
-              -              -              -              9              -              -              
-              -              -              -              9              -              -              
-              -              -              -              9              -              -              
-              -              -              -              0              -              -              
-              -              -              -              9              -              -              
-              -              -              -              16             -              -              
-              -              -              -              7              -              -              
-              -              -              -              10             -              -              
-              -              -              -              7              -              -              
-              -              -              -              16             -              -              
-              -              -              -              11             -              -              
-              -              -              -              6              -              -              
-              -              -              -              9              -              -              
-              -              -              -              18             -              -              
-              -              -              -              11             -              -              
-              -              -              -              25             -              -              
-              -              -              -              10             -              -              
-              -              -              -              13             -              -              
-              -              -              -              29             -              -              
-              -              -              -              19             -              -              
-              -              -              -              12             -              -              
-              -              -              -              18             -              -              
-              -              -              -              4              -              -              
-              -              -              -              11             -              -              
-              -              -              -              13             -              -              
-              -              -              -              13             -              -              
-              -              -              -              11             -              -              
-              -              -              -              7              -              -              
-              -              -              -              10             -              -              
-              -              -              -              7              -              -              
-              -              -              -              6              -              -              
-              -              -              -              5              -              -              
-              -              -              -              8              -              -              
-              -              -              -              10             -              -              
-              -              -              -              6              -              -              
-              -              -              -              17             -              -              
-              -              -              -              8              -              -              
-              -              -              -              -              
