CladeH1_1      CladeH3_2      CladeH7_2      CladeH9_1      CladeH11_1     CladeH17_1     
585            522            412            539            460            503            
539            601            432            -              552            560            
543            516            436            -              522            578            
539            544            425            -              539            -              
569            557            411            -              546            -              
592            521            447            -              -              -              
532            551            468            -              -              -              
541            554            444            -              -              -              
533            548            439            -              -              -              
535            541            468            -              -              -              
599            551            482            -              -              -              
554            537            472            -              -              -              
522            558            477            -              -              -              
409            557            462            -              -              -              
544            523            435            -              -              -              
545            532            434            -              -              -              
550            502            430            -              -              -              
549            570            468            -              -              -              
542            547            473            -              -              -              
539            539            465            -              -              -              
520            552            467            -              -              -              
527            550            436            -              -              -              
452            557            469            -              -              -              
459            560            477            -              -              -              
527            572            518            -              -              -              
504            560            548            -              -              -              
525            575            546            -              -              -              
475            558            475            -              -              -              
517            579            542            -              -              -              
499            570            528            -              -              -              
533            546            531            -              -              -              
508            522            536            -              -              -              
569            507            526            -              -              -              
536            584            487            -              -              -              
495            571            522            -              -              -              
582            491            474            -              -              -              
585            552            444            -              -              -              
459            558            496            -              -              -              
468            555            487            -              -              -              
531            595            499            -              -              -              
390            501            506            -              -              -              
480            536            471            -              -              -              
462            575            466            -              -              -              
529            599            475            -              -              -              
369            533            537            -              -              -              
369            504            520            -              -              -              
405            550            518            -              -              -              
430            535            522            -              -              -              
539            530            536            -              -              -              
554            564            537            -              -              -              
568            560            534            -              -              -              
481            612            521            -              -              -              
495            524            549            -              -              -              
498            513            496            -              -              -              
483            491            515            -              -              -              
484            561            478            -              -              -              
499            548            485            -              -              -              
558            559            465            -              -              -              
500            538            495            -              -              -              
519            515            451            -              -              -              
488            540            456            -              -              -              
491            568            -              -              -              -              
496            533            -              -              -              -              
554            554            -              -              -              -              
555            525            -              -              -              -              
531            501            -              -              -              -              
488            484            -              -              -              -              
537            514            -              -              -              -              
555            530            -              -              -              -              
470            510            -              -              -              -              
559            547            -              -              -              -              
468            540            -              -              -              -              
478            526            -              -              -              -              
545            560            -              -              -              -              
456            553            -              -              -              -              
568            530            -              -              -              -              
550            -              -              -              -              -              
511            -              -              -              -              -              
478            -              -              -              -              -              
476            -              -              -              -              -              
418            -              -              -              -              -              
486            -              -              -              -              -              
478            -              -              -              -              -              
427            -              -              -              -              -              
504            -              -              -              -              -              
516            -              -              -              -              -              
386            -              -              -              -              -              
557            -              -              -              -              -              
540            -              -              -              -              -              
538            -              -              -              -              -              
552            -              -              -              -              -              
565            -              -              -              -              -              
537            -              -              -              -              -              
522            -              -              -              -              -              
555            -              -              -              -              -              
561            -              -              -              -              -              
527            -              -              -              -              -              
503            -              -              -              -              -              
519            -              -              -              -              -              
552            -              -              -              -              -              
469            -              -              -              -              -              
563            -              -              -              -              -              
581            -              -              -              -              -              
497            -              -              -              -              -              
537            -              -              -              -              -              
500            -              -              -              -              -              
528            -              -              -              -              -              
516            -              -              -              -              -              
526            -              -              -              -              -              
521            -              -              -              -              -              
510            -              -              -              -              -              
525            -              -              -              -              -              
517            -              -              -              -              -              
506            -              -              -              -              -              
495            -              -              -              -              -              
477            -              -              -              -              -              
531            -              -              -              -              -              
556            -              -              -              -              -              
561            -              -              -              -              -              
573            -              -              -              -              -              
509            -              -              -              -              -              
509            -              -              -              -              -              
494            -              -              -              -              -              
-              
