H1N1           H1N2           H2N1           H2N2           H2N3           H3N2           H3N8           H4N6           H5N1           H5N2           H5N6           H5N8           H6N1           H6N2           H6N6           H7N2           H7N7           H7N9           H8N4           H10N2          H10N7          H10N8          H11N9          H13N6          H14N5          H15N9          H16N3          H17N10         H18N11         
485            411            412            410            469            401            428            431            456            408            455            417            430            473            439            354            398            414            457            423            439            419            370            468            413            412            440            410            454            
463            -              419            428            -              481            442            420            407            -              -              -              417            477            432            369            416            425            -              444            432            427            -              441            -              -              449            -              467            
451            -              405            462            -              403            427            423            470            -              -              -              424            -              424            372            403            419            -              440            433            430            -              -              -              -              -              -              -              
448            -              -              429            -              426            410            413            396            -              -              -              429            -              -              369            385            411            -              391            423            438            -              -              -              -              -              -              -              
475            -              -              437            -              436            428            409            400            -              -              -              420            -              -              369            -              406            -              -              415            433            -              -              -              -              -              -              -              
493            -              -              420            -              415            449            -              459            -              -              -              447            -              -              -              -              381            -              -              383            419            -              -              -              -              -              -              -              
444            -              -              420            -              435            416            -              401            -              -              -              423            -              -              -              -              382            -              -              411            447            -              -              -              -              -              -              -              
450            -              -              415            -              436            431            -              475            -              -              -              415            -              -              -              -              378            -              -              371            412            -              -              -              -              -              -              -              
448            -              -              487            -              431            416            -              462            -              -              -              414            -              -              -              -              412            -              -              348            416            -              -              -              -              -              -              -              
441            -              -              482            -              431            393            -              433            -              -              -              388            -              -              -              -              412            -              -              389            393            -              -              -              -              -              -              -              
490            -              -              456            -              432            378            -              407            -              -              -              440            -              -              -              -              403            -              -              383            393            -              -              -              -              -              -              -              
466            -              -              422            -              426            411            -              392            -              -              -              465            -              -              -              -              404            -              -              382            383            -              -              -              -              -              -              -              
436            -              -              -              -              441            425            -              354            -              -              -              -              -              -              -              -              383            -              -              401            401            -              -              -              -              -              -              -              
324            -              -              -              -              437            403            -              405            -              -              -              -              -              -              -              -              406            -              -              376            379            -              -              -              -              -              -              -              
459            -              -              -              -              406            -              -              388            -              -              -              -              -              -              -              -              413            -              -              365            -              -              -              -              -              -              -              -              
454            -              -              -              -              422            -              -              363            -              -              -              -              -              -              -              -              -              -              -              377            -              -              -              -              -              -              -              -              
459            -              -              -              -              394            -              -              421            -              -              -              -              -              -              -              -              -              -              -              436            -              -              -              -              -              -              -              -              
452            -              -              -              -              448            -              -              432            -              -              -              -              -              -              -              -              -              -              -              421            -              -              -              -              -              -              -              -              
441            -              -              -              -              424            -              -              317            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
443            -              -              -              -              424            -              -              464            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
434            -              -              -              -              419            -              -              435            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
439            -              -              -              -              415            -              -              456            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
375            -              -              -              -              439            -              -              455            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
393            -              -              -              -              445            -              -              467            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
432            -              -              -              -              433            -              -              459            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
420            -              -              -              -              438            -              -              420            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
416            -              -              -              -              432            -              -              448            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
381            -              -              -              -              419            -              -              461            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
436            -              -              -              -              444            -              -              451            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
412            -              -              -              -              425            -              -              422            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
438            -              -              -              -              428            -              -              423            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
411            -              -              -              -              404            -              -              463            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
478            -              -              -              -              399            -              -              383            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
438            -              -              -              -              440            -              -              461            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
