CladeH1_1      CladeH3_2      CladeH7_2      CladeH9_1      CladeH11_1     CladeH17_1     
14             9              5              4              0              22             
15             20             5              -              3              11             
12             12             4              -              3              12             
15             12             4              -              0              -              
12             11             0              -              0              -              
15             12             3              -              -              -              
14             11             3              -              -              -              
11             12             3              -              -              -              
13             13             6              -              -              -              
11             12             5              -              -              -              
10             12             6              -              -              -              
15             6              0              -              -              -              
15             12             7              -              -              -              
20             11             0              -              -              -              
13             2              6              -              -              -              
12             11             6              -              -              -              
14             25             3              -              -              -              
12             10             3              -              -              -              
14             11             6              -              -              -              
11             10             3              -              -              -              
14             13             6              -              -              -              
10             15             6              -              -              -              
4              12             2              -              -              -              
11             12             9              -              -              -              
10             9              0              -              -              -              
10             12             3              -              -              -              
13             10             2              -              -              -              
11             13             3              -              -              -              
14             12             0              -              -              -              
8              11             1              -              -              -              
11             6              0              -              -              -              
15             8              2              -              -              -              
10             12             1              -              -              -              
10             12             4              -              -              -              
12             12             0              -              -              -              
11             12             5              -              -              -              
14             9              2              -              -              -              
9              12             6              -              -              -              
5              12             3              -              -              -              
9              9              3              -              -              -              
0              7              2              -              -              -              
3              11             5              -              -              -              
7              10             2              -              -              -              
14             10             0              -              -              -              
3              6              6              -              -              -              
6              9              2              -              -              -              
6              7              5              -              -              -              
0              5              1              -              -              -              
13             6              2              -              -              -              
12             9              2              -              -              -              
13             12             0              -              -              -              
9              20             3              -              -              -              
13             17             0              -              -              -              
12             12             3              -              -              -              
13             14             0              -              -              -              
10             6              3              -              -              -              
14             11             4              -              -              -              
8              10             6              -              -              -              
19             9              3              -              -              -              
13             8              3              -              -              -              
12             9              3              -              -              -              
18             15             -              -              -              -              
0              14             -              -              -              -              
13             14             -              -              -              -              
14             11             -              -              -              -              
12             7              -              -              -              -              
13             5              -              -              -              -              
7              11             -              -              -              -              
12             13             -              -              -              -              
16             17             -              -              -              -              
21             6              -              -              -              -              
21             6              -              -              -              -              
17             6              -              -              -              -              
18             7              -              -              -              -              
19             12             -              -              -              -              
15             6              -              -              -              -              
21             -              -              -              -              -              
11             -              -              -              -              -              
11             -              -              -              -              -              
7              -              -              -              -              -              
14             -              -              -              -              -              
0              -              -              -              -              -              
2              -              -              -              -              -              
13             -              -              -              -              -              
10             -              -              -              -              -              
22             -              -              -              -              -              
19             -              -              -              -              -              
17             -              -              -              -              -              
6              -              -              -              -              -              
12             -              -              -              -              -              
18             -              -              -              -              -              
21             -              -              -              -              -              
10             -              -              -              -              -              
13             -              -              -              -              -              
8              -              -              -              -              -              
19             -              -              -              -              -              
15             -              -              -              -              -              
10             -              -              -              -              -              
4              -              -              -              -              -              
7              -              -              -              -              -              
9              -              -              -              -              -              
17             -              -              -              -              -              
12             -              -              -              -              -              
28             -              -              -              -              -              
21             -              -              -              -              -              
10             -              -              -              -              -              
7              -              -              -              -              -              
8              -              -              -              -              -              
9              -              -              -              -              -              
7              -              -              -              -              -              
7              -              -              -              -              -              
6              -              -              -              -              -              
6              -              -              -              -              -              
8              -              -              -              -              -              
7              -              -              -              -              -              
8              -              -              -              -              -              
11             -              -              -              -              -              
13             -              -              -              -              -              
7              -              -              -              -              -              
9              -              -              -              -              -              
12             -              -              -              -              -              
12             -              -              -              -              -              
9              -              -              -              -              -              
-              
