CladeH1_1      CladeH3_2      CladeH7_2      CladeH9_1      CladeH11_1     CladeH17_1     
100            121            58             82             90             93             
76             120            63             -              84             106            
92             113            64             -              81             111            
91             118            56             -              99             -              
94             121            42             -              97             -              
99             106            49             -              -              -              
88             116            52             -              -              -              
91             118            41             -              -              -              
85             117            54             -              -              -              
94             110            54             -              -              -              
109            119            57             -              -              -              
88             111            53             -              -              -              
86             117            66             -              -              -              
85             120            56             -              -              -              
85             117            54             -              -              -              
91             110            52             -              -              -              
91             108            52             -              -              -              
97             122            56             -              -              -              
101            123            61             -              -              -              
96             115            62             -              -              -              
86             133            63             -              -              -              
88             135            53             -              -              -              
77             118            63             -              -              -              
66             115            64             -              -              -              
95             139            95             -              -              -              
84             122            104            -              -              -              
109            143            106            -              -              -              
94             139            84             -              -              -              
81             135            103            -              -              -              
87             145            96             -              -              -              
95             118            98             -              -              -              
97             118            113            -              -              -              
91             108            111            -              -              -              
98             144            104            -              -              -              
100            138            111            -              -              -              
104            114            103            -              -              -              
92             124            96             -              -              -              
69             116            107            -              -              -              
75             128            104            -              -              -              
99             147            117            -              -              -              
78             103            105            -              -              -              
87             113            95             -              -              -              
75             145            101            -              -              -              
88             134            98             -              -              -              
45             122            101            -              -              -              
45             93             99             -              -              -              
48             110            99             -              -              -              
53             103            95             -              -              -              
104            107            106            -              -              -              
112            117            99             -              -              -              
114            127            101            -              -              -              
70             137            102            -              -              -              
83             110            102            -              -              -              
79             100            84             -              -              -              
78             95             99             -              -              -              
74             122            85             -              -              -              
71             120            92             -              -              -              
96             117            82             -              -              -              
71             111            94             -              -              -              
82             105            72             -              -              -              
68             112            44             -              -              -              
71             119            -              -              -              -              
81             117            -              -              -              -              
67             123            -              -              -              -              
73             109            -              -              -              -              
75             108            -              -              -              -              
66             106            -              -              -              -              
68             103            -              -              -              -              
99             105            -              -              -              -              
63             107            -              -              -              -              
89             116            -              -              -              -              
72             120            -              -              -              -              
78             103            -              -              -              -              
86             147            -              -              -              -              
55             144            -              -              -              -              
93             117            -              -              -              -              
88             -              -              -              -              -              
78             -              -              -              -              -              
71             -              -              -              -              -              
84             -              -              -              -              -              
64             -              -              -              -              -              
81             -              -              -              -              -              
90             -              -              -              -              -              
64             -              -              -              -              -              
83             -              -              -              -              -              
84             -              -              -              -              -              
69             -              -              -              -              -              
93             -              -              -              -              -              
105            -              -              -              -              -              
82             -              -              -              -              -              
97             -              -              -              -              -              
98             -              -              -              -              -              
78             -              -              -              -              -              
102            -              -              -              -              -              
107            -              -              -              -              -              
100            -              -              -              -              -              
76             -              -              -              -              -              
81             -              -              -              -              -              
96             -              -              -              -              -              
89             -              -              -              -              -              
86             -              -              -              -              -              
102            -              -              -              -              -              
112            -              -              -              -              -              
89             -              -              -              -              -              
82             -              -              -              -              -              
83             -              -              -              -              -              
98             -              -              -              -              -              
99             -              -              -              -              -              
102            -              -              -              -              -              
92             -              -              -              -              -              
90             -              -              -              -              -              
78             -              -              -              -              -              
94             -              -              -              -              -              
91             -              -              -              -              -              
81             -              -              -              -              -              
89             -              -              -              -              -              
91             -              -              -              -              -              
91             -              -              -              -              -              
88             -              -              -              -              -              
96             -              -              -              -              -              
70             -              -              -              -              -              
77             -              -              -              -              -              
70             -              -              -              -              -              
-              
