H1N1           H1N2           H2N1           H2N2           H2N3           H3N2           H3N8           H4N6           H5N1           H5N2           H5N6           H5N8           H6N1           H6N2           H6N6           H7N2           H7N7           H7N9           H8N4           H10N2          H10N7          H10N8          H11N9          H13N6          H14N5          H15N9          H16N3          H17N10         H18N11         
496            411            424            417            481            418            436            433            474            419            466            433            442            487            453            362            404            416            460            429            442            428            377            477            415            424            449            429            454            
468            -              430            439            -              491            450            422            418            -              -              -              428            488            446            374            426            435            -              450            435            438            -              450            -              -              458            -              467            
454            -              411            467            -              408            434            427            491            -              -              -              435            -              437            374            406            423            -              445            436            441            -              -              -              -              -              -              -              
456            -              -              442            -              436            418            423            408            -              -              -              440            -              -              376            392            414            -              398            426            447            -              -              -              -              -              -              -              
478            -              -              449            -              444            435            417            415            -              -              -              431            -              -              369            -              410            -              -              423            437            -              -              -              -              -              -              -              
497            -              -              430            -              425            460            -              483            -              -              -              459            -              -              -              -              393            -              -              389            428            -              -              -              -              -              -              -              
447            -              -              427            -              445            422            -              409            -              -              -              434            -              -              -              -              389            -              -              415            450            -              -              -              -              -              -              -              
453            -              -              415            -              444            440            -              481            -              -              -              427            -              -              -              -              394            -              -              371            415            -              -              -              -              -              -              -              
450            -              -              498            -              439            421            -              486            -              -              -              426            -              -              -              -              418            -              -              354            419            -              -              -              -              -              -              -              
443            -              -              495            -              440            402            -              448            -              -              -              397            -              -              -              -              425            -              -              392            398            -              -              -              -              -              -              -              
492            -              -              465            -              440            391            -              424            -              -              -              448            -              -              -              -              423            -              -              386            402            -              -              -              -              -              -              -              
474            -              -              430            -              432            418            -              406            -              -              -              477            -              -              -              -              414            -              -              386            387            -              -              -              -              -              -              -              
443            -              -              -              -              449            431            -              366            -              -              -              -              -              -              -              -              391            -              -              404            418            -              -              -              -              -              -              -              
326            -              -              -              -              447            408            -              426            -              -              -              -              -              -              -              -              413            -              -              382            384            -              -              -              -              -              -              -              
462            -              -              -              -              407            -              -              398            -              -              -              -              -              -              -              -              414            -              -              367            -              -              -              -              -              -              -              -              
457            -              -              -              -              428            -              -              375            -              -              -              -              -              -              -              -              -              -              -              381            -              -              -              -              -              -              -              -              
460            -              -              -              -              401            -              -              439            -              -              -              -              -              -              -              -              -              -              -              441            -              -              -              -              -              -              -              -              
460            -              -              -              -              456            -              -              444            -              -              -              -              -              -              -              -              -              -              -              429            -              -              -              -              -              -              -              -              
449            -              -              -              -              433            -              -              330            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
449            -              -              -              -              424            -              -              480            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
435            -              -              -              -              429            -              -              453            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
445            -              -              -              -              422            -              -              477            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
378            -              -              -              -              445            -              -              470            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
405            -              -              -              -              449            -              -              481            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
437            -              -              -              -              437            -              -              474            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
424            -              -              -              -              447            -              -              437            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
420            -              -              -              -              438            -              -              462            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
387            -              -              -              -              424            -              -              478            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
444            -              -              -              -              449            -              -              462            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
415            -              -              -              -              431            -              -              431            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
444            -              -              -              -              430            -              -              440            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
420            -              -              -              -              412            -              -              476            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
