CladeH1_1      CladeH3_2      CladeH7_2      CladeH9_1      CladeH11_1     CladeH17_1     
47             122            76             37             53             11             
12             88             66             -              35             25             
35             102            69             -              28             25             
44             89             75             -              55             -              
42             80             57             -              53             -              
39             84             35             -              -              -              
48             85             53             -              -              -              
37             77             42             -              -              -              
47             86             31             -              -              -              
42             81             62             -              -              -              
50             80             73             -              -              -              
42             80             45             -              -              -              
42             76             67             -              -              -              
39             78             61             -              -              -              
22             80             42             -              -              -              
45             72             67             -              -              -              
23             88             42             -              -              -              
45             78             69             -              -              -              
33             76             63             -              -              -              
38             81             51             -              -              -              
27             82             30             -              -              -              
36             75             63             -              -              -              
38             72             40             -              -              -              
41             64             62             -              -              -              
34             93             46             -              -              -              
41             76             42             -              -              -              
38             95             42             -              -              -              
50             88             51             -              -              -              
58             86             52             -              -              -              
41             95             55             -              -              -              
41             63             52             -              -              -              
36             101            53             -              -              -              
34             97             51             -              -              -              
32             95             50             -              -              -              
42             100            55             -              -              -              
42             66             46             -              -              -              
35             84             43             -              -              -              
42             93             46             -              -              -              
44             84             42             -              -              -              
41             95             53             -              -              -              
33             96             46             -              -              -              
48             80             53             -              -              -              
36             88             59             -              -              -              
36             101            40             -              -              -              
24             99             69             -              -              -              
36             89             63             -              -              -              
30             89             58             -              -              -              
41             56             53             -              -              -              
42             65             60             -              -              -              
58             85             65             -              -              -              
56             85             57             -              -              -              
52             88             64             -              -              -              
15             82             57             -              -              -              
15             104            55             -              -              -              
18             95             61             -              -              -              
32             69             81             -              -              -              
36             79             66             -              -              -              
34             86             70             -              -              -              
39             110            54             -              -              -              
34             99             66             -              -              -              
32             110            59             -              -              -              
34             71             -              -              -              -              
28             81             -              -              -              -              
23             92             -              -              -              -              
28             73             -              -              -              -              
32             64             -              -              -              -              
20             66             -              -              -              -              
40             64             -              -              -              -              
49             76             -              -              -              -              
49             58             -              -              -              -              
44             68             -              -              -              -              
41             58             -              -              -              -              
45             81             -              -              -              -              
49             79             -              -              -              -              
42             63             -              -              -              -              
38             63             -              -              -              -              
44             -              -              -              -              -              
38             -              -              -              -              -              
57             -              -              -              -              -              
38             -              -              -              -              -              
40             -              -              -              -              -              
36             -              -              -              -              -              
39             -              -              -              -              -              
47             -              -              -              -              -              
56             -              -              -              -              -              
24             -              -              -              -              -              
45             -              -              -              -              -              
43             -              -              -              -              -              
43             -              -              -              -              -              
47             -              -              -              -              -              
44             -              -              -              -              -              
44             -              -              -              -              -              
43             -              -              -              -              -              
29             -              -              -              -              -              
26             -              -              -              -              -              
40             -              -              -              -              -              
30             -              -              -              -              -              
40             -              -              -              -              -              
24             -              -              -              -              -              
46             -              -              -              -              -              
37             -              -              -              -              -              
43             -              -              -              -              -              
33             -              -              -              -              -              
41             -              -              -              -              -              
41             -              -              -              -              -              
33             -              -              -              -              -              
37             -              -              -              -              -              
38             -              -              -              -              -              
33             -              -              -              -              -              
36             -              -              -              -              -              
25             -              -              -              -              -              
23             -              -              -              -              -              
35             -              -              -              -              -              
33             -              -              -              -              -              
28             -              -              -              -              -              
30             -              -              -              -              -              
31             -              -              -              -              -              
21             -              -              -              -              -              
37             -              -              -              -              -              
30             -              -              -              -              -              
34             -              -              -              -              -              
40             -              -              -              -              -              
31             -              -              -              -              -              
-              
