Avian          Bat            Canine         Equine         Human          Seal           Swine          
12             19             3              11             11             8              6              
6              0              7              6              5              8              6              
12             0              6              9              3              3              6              
6              -              5              5              8              3              0              
4              -              -              9              3              3              12             
12             -              -              13             4              3              6              
11             -              -              -              3              8              4              
6              -              -              -              3              6              10             
11             -              -              -              2              4              8              
13             -              -              -              2              0              -              
9              -              -              -              2              6              -              
8              -              -              -              8              3              -              
7              -              -              -              7              3              -              
8              -              -              -              2              4              -              
7              -              -              -              3              3              -              
2              -              -              -              3              6              -              
2              -              -              -              1              2              -              
4              -              -              -              8              4              -              
16             -              -              -              8              -              -              
18             -              -              -              6              -              -              
21             -              -              -              1              -              -              
15             -              -              -              6              -              -              
14             -              -              -              3              -              -              
15             -              -              -              12             -              -              
17             -              -              -              5              -              -              
14             -              -              -              4              -              -              
17             -              -              -              4              -              -              
11             -              -              -              6              -              -              
9              -              -              -              8              -              -              
17             -              -              -              3              -              -              
13             -              -              -              6              -              -              
15             -              -              -              9              -              -              
14             -              -              -              5              -              -              
11             -              -              -              7              -              -              
11             -              -              -              10             -              -              
16             -              -              -              12             -              -              
12             -              -              -              8              -              -              
14             -              -              -              12             -              -              
11             -              -              -              12             -              -              
14             -              -              -              5              -              -              
14             -              -              -              0              -              -              
13             -              -              -              9              -              -              
3              -              -              -              4              -              -              
6              -              -              -              7              -              -              
6              -              -              -              11             -              -              
5              -              -              -              5              -              -              
7              -              -              -              13             -              -              
5              -              -              -              12             -              -              
8              -              -              -              10             -              -              
7              -              -              -              7              -              -              
9              -              -              -              0              -              -              
9              -              -              -              17             -              -              
2              -              -              -              10             -              -              
12             -              -              -              5              -              -              
9              -              -              -              10             -              -              
9              -              -              -              8              -              -              
-              -              -              -              10             -              -              
-              -              -              -              10             -              -              
-              -              -              -              8              -              -              
-              -              -              -              8              -              -              
-              -              -              -              9              -              -              
-              -              -              -              8              -              -              
-              -              -              -              6              -              -              
-              -              -              -              8              -              -              
-              -              -              -              10             -              -              
-              -              -              -              1              -              -              
-              -              -              -              6              -              -              
-              -              -              -              7              -              -              
-              -              -              -              8              -              -              
-              -              -              -              9              -              -              
-              -              -              -              0              -              -              
-              -              -              -              10             -              -              
-              -              -              -              7              -              -              
-              -              -              -              6              -              -              
-              -              -              -              4              -              -              
-              -              -              -              4              -              -              
-              -              -              -              9              -              -              
-              -              -              -              6              -              -              
-              -              -              -              5              -              -              
-              -              -              -              5              -              -              
-              -              -              -              6              -              -              
-              -              -              -              2              -              -              
-              -              -              -              8              -              -              
-              -              -              -              3              -              -              
-              -              -              -              9              -              -              
-              -              -              -              5              -              -              
-              -              -              -              15             -              -              
-              -              -              -              11             -              -              
-              -              -              -              4              -              -              
-              -              -              -              3              -              -              
-              -              -              -              3              -              -              
-              -              -              -              7              -              -              
-              -              -              -              4              -              -              
-              -              -              -              6              -              -              
-              -              -              -              4              -              -              
-              -              -              -              10             -              -              
-              -              -              -              10             -              -              
-              -              -              -              9              -              -              
-              -              -              -              3              -              -              
-              -              -              -              5              -              -              
-              -              -              -              5              -              -              
-              -              -              -              4              -              -              
-              -              -              -              9              -              -              
-              -              -              -              3              -              -              
-              -              -              -              18             -              -              
-              -              -              -              11             -              -              
-              -              -              -              21             -              -              
-              -              -              -              12             -              -              
-              -              -              -              15             -              -              
-              -              -              -              24             -              -              
-              -              -              -              8              -              -              
-              -              -              -              6              -              -              
-              -              -              -              24             -              -              
-              -              -              -              15             -              -              
-              -              -              -              17             -              -              
-              -              -              -              14             -              -              
-              -              -              -              12             -              -              
-              -              -              -              21             -              -              
-              -              -              -              10             -              -              
-              -              -              -              12             -              -              
-              -              -              -              18             -              -              
-              -              -              -              12             -              -              
-              -              -              -              13             -              -              
-              -              -              -              11             -              -              
-              -              -              -              12             -              -              
-              -              -              -              11             -              -              
-              -              -              -              11             -              -              
-              -              -              -              11             -              -              
-              -              -              -              11             -              -              
-              -              -              -              12             -              -              
-              -              -              -              11             -              -              
-              -              -              -              12             -              -              
-              -              -              -              12             -              -              
-              -              -              -              9              -              -              
-              -              -              -              8              -              -              
-              -              -              -              8              -              -              
-              -              -              -              5              -              -              
-              -              -              -              2              -              -              
-              -              -              -              7              -              -              
-              -              -              -              0              -              -              
-              -              -              -              6              -              -              
-              -              -              -              10             -              -              
-              -              -              -              3              -              -              
-              -              -              -              7              -              -              
-              -              -              -              2              -              -              
-              -              -              -              10             -              -              
-              -              -              -              4              -              -              
-              -              -              -              3              -              -              
-              -              -              -              4              -              -              
-              -              -              -              12             -              -              
-              -              -              -              7              -              -              
-              -              -              -              16             -              -              
-              -              -              -              6              -              -              
-              -              -              -              13             -              -              
-              -              -              -              20             -              -              
-              -              -              -              10             -              -              
-              -              -              -              8              -              -              
-              -              -              -              7              -              -              
-              -              -              -              1              -              -              
-              -              -              -              9              -              -              
-              -              -              -              11             -              -              
-              -              -              -              11             -              -              
-              -              -              -              9              -              -              
-              -              -              -              4              -              -              
-              -              -              -              9              -              -              
-              -              -              -              3              -              -              
-              -              -              -              3              -              -              
-              -              -              -              3              -              -              
-              -              -              -              5              -              -              
-              -              -              -              9              -              -              
-              -              -              -              4              -              -              
-              -              -              -              17             -              -              
-              -              -              -              5              -              -              
-              -              -              -              -              
