Avian          Bat            Canine         Equine         Human          Seal           Swine          
45             47             49             53             65             53             64             
27             38             45             51             53             51             70             
40             46             48             52             56             44             57             
42             -              44             47             48             47             48             
28             -              -              50             54             51             39             
34             -              -              42             59             49             51             
36             -              -              -              62             50             52             
40             -              -              -              54             49             59             
54             -              -              -              65             45             42             
48             -              -              -              60             45             -              
45             -              -              -              50             44             -              
46             -              -              -              50             42             -              
53             -              -              -              51             41             -              
49             -              -              -              43             43             -              
53             -              -              -              51             45             -              
56             -              -              -              55             36             -              
54             -              -              -              56             45             -              
51             -              -              -              54             43             -              
54             -              -              -              63             -              -              
42             -              -              -              58             -              -              
44             -              -              -              57             -              -              
51             -              -              -              46             -              -              
53             -              -              -              35             -              -              
52             -              -              -              39             -              -              
46             -              -              -              60             -              -              
54             -              -              -              40             -              -              
57             -              -              -              56             -              -              
55             -              -              -              48             -              -              
42             -              -              -              46             -              -              
37             -              -              -              47             -              -              
53             -              -              -              52             -              -              
34             -              -              -              51             -              -              
42             -              -              -              43             -              -              
40             -              -              -              57             -              -              
40             -              -              -              59             -              -              
50             -              -              -              63             -              -              
61             -              -              -              45             -              -              
29             -              -              -              27             -              -              
31             -              -              -              30             -              -              
55             -              -              -              52             -              -              
55             -              -              -              36             -              -              
51             -              -              -              28             -              -              
47             -              -              -              29             -              -              
36             -              -              -              45             -              -              
39             -              -              -              39             -              -              
47             -              -              -              54             -              -              
43             -              -              -              51             -              -              
48             -              -              -              43             -              -              
45             -              -              -              41             -              -              
27             -              -              -              42             -              -              
65             -              -              -              47             -              -              
61             -              -              -              40             -              -              
55             -              -              -              48             -              -              
59             -              -              -              48             -              -              
96             -              -              -              52             -              -              
103            -              -              -              50             -              -              
-              -              -              -              49             -              -              
-              -              -              -              52             -              -              
-              -              -              -              50             -              -              
-              -              -              -              49             -              -              
-              -              -              -              55             -              -              
-              -              -              -              50             -              -              
-              -              -              -              46             -              -              
-              -              -              -              51             -              -              
-              -              -              -              55             -              -              
-              -              -              -              29             -              -              
-              -              -              -              46             -              -              
-              -              -              -              59             -              -              
-              -              -              -              50             -              -              
-              -              -              -              52             -              -              
-              -              -              -              34             -              -              
-              -              -              -              38             -              -              
-              -              -              -              41             -              -              
-              -              -              -              43             -              -              
-              -              -              -              45             -              -              
-              -              -              -              54             -              -              
-              -              -              -              48             -              -              
-              -              -              -              53             -              -              
-              -              -              -              55             -              -              
-              -              -              -              59             -              -              
-              -              -              -              57             -              -              
-              -              -              -              47             -              -              
-              -              -              -              46             -              -              
-              -              -              -              45             -              -              
-              -              -              -              55             -              -              
-              -              -              -              60             -              -              
-              -              -              -              57             -              -              
-              -              -              -              48             -              -              
-              -              -              -              41             -              -              
-              -              -              -              53             -              -              
-              -              -              -              52             -              -              
-              -              -              -              51             -              -              
-              -              -              -              39             -              -              
-              -              -              -              56             -              -              
-              -              -              -              60             -              -              
-              -              -              -              40             -              -              
-              -              -              -              44             -              -              
-              -              -              -              41             -              -              
-              -              -              -              40             -              -              
-              -              -              -              50             -              -              
-              -              -              -              45             -              -              
-              -              -              -              50             -              -              
-              -              -              -              53             -              -              
-              -              -              -              41             -              -              
-              -              -              -              56             -              -              
-              -              -              -              52             -              -              
-              -              -              -              52             -              -              
-              -              -              -              40             -              -              
-              -              -              -              41             -              -              
-              -              -              -              53             -              -              
-              -              -              -              34             -              -              
-              -              -              -              39             -              -              
-              -              -              -              48             -              -              
-              -              -              -              44             -              -              
-              -              -              -              54             -              -              
-              -              -              -              52             -              -              
-              -              -              -              33             -              -              
-              -              -              -              49             -              -              
-              -              -              -              47             -              -              
-              -              -              -              34             -              -              
-              -              -              -              53             -              -              
-              -              -              -              48             -              -              
-              -              -              -              42             -              -              
-              -              -              -              40             -              -              
-              -              -              -              54             -              -              
-              -              -              -              55             -              -              
-              -              -              -              56             -              -              
-              -              -              -              58             -              -              
-              -              -              -              52             -              -              
-              -              -              -              56             -              -              
-              -              -              -              57             -              -              
-              -              -              -              54             -              -              
-              -              -              -              60             -              -              
-              -              -              -              53             -              -              
-              -              -              -              59             -              -              
-              -              -              -              64             -              -              
-              -              -              -              60             -              -              
-              -              -              -              66             -              -              
-              -              -              -              58             -              -              
-              -              -              -              69             -              -              
-              -              -              -              55             -              -              
-              -              -              -              51             -              -              
-              -              -              -              55             -              -              
-              -              -              -              59             -              -              
-              -              -              -              60             -              -              
-              -              -              -              62             -              -              
-              -              -              -              48             -              -              
-              -              -              -              54             -              -              
-              -              -              -              52             -              -              
-              -              -              -              54             -              -              
-              -              -              -              47             -              -              
-              -              -              -              49             -              -              
-              -              -              -              56             -              -              
-              -              -              -              50             -              -              
-              -              -              -              52             -              -              
-              -              -              -              52             -              -              
-              -              -              -              57             -              -              
-              -              -              -              55             -              -              
-              -              -              -              60             -              -              
-              -              -              -              38             -              -              
-              -              -              -              39             -              -              
-              -              -              -              40             -              -              
-              -              -              -              39             -              -              
-              -              -              -              40             -              -              
-              -              -              -              41             -              -              
-              -              -              -              41             -              -              
-              -              -              -              40             -              -              
-              -              -              -              33             -              -              
-              -              -              -              40             -              -              
-              -              -              -              38             -              -              
-              -              -              -              28             -              -              
-              -              -              -              31             -              -              
-              -              -              -              37             -              -              
-              -              -              -              -              
