Avian          Bat            Canine         Equine         Human          Seal           Swine          
21             7              0              3              21             5              16             
12             12             1              20             6              3              27             
15             13             11             13             17             10             18             
12             -              1              7              19             10             29             
12             -              -              4              26             9              18             
5              -              -              11             24             9              18             
3              -              -              -              6              11             16             
3              -              -              -              22             12             6              
14             -              -              -              6              10             10             
14             -              -              -              6              7              -              
17             -              -              -              4              7              -              
6              -              -              -              19             7              -              
27             -              -              -              22             10             -              
23             -              -              -              24             8              -              
27             -              -              -              9              6              -              
14             -              -              -              27             9              -              
6              -              -              -              8              13             -              
9              -              -              -              24             1              -              
11             -              -              -              15             -              -              
8              -              -              -              24             -              -              
10             -              -              -              9              -              -              
13             -              -              -              9              -              -              
5              -              -              -              22             -              -              
14             -              -              -              30             -              -              
1              -              -              -              16             -              -              
12             -              -              -              23             -              -              
13             -              -              -              12             -              -              
13             -              -              -              30             -              -              
26             -              -              -              35             -              -              
0              -              -              -              27             -              -              
25             -              -              -              24             -              -              
17             -              -              -              20             -              -              
6              -              -              -              9              -              -              
11             -              -              -              13             -              -              
18             -              -              -              30             -              -              
12             -              -              -              19             -              -              
6              -              -              -              17             -              -              
17             -              -              -              33             -              -              
11             -              -              -              32             -              -              
9              -              -              -              22             -              -              
11             -              -              -              18             -              -              
11             -              -              -              39             -              -              
8              -              -              -              27             -              -              
13             -              -              -              21             -              -              
6              -              -              -              20             -              -              
8              -              -              -              17             -              -              
6              -              -              -              17             -              -              
29             -              -              -              17             -              -              
17             -              -              -              16             -              -              
2              -              -              -              21             -              -              
8              -              -              -              10             -              -              
6              -              -              -              30             -              -              
4              -              -              -              9              -              -              
3              -              -              -              24             -              -              
16             -              -              -              12             -              -              
14             -              -              -              9              -              -              
-              -              -              -              9              -              -              
-              -              -              -              8              -              -              
-              -              -              -              9              -              -              
-              -              -              -              10             -              -              
-              -              -              -              9              -              -              
-              -              -              -              9              -              -              
-              -              -              -              8              -              -              
-              -              -              -              6              -              -              
-              -              -              -              9              -              -              
-              -              -              -              16             -              -              
-              -              -              -              6              -              -              
-              -              -              -              6              -              -              
-              -              -              -              10             -              -              
-              -              -              -              8              -              -              
-              -              -              -              10             -              -              
-              -              -              -              9              -              -              
-              -              -              -              6              -              -              
-              -              -              -              3              -              -              
-              -              -              -              7              -              -              
-              -              -              -              12             -              -              
-              -              -              -              9              -              -              
-              -              -              -              12             -              -              
-              -              -              -              12             -              -              
-              -              -              -              12             -              -              
-              -              -              -              12             -              -              
-              -              -              -              5              -              -              
-              -              -              -              8              -              -              
-              -              -              -              9              -              -              
-              -              -              -              11             -              -              
-              -              -              -              12             -              -              
-              -              -              -              9              -              -              
-              -              -              -              10             -              -              
-              -              -              -              3              -              -              
-              -              -              -              9              -              -              
-              -              -              -              9              -              -              
-              -              -              -              9              -              -              
-              -              -              -              5              -              -              
-              -              -              -              12             -              -              
-              -              -              -              13             -              -              
-              -              -              -              22             -              -              
-              -              -              -              40             -              -              
-              -              -              -              16             -              -              
-              -              -              -              4              -              -              
-              -              -              -              7              -              -              
-              -              -              -              17             -              -              
-              -              -              -              9              -              -              
-              -              -              -              6              -              -              
-              -              -              -              3              -              -              
-              -              -              -              11             -              -              
-              -              -              -              24             -              -              
-              -              -              -              8              -              -              
-              -              -              -              17             -              -              
-              -              -              -              23             -              -              
-              -              -              -              16             -              -              
-              -              -              -              27             -              -              
-              -              -              -              19             -              -              
-              -              -              -              9              -              -              
-              -              -              -              11             -              -              
-              -              -              -              33             -              -              
-              -              -              -              14             -              -              
-              -              -              -              20             -              -              
-              -              -              -              15             -              -              
-              -              -              -              8              -              -              
-              -              -              -              21             -              -              
-              -              -              -              22             -              -              
-              -              -              -              6              -              -              
-              -              -              -              25             -              -              
-              -              -              -              21             -              -              
-              -              -              -              5              -              -              
-              -              -              -              5              -              -              
-              -              -              -              5              -              -              
-              -              -              -              4              -              -              
-              -              -              -              1              -              -              
-              -              -              -              3              -              -              
-              -              -              -              4              -              -              
-              -              -              -              6              -              -              
-              -              -              -              2              -              -              
-              -              -              -              2              -              -              
-              -              -              -              11             -              -              
-              -              -              -              6              -              -              
-              -              -              -              5              -              -              
-              -              -              -              4              -              -              
-              -              -              -              8              -              -              
-              -              -              -              3              -              -              
-              -              -              -              2              -              -              
-              -              -              -              3              -              -              
-              -              -              -              5              -              -              
-              -              -              -              2              -              -              
-              -              -              -              6              -              -              
-              -              -              -              12             -              -              
-              -              -              -              1              -              -              
-              -              -              -              9              -              -              
-              -              -              -              6              -              -              
-              -              -              -              6              -              -              
-              -              -              -              9              -              -              
-              -              -              -              3              -              -              
-              -              -              -              9              -              -              
-              -              -              -              5              -              -              
-              -              -              -              3              -              -              
-              -              -              -              3              -              -              
-              -              -              -              1              -              -              
-              -              -              -              0              -              -              
-              -              -              -              10             -              -              
-              -              -              -              20             -              -              
-              -              -              -              21             -              -              
-              -              -              -              19             -              -              
-              -              -              -              23             -              -              
-              -              -              -              23             -              -              
-              -              -              -              19             -              -              
-              -              -              -              23             -              -              
-              -              -              -              23             -              -              
-              -              -              -              25             -              -              
-              -              -              -              38             -              -              
-              -              -              -              26             -              -              
-              -              -              -              28             -              -              
-              -              -              -              18             -              -              
-              -              -              -              30             -              -              
-              -              -              -              -              
