Avian          Bat            Canine         Equine         Human          Seal           Swine          
58             43             48             68             54             52             41             
35             41             72             60             50             58             45             
48             45             49             58             53             35             44             
49             -              61             53             62             31             25             
33             -              -              59             58             37             66             
53             -              -              64             53             36             45             
52             -              -              -              41             48             43             
48             -              -              -              54             44             50             
58             -              -              -              39             39             58             
63             -              -              -              37             36             -              
57             -              -              -              28             40             -              
50             -              -              -              62             41             -              
52             -              -              -              53             38             -              
56             -              -              -              43             41             -              
52             -              -              -              45             39             -              
52             -              -              -              60             45             -              
46             -              -              -              28             34             -              
51             -              -              -              54             15             -              
60             -              -              -              41             -              -              
42             -              -              -              43             -              -              
63             -              -              -              25             -              -              
57             -              -              -              44             -              -              
57             -              -              -              43             -              -              
60             -              -              -              60             -              -              
43             -              -              -              39             -              -              
61             -              -              -              47             -              -              
66             -              -              -              37             -              -              
66             -              -              -              57             -              -              
54             -              -              -              53             -              -              
41             -              -              -              39             -              -              
66             -              -              -              52             -              -              
51             -              -              -              52             -              -              
55             -              -              -              46             -              -              
54             -              -              -              40             -              -              
43             -              -              -              69             -              -              
53             -              -              -              56             -              -              
46             -              -              -              50             -              -              
41             -              -              -              52             -              -              
39             -              -              -              58             -              -              
42             -              -              -              51             -              -              
49             -              -              -              30             -              -              
44             -              -              -              40             -              -              
54             -              -              -              47             -              -              
45             -              -              -              54             -              -              
45             -              -              -              57             -              -              
44             -              -              -              38             -              -              
45             -              -              -              57             -              -              
47             -              -              -              61             -              -              
49             -              -              -              57             -              -              
31             -              -              -              56             -              -              
52             -              -              -              32             -              -              
44             -              -              -              61             -              -              
36             -              -              -              56             -              -              
25             -              -              -              51             -              -              
66             -              -              -              57             -              -              
67             -              -              -              59             -              -              
-              -              -              -              54             -              -              
-              -              -              -              55             -              -              
-              -              -              -              53             -              -              
-              -              -              -              58             -              -              
-              -              -              -              52             -              -              
-              -              -              -              53             -              -              
-              -              -              -              45             -              -              
-              -              -              -              59             -              -              
-              -              -              -              56             -              -              
-              -              -              -              38             -              -              
-              -              -              -              53             -              -              
-              -              -              -              52             -              -              
-              -              -              -              52             -              -              
-              -              -              -              55             -              -              
-              -              -              -              35             -              -              
-              -              -              -              55             -              -              
-              -              -              -              55             -              -              
-              -              -              -              53             -              -              
-              -              -              -              47             -              -              
-              -              -              -              55             -              -              
-              -              -              -              57             -              -              
-              -              -              -              56             -              -              
-              -              -              -              57             -              -              
-              -              -              -              64             -              -              
-              -              -              -              59             -              -              
-              -              -              -              38             -              -              
-              -              -              -              63             -              -              
-              -              -              -              53             -              -              
-              -              -              -              66             -              -              
-              -              -              -              59             -              -              
-              -              -              -              56             -              -              
-              -              -              -              56             -              -              
-              -              -              -              48             -              -              
-              -              -              -              62             -              -              
-              -              -              -              64             -              -              
-              -              -              -              64             -              -              
-              -              -              -              56             -              -              
-              -              -              -              57             -              -              
-              -              -              -              54             -              -              
-              -              -              -              51             -              -              
-              -              -              -              50             -              -              
-              -              -              -              37             -              -              
-              -              -              -              32             -              -              
-              -              -              -              36             -              -              
-              -              -              -              35             -              -              
-              -              -              -              48             -              -              
-              -              -              -              52             -              -              
-              -              -              -              59             -              -              
-              -              -              -              63             -              -              
-              -              -              -              65             -              -              
-              -              -              -              61             -              -              
-              -              -              -              74             -              -              
-              -              -              -              73             -              -              
-              -              -              -              63             -              -              
-              -              -              -              51             -              -              
-              -              -              -              51             -              -              
-              -              -              -              66             -              -              
-              -              -              -              49             -              -              
-              -              -              -              68             -              -              
-              -              -              -              71             -              -              
-              -              -              -              54             -              -              
-              -              -              -              78             -              -              
-              -              -              -              43             -              -              
-              -              -              -              50             -              -              
-              -              -              -              75             -              -              
-              -              -              -              45             -              -              
-              -              -              -              49             -              -              
-              -              -              -              52             -              -              
-              -              -              -              49             -              -              
-              -              -              -              48             -              -              
-              -              -              -              44             -              -              
-              -              -              -              42             -              -              
-              -              -              -              52             -              -              
-              -              -              -              46             -              -              
-              -              -              -              44             -              -              
-              -              -              -              44             -              -              
-              -              -              -              42             -              -              
-              -              -              -              49             -              -              
-              -              -              -              40             -              -              
-              -              -              -              43             -              -              
-              -              -              -              35             -              -              
-              -              -              -              33             -              -              
-              -              -              -              31             -              -              
-              -              -              -              12             -              -              
-              -              -              -              27             -              -              
-              -              -              -              42             -              -              
-              -              -              -              32             -              -              
-              -              -              -              32             -              -              
-              -              -              -              30             -              -              
-              -              -              -              37             -              -              
-              -              -              -              30             -              -              
-              -              -              -              27             -              -              
-              -              -              -              27             -              -              
-              -              -              -              28             -              -              
-              -              -              -              32             -              -              
-              -              -              -              43             -              -              
-              -              -              -              32             -              -              
-              -              -              -              27             -              -              
-              -              -              -              62             -              -              
-              -              -              -              35             -              -              
-              -              -              -              31             -              -              
-              -              -              -              43             -              -              
-              -              -              -              33             -              -              
-              -              -              -              40             -              -              
-              -              -              -              44             -              -              
-              -              -              -              47             -              -              
-              -              -              -              43             -              -              
-              -              -              -              46             -              -              
-              -              -              -              41             -              -              
-              -              -              -              47             -              -              
-              -              -              -              39             -              -              
-              -              -              -              42             -              -              
-              -              -              -              42             -              -              
-              -              -              -              37             -              -              
-              -              -              -              37             -              -              
-              -              -              -              48             -              -              
-              -              -              -              34             -              -              
-              -              -              -              -              
