H1             H2             H3             H4             H5             H6             H7             H8             H10            H11            H13            H14            H15            H16            H17            H18            
1751           1468           1631           1472           1773           1784           1494           1601           1143           1678           1608           1367           1366           1711           1631           1579           
1761           1500           1651           1391           1694           1776           1376           -              1235           -              1548           -              -              1666           -              1739           
1734           1388           1384           1399           1666           1813           1488           -              1099           -              -              -              -              -              -              -              
1805           1540           1515           1421           1686           1762           1358           -              1071           -              -              -              -              -              -              -              
1721           1537           1534           1456           1663           1635           1441           -              1345           -              -              -              -              -              -              -              
1849           1416           1478           -              1590           1667           1294           -              1325           -              -              -              -              -              -              -              
1771           1471           1510           -              1585           1707           1171           -              1300           -              -              -              -              -              -              -              
1685           1583           1469           -              1536           1818           1396           -              1363           -              -              -              -              -              -              -              
1758           1429           1505           -              1546           1632           1379           -              1400           -              -              -              -              -              -              -              
1703           1632           1532           -              1678           1712           1384           -              1224           -              -              -              -              -              -              -              
1583           1433           1476           -              1434           1714           1497           -              1256           -              -              -              -              -              -              -              
1778           1549           1447           -              1549           1671           1479           -              1247           -              -              -              -              -              -              -              
1709           1541           1457           -              1371           1554           1401           -              1192           -              -              -              -              -              -              -              
1449           1401           1521           -              1551           1618           1376           -              1273           -              -              -              -              -              -              -              
1654           1640           1478           -              1470           1669           1285           -              1191           -              -              -              -              -              -              -              
1668           1450           1495           -              1336           1665           1297           -              1267           -              -              -              -              -              -              -              
1731           -              1601           -              1528           1534           1339           -              1206           -              -              -              -              -              -              -              
1975           -              1467           -              1559           -              1505           -              1156           -              -              -              -              -              -              -              
1673           -              1482           -              1231           -              1250           -              1192           -              -              -              -              -              -              -              
1584           -              1468           -              1718           -              1436           -              1234           -              -              -              -              -              -              -              
1531           -              1528           -              1346           -              1412           -              1254           -              -              -              -              -              -              -              
1541           -              1593           -              1538           -              1294           -              1144           -              -              -              -              -              -              -              
1736           -              1568           -              1623           -              1320           -              1268           -              -              -              -              -              -              -              
1520           -              1466           -              1622           -              1404           -              1249           -              -              -              -              -              -              -              
1625           -              1581           -              1585           -              -              -              1324           -              -              -              -              -              -              -              
1675           -              1470           -              1454           -              -              -              1362           -              -              -              -              -              -              -              
1438           -              1523           -              1538           -              -              -              1280           -              -              -              -              -              -              -              
1701           -              1562           -              1666           -              -              -              1270           -              -              -              -              -              -              -              
1710           -              1528           -              1571           -              -              -              1293           -              -              -              -              -              -              -              
1598           -              1561           -              1259           -              -              -              1263           -              -              -              -              -              -              -              
1658           -              1356           -              1396           -              -              -              1224           -              -              -              -              -              -              -              
1764           -              1554           -              1597           -              -              -              1145           -              -              -              -              -              -              -              
1578           -              1518           -              1529           -              -              -              1204           -              -              -              -              -              -              -              
1536           -              1499           -              1595           -              -              -              1191           -              -              -              -              -              -              -              
1800           -              1570           -              1618           -              -              -              1217           -              -              -              -              -              -              -              
1748           -              1632           -              1474           -              -              -              1146           -              -              -              -              -              -              -              
1642           -              1481           -              1504           -              -              -              -              -              -              -              -              -              -              -              
1151           -              1501           -              1496           -              -              -              -              -              -              -              -              -              -              -              
1088           -              1538           -              -              -              -              -              -              -              -              -              -              -              -              -              
1578           -              1538           -              -              -              -              -              -              -              -              -              -              -              -              -              
1355           -              1371           -              -              -              -              -              -              -              -              -              -              -              -              -              
1110           -              1404           -              -              -              -              -              -              -              -              -              -              -              -              -              
1137           -              1519           -              -              -              -              -              -              -              -              -              -              -              -              -              
1565           -              1631           -              -              -              -              -              -              -              -              -              -              -              -              -              
1106           -              1333           -              -              -              -              -              -              -              -              -              -              -              -              -              
1040           -              1417           -              -              -              -              -              -              -              -              -              -              -              -              -              
1095           -              1388           -              -              -              -              -              -              -              -              -              -              -              -              -              
1022           -              1449           -              -              -              -              -              -              -              -              -              -              -              -              -              
1642           -              1168           -              -              -              -              -              -              -              -              -              -              -              -              -              
1635           -              1414           -              -              -              -              -              -              -              -              -              -              -              -              -              
1693           -              1499           -              -              -              -              -              -              -              -              -              -              -              -              -              
1430           -              1621           -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              1383           -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              1378           -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              1416           -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              1255           -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              1512           -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              1449           -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              1516           -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              1544           -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              1517           -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              1564           -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              1362           -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              1422           -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              1368           -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              1294           -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              1340           -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              1423           -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              1377           -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              1306           -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              
